,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,124,2017-08-22,PHI,MIA,5-6,,99,1.2,0,0,0,1,2,0,0,0.0,6,22.0,13.0,3.0,2.0,1,2,2,0,0,,1,0,0,0,0,5,0,0,0,0,0,0,0.57,0.063,0.0,0.00%,1.19,5t -2- 1 out d3,6t 3 out d3,2.0,PHI,0.8333333333333334,L,4,7,,
1,2,126,2017-08-24,PHI,MIA,9-GF,,1,1.0,0,0,0,1,0,0,0,0.0,4,12.0,8.0,2.0,0.0,2,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.9,0.039,0.0,0.00%,0.51,9t --- 0 out d1,9t end d 1,,PHI,1.0,L,8,9,,
2,3,128,2017-08-26,PHI,CHC,9-GF,,1,1.0,2,4,4,2,0,2,0,9.82,7,29.0,13.0,1.0,0.0,0,5,1,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,-3.49,9t --- 0 out d11,9t end d15,,PHI,4.0,L,2,17,,
3,4,131,2017-08-30,PHI,ATL,6-8,,3,3.0,2,0,0,0,2,0,0,5.4,11,35.0,27.0,3.0,6.0,4,5,1,1,0,,0,0,0,0,0,11,0,1,0,0,0,0,0.01,0.002,0.0,0.00%,1.52,6t --- 0 out d9,8t 3 out d8,1.0,PHI,0.6666666666666666,L,1,9,,
4,5,135,2017-09-02,PHI,MIA,7-7,,2,0.2,1,0,0,0,2,0,0,4.91,3,14.0,10.0,2.0,2.0,0,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.02,0.001,0.0,0.00%,0.25,7b --- 1 out d6,7b 3 out d6,,MIA,5.0,L,9,10,,
5,6,137,2017-09-04,PHI,NYM,7-GF(8),,1,2.0,0,0,0,1,1,0,0,3.86,7,25.0,15.0,5.0,2.0,2,3,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.01,0.002,0.0,0.00%,0.97,7b --- 0 out d6,8b end d 6,,NYM,0.5,L,7,11,,
6,7,141,2017-09-08,PHI,WSN,6-6,,3,1.0,5,3,3,0,1,1,0,6.1,8,28.0,13.0,2.0,1.0,2,5,3,1,0,,0,0,0,0,0,8,1,0,0,0,0,0,0.21,-0.07400000000000001,0.0,0.00%,-2.46,6b --- 0 out d3,6b 3 out d6,,WSN,5.0,L,10,11,,
7,8,146,2017-09-14,PHI,MIA,9-GF,,5,1.0,1,0,0,0,2,0,0,5.56,4,15.0,9.0,2.0,2.0,2,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.51,9t --- 0 out a10,9t end a10,,PHI,1.0,W,10,0,,
8,9,148,2017-09-16,PHI,OAK,4-4,,1,1.0,0,0,0,0,2,0,0,5.11,3,17.0,11.0,2.0,3.0,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.67,0.051,0.0,0.00%,0.51,4t --- 0 out d1,4t 3 out d1,,PHI,0.0,W,5,3,,
9,10,154,2017-09-22,PHI,ATL,7-GF(8),,5,2.0,2,1,1,1,2,1,0,5.02,9,31.0,20.0,3.0,7.0,0,6,1,2,0,,0,0,0,0,0,8,0,0,0,0,0,0,0.05,-0.011000000000000001,0.0,0.00%,0.03,7b --- 0 out d4,8b end d 5,,ATL,1.5,L,2,7,,
