,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,2,15,2000-04-18,TOR,ANA,4-5,,99,1.2,3,5,4,1,3,0,1,21.6,11,37.0,19.0,4.0,3.0,2.0,4.0,3.0,0.0,0.0,,0.0,0.0,1,0,0,9,1,1,0,0,0,1,0.26,-0.062,0.2,-0.03%,-4.05,4t --- 1 out d5,5t 3 out d10,,TOR,3.333333333333333,L,10,16
1,3,22,2000-04-25,TOR,OAK,5-6,,6,2.0,2,2,2,2,3,1,1,14.73,11,41.0,22.0,8.0,5.0,0.0,5.0,1.0,0.0,0.0,,3.0,3.0,0,0,0,7,0,0,0,0,1,0,0.04,-0.008,0.04,0.00%,-2.0,5b 123 0 out d6,6b 3 out d11,,OAK,2.0,L,2,11
2,4,11,2001-04-14,BAL,TBD,4-6,W(1-0),99,2.1,1,0,0,1,0,0,0,0.0,9,49.0,32.0,5.0,2.0,3.0,5.0,1.0,1.0,0.0,,1.0,0.0,1,0,0,8,0,0,0,0,0,0,1.06,0.149,0.97,0.08%,1.37,4t -2- 2 out d4,6t 3 out a2,,BAL,0.9523809523809524,W,6,5
3,5,18,2001-04-21,BAL,TBD,7-GF(8),,6,2.0,4,1,1,3,3,0,0,2.08,13,61.0,33.0,7.0,5.0,3.0,4.0,2.0,0.0,0.0,,0.0,0.0,0,0,0,10,2,0,0,0,0,0,0.54,-0.001,0.44,0.00%,0.06,7b --- 0 out d2,8b end d 3,,TBD,3.5,L,5,6
4,6,118,2001-08-12,BAL,BOS,4-6,,99,2.2,1,1,1,1,2,1,0,2.57,9,40.0,26.0,4.0,9.0,1.0,5.0,0.0,2.0,0.0,,2.0,0.0,0,1,0,8,0,0,0,0,0,0,0.68,0.052000000000000005,0.0,0.00%,0.97,4t 12- 1 out d2,6t 3 out d3,,BAL,0.9090909090909092,L,10,12
5,7,121,2001-08-16,BAL,KCR,9-GF,,3,1.0,0,0,0,0,1,0,0,2.25,3,14.0,7.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.52,9t --- 0 out d7,9t end d 7,,BAL,0.0,L,2,9
6,8,122,2001-08-17,BAL,BOS,6-6,H(1),0,0.2,0,0,0,1,0,0,0,2.08,3,8.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,2.0,1.0,0,0,0,1,0,0,0,0,1,0,3.3,0.054000000000000006,0.0,0.00%,0.24,6b 1-3 1 out a2,6b 3 out a1,,BOS,5.0,W,11,5
7,9,124,2001-08-19,BAL,BOS,7-7,H(2),1,1.0,0,0,0,1,0,0,0,1.86,3,12.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,2.0,1.0,0,0,0,1,0,0,0,1,1,0,2.08,0.131,0.0,0.00%,1.06,7b -23 0 out a4,7b 3 out a3,,BOS,1.0,W,13,7
8,10,129,2001-08-25,BAL,TOR,4-7,,5,3.2,2,2,2,3,2,0,0,2.7,16,66.0,39.0,13.0,3.0,5.0,6.0,4.0,0.0,0.0,,2.0,0.0,1,0,0,13,0,0,0,0,0,0,0.36,0.044000000000000004,0.0,0.00%,0.77,4t 1-3 1 out d4,7t 3 out d6,,BAL,1.5625,L,0,9
9,11,133,2001-08-30,BAL,OAK,5-8,,4,3.1,3,5,0,3,3,0,0,2.16,17,76.0,42.0,13.0,7.0,6.0,5.0,4.0,1.0,0.0,,3.0,1.0,1,0,0,14,0,0,0,0,0,1,0.1,-0.006999999999999999,0.0,0.00%,-0.63,5t 123 1 out d5,8t 123 2 out d8,,BAL,1.9354838709677415,L,0,15
