,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,118,2010-08-14,MIL,COL,6-8,,99,3.0,0,0,0,0,2,0,0,0.0,9,33,19,3,2,4,3,0,0,0,,0,0,0,0,0,9,0,0,0,0,0,0,1.21,0.285,0.03,0.01%,1.69,6b --- 0 out tie,8b 3 out tie,,COL,0.0,W,5,4
1,2,123,2010-08-21,MIL,SDP,4-6,W(1-0),6,3.0,1,0,0,3,3,0,0,0.0,13,51,30,13,2,4,3,2,0,0,,2,1,0,0,0,10,0,0,0,0,0,0,1.75,0.245,0.06,0.01%,1.95,4t -23 0 out a1,6t 3 out a2,,MIL,1.3333333333333333,W,6,5
2,3,126,2010-08-25,MIL,LAD,6-7,,3,2.0,2,1,1,0,1,0,0,1.13,8,25,17,5,1,3,4,2,1,0,,0,0,0,0,0,8,2,0,0,0,0,0,0.96,-0.031,0.01,0.00%,-0.03,6t --- 0 out d1,7t 3 out d1,,MIL,1.0,L,4,5
3,4,129,2010-08-28,MIL,PIT,7-7,,2,1.0,1,1,1,0,1,1,0,2.0,4,14,9,4,1,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.36,-0.057999999999999996,0.01,0.00%,-0.51,7t --- 0 out d2,7t 3 out d3,,MIL,1.0,W,8,7
4,5,130,2010-08-29,MIL,PIT,8-9,H(1),0,0.2,1,0,0,1,0,0,0,1.86,4,14,7,3,0,0,3,3,0,0,,2,0,0,0,0,3,0,0,0,0,0,0,0.55,0.0,0.01,0.00%,0.02,8t 12- 2 out a4,9t 12- 1 out a4,,MIL,10.0,W,8,4
5,6,131,2010-08-30,MIL,CIN,6-6,BS(1),0,1.0,1,1,1,0,0,1,0,2.53,4,12,6,2,0,0,4,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.04,-0.10800000000000001,0.02,0.00%,-0.5,6b --- 0 out a1,6b 3 out tie,,CIN,1.0,L,4,5
6,7,133,2010-09-01,MIL,CIN,7-7,,1,0.0,1,2,2,1,0,0,0,4.22,2,6,2,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.23,-0.013999999999999999,0.0,0.00%,-0.65,7b --- 1 out d3,7b 12- 1 out d3,,CIN,inf,L,1,6
7,8,137,2010-09-06,MIL,STL,9-GF,,4,1.0,0,0,0,0,2,0,0,3.86,3,15,8,3,2,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.04,0.003,0.0,0.00%,0.49,9t --- 0 out d4,9t end d 4,,MIL,0.0,L,6,8
8,9,143,2010-09-13,MIL,HOU,8-GF(8),,6,0.2,0,0,0,1,0,0,0,3.65,2,10,4,2,1,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,1,0,0,0.38,0.013000000000000001,0.0,0.00%,0.5,8b 1-- 1 out d2,8b end d 2,,HOU,5.0,L,2,4
9,10,145,2010-09-15,MIL,HOU,7-7,,1,1.0,0,0,0,0,1,0,0,3.38,4,14,11,3,3,2,1,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,1,0.58,0.040999999999999995,0.0,0.00%,0.47,7b --- 0 out d1,7b 3 out d1,,HOU,0.0,W,8,6
