Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,92,2013-07-10,PHI,WSN,8-8,,99,1.0,0,0,0,1,1,0,0,0.00,4,22,13,4,4,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.24,0.012,.24,0.01%,0.44,8t --- 0 out d3,8t 3 out d3,,PHI,1.0,L,1,5,,
2,95,2013-07-13,PHI,CHW,9-10,,2,2.0,2,0,0,0,0,0,0,0.00,7,24,16,2,1,3,4,4,0,0,,0,0,0,1,0,7,1,0,0,0,0,0,2.33,0.251,1.74,0.11%,0.89,9t --- 0 out tie,10t 3 out tie,2,PHI,1.0,W,2,1,,
3,97,2013-07-19,PHI,NYM,6-7,,5,1.1,0,0,0,2,0,0,0,0.00,5,18,7,3,1,2,1,0,0,0,,2,0,0,0,0,3,0,0,0,1,0,0,.20,0.009,.21,0.01%,0.81,6b 12- 2 out a7,7b 3 out a7,,NYM,1.8181818181818181,W,13,8,,
4,98,2013-07-20,PHI,NYM,7-8,,0,1.1,1,0,0,0,2,0,0,0.00,5,23,16,2,5,2,1,0,0,0,,2,0,0,0,0,5,1,0,0,0,0,0,.20,0.016,.20,0.01%,0.95,7b 12- 1 out d3,8b -2- 2 out d3,,NYM,0.9090909090909091,L,4,5,,
5,100,2013-07-23,PHI,STL,8-GF(8),,2,1.0,1,0,0,1,2,0,0,0.00,5,28,17,3,2,1,1,1,0,0,,0,0,1,0,0,4,0,0,0,0,0,0,.08,0.005,.07,0.00%,0.45,8b --- 0 out d3,8b end d 3,,STL,2.0,L,1,4,,
6,103,2013-07-26,PHI,DET,8-GF(8),,2,1.0,0,0,0,1,0,0,0,0.00,3,15,7,1,2,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,.54,0.031,.35,0.01%,0.50,8b --- 0 out d1,8b end d 1,,DET,1.0,L,1,2,,
7,105,2013-07-28,PHI,DET,6-6,,1,0.0,1,4,3,2,0,1,0,3.52,4,22,10,2,0,1,1,0,0,0,,3,3,0,0,0,2,0,0,0,0,0,1,1.19,-0.171,.48,-0.04%,-5.69,6b 123 1 out d1,6b --- 1 out d8,,DET,inf,L,4,12,,
8,107,2013-07-31,PHI,SFG,9-GF,,2,1.0,0,0,0,0,1,0,0,3.12,3,13,8,0,5,0,2,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.44,9t --- 0 out d7,9t end d 7,,PHI,0.0,L,2,9,,
9,109,2013-08-02,PHI,ATL,5-5,,1,0.2,1,0,0,0,2,0,0,2.89,3,9,7,2,2,0,1,1,0,0,,1,1,0,0,0,3,1,0,0,0,0,0,.44,-0.041,.10,-0.01%,-0.53,5t 1-- 1 out d3,5t 3 out d4,,PHI,5.0,L,4,6,,
10,110,2013-08-03,PHI,ATL,8-8,,0,1.0,1,0,0,0,2,0,0,2.61,4,17,8,1,4,2,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.47,0.100,.25,0.01%,0.44,8t --- 0 out tie,8t 3 out tie,,PHI,1.0,L,4,5,,
