Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,103,2008-07-25,CHC,FLA,7-8,BS(1),99,2.0,2,1,1,0,2,0,0,4.50,8,31,23,6,3,3,3,0,1,0,,0,0,1,0,0,8,1,0,0,0,0,0,1.85,0.019,2.47,0.02%,0.09,7t --- 0 out a1,8t 3 out tie,,CHC,1.0,L,2,3,,
2,105,2008-07-27,CHC,FLA,8-GF,S(1),1,2.0,0,0,0,0,3,0,0,2.25,6,25,16,8,2,1,2,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.54,0.084,.89,0.08%,1.09,8t --- 0 out a3,9t end a 3,,CHC,0.0,W,9,6,,
3,107,2008-07-29,CHC,MIL,9-GF,,1,1.0,1,1,1,1,1,0,0,3.60,5,17,9,3,1,1,2,2,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.01,0.001,.02,0.00%,-0.50,9b --- 0 out a7,9b end a 6,,MIL,2.0,W,7,1,,
4,110,2008-08-01,CHC,PIT,8-8,,2,1.0,0,0,0,1,2,0,0,3.00,4,23,13,4,3,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.23,0.018,.20,0.01%,0.55,8t --- 0 out d3,8t 3 out d3,,CHC,1.0,L,0,3,,
5,112,2008-08-03,CHC,PIT,6-8,H(1),1,2.1,1,0,0,1,1,0,0,2.16,9,40,20,8,2,3,4,1,2,0,,0,0,0,0,0,8,0,0,0,0,0,0,.81,0.127,.75,0.07%,1.35,6t --- 0 out a3,8t --- 1 out a3,,CHC,0.9523809523809523,W,8,5,,
6,115,2008-08-06,CHC,HOU,9-GF,,2,1.0,0,0,0,0,1,0,0,1.93,3,13,8,1,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,.01,0.00%,0.55,9t --- 0 out a7,9t end a 7,,CHC,0.0,W,11,4,,
7,116,2008-08-08,CHC,STL,9-10,,1,2.0,1,0,0,1,1,0,0,1.59,7,32,17,7,2,4,1,0,1,0,,0,0,2,1,0,6,0,0,0,0,0,0,2.67,0.293,2.67,0.18%,1.09,9t --- 0 out tie,10t 3 out tie,,CHC,1.0,W,3,2,,
8,118,2008-08-10,CHC,STL,7-7,,1,0.1,1,0,0,0,1,0,0,1.54,2,8,4,1,1,0,1,1,0,0,,1,1,0,0,0,2,1,0,0,0,0,0,.40,-0.007,.44,0.00%,-0.66,7t -2- 2 out a5,7t 3 out a4,,CHC,10.0,W,6,2,,
9,119,2008-08-13,CHC,ATL,7-8,,2,2.0,2,0,0,0,2,0,0,1.32,8,29,20,5,2,3,3,1,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,.18,0.018,.10,0.01%,1.00,7b --- 0 out a6,8b 3 out a6,1,ATL,1.0,W,10,2,,
10,123,2008-08-16,CHC,FLA,7-7,,2,1.0,0,0,0,1,1,0,0,1.23,4,16,9,3,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.62,0.044,.21,0.01%,0.52,7b --- 0 out d1,7b 3 out d1,,FLA,1.0,L,1,2,,
11,124,2008-08-17,CHC,FLA,8-8,,0,0.1,0,0,0,0,1,0,0,1.20,1,4,3,1,2,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.12,0.003,.06,0.00%,0.33,8b -2- 2 out a6,8b 3 out a6,,FLA,0.0,W,9,2,,
12,126,2008-08-20,CHC,CIN,9-GF,,2,1.0,1,0,0,0,0,0,0,1.13,4,9,7,1,1,1,3,2,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.94,0.043,.21,0.01%,0.55,9t --- 0 out d1,9t end d 1,,CHC,1.0,L,1,2,,
13,130,2008-08-24,CHC,WSN,9-GF,,3,1.0,1,0,0,0,2,0,0,1.06,4,19,10,5,2,0,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.14,0.007,.05,0.00%,0.55,9t --- 0 out a5,9t end a 5,,CHC,1.0,W,6,1,,
14,132,2008-08-26,CHC,PIT,5-5,,1,0.1,1,0,0,0,0,0,0,1.04,2,6,4,1,0,1,1,1,0,0,,2,1,0,0,0,2,0,0,0,0,0,0,1.72,-0.023,.35,0.00%,-0.10,5b -23 1 out a1,5b 1-3 2 out tie,,PIT,10.0,W,14,9,,
15,135,2008-08-29,CHC,PHI,7-8,W(1-0),2,1.1,2,0,0,2,0,0,0,0.96,8,27,16,4,0,4,2,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,2.75,0.003,.18,0.00%,0.13,7t --- 0 out tie,8t 12- 1 out a1,,CHC,3.6363636363636362,W,3,2,,
16,137,2008-08-31,CHC,PHI,6-6,,1,0.2,0,0,0,0,1,0,0,0.93,2,8,5,1,2,0,1,0,0,0,,1,1,0,0,0,1,0,0,0,0,1,0,.69,-0.016,.03,0.00%,-0.02,6t --3 1 out d2,6t 3 out d3,,CHC,0.0,L,3,5,,
17,138,2008-09-01,CHC,HOU,7-8,,0,1.2,2,1,1,1,2,0,0,1.29,8,32,17,3,2,1,4,2,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,.54,-0.029,.02,0.00%,-0.44,7t --- 0 out d2,8t 1-3 2 out d3,,CHC,2.5,L,0,3,,
18,140,2008-09-03,CHC,HOU,9-GF,,1,1.0,1,0,0,0,0,0,0,1.23,4,12,8,1,0,0,4,1,2,0,,1,1,1,0,0,4,0,0,0,0,0,0,.20,-0.010,.02,0.00%,-0.06,9t 1-- 0 out d3,9t end d 4,,CHC,1.0,L,0,4,,
19,142,2008-09-06,CHC,CIN,8-8,,2,0.0,1,3,2,1,0,0,1,2.05,4,17,9,3,0,1,1,0,0,0,,1,1,0,0,0,2,1,0,0,0,0,1,.05,-0.011,.01,0.00%,-4.16,8b 1-- 1 out a10,8b -2- 1 out a6,,CIN,inf,W,14,9,,
20,146,2008-09-11,CHC,STL,7-7,H(2),4,1.0,1,0,0,0,0,0,0,1.96,4,7,5,1,0,2,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.58,0.108,.26,0.01%,0.50,7b --- 0 out a1,7b 3 out a1,,STL,1.0,W,3,2,,
21,148,2008-09-15,CHC,HOU,8-8,,3,0.1,0,1,1,2,0,0,0,2.31,3,15,7,2,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,.18,-0.008,.00,0.00%,-0.41,8b --- 0 out a6,8b 12- 1 out a6,,HOU,20.0,W,6,1,,
22,151,2008-09-18,CHC,MIL,6-6,BS(2),2,0.2,3,4,0,2,0,0,0,2.25,8,35,15,8,0,5,1,1,0,0,,0,0,0,0,0,6,0,0,1,0,0,1,2.06,-0.438,.00,0.00%,-3.26,6t --- 0 out a1,6t 123 2 out d2,,CHC,25.0,W,7,6,,
23,154,2008-09-21,CHC,STL,6-6,H(3),2,1.0,0,0,0,0,2,0,0,2.16,3,10,9,1,3,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.06,0.083,.00,0.00%,0.55,6t --- 0 out a1,6t 3 out a1,,CHC,0.0,W,5,1,,
24,155,2008-09-22,CHC,NYM,8-8,,0,1.0,0,0,0,0,1,0,0,2.08,3,13,8,0,2,0,2,2,0,0,,1,0,0,0,0,3,0,0,0,0,0,0,.76,0.056,.00,0.00%,0.88,8b 1-- 0 out a4,8b 3 out a4,,NYM,0.0,W,9,5,,
25,157,2008-09-24,CHC,NYM,8-8,BS(3),1,1.0,2,1,1,2,1,0,0,2.33,7,27,15,5,1,2,2,2,0,0,,0,0,1,0,0,5,1,0,1,0,0,0,4.72,-0.196,.00,0.00%,-0.50,8b --- 0 out a1,8b 3 out tie,,NYM,4.0,W,9,6,,
26,159,2008-09-26,CHC,MIL,6-6,,1,0.2,1,0,0,0,0,0,0,2.28,3,11,7,1,1,1,2,0,1,0,,2,1,0,0,0,3,0,0,0,0,0,0,2.29,-0.068,.00,0.00%,-0.09,6b 12- 1 out tie,6b 3 out d1,,MIL,5.0,L,1,5,,
27,14,2009-04-23,CHC,CIN,9-GF,,99,1.0,4,2,2,0,1,0,0,18.00,7,27,19,2,2,3,3,1,1,0,,0,0,0,0,0,7,1,0,0,0,0,0,.09,-0.012,.10,-0.01%,-1.47,9t --- 0 out d4,9t end d 6,,CHC,4.0,L,1,7,,
28,18,2009-04-27,CHC,ARI,8-GF(8),,3,1.0,0,0,0,1,2,0,0,9.00,4,18,9,1,5,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.03,0.001,.03,0.00%,0.52,8b --- 0 out d5,8b end d 5,,ARI,1.0,L,2,7,,
29,20,2009-04-29,CHC,ARI,7-7,,1,0.2,1,0,0,0,2,0,0,6.75,3,11,8,2,2,0,1,0,0,0,,3,3,0,0,0,3,1,0,0,0,0,0,.06,-0.004,.06,0.00%,-1.40,7b 123 1 out d6,7b 3 out d9,,ARI,5.0,L,0,10,,
30,22,2009-05-01,CHC,FLA,4-4,,1,0.1,0,0,0,0,0,0,0,6.00,1,5,3,0,1,0,1,0,0,0,,3,0,0,0,0,1,0,0,0,0,0,0,1.15,0.030,.94,0.02%,0.80,4t 123 2 out d4,4t 3 out d4,,CHC,0.0,W,8,6,,
