,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,139,2006-09-05,TBA,MIN,7-7,,99,1.0,2,3,2,1,1,0,0,18.0,7,26,14,3,2,2,3,0,0,0,,0,0,0,0,0,6,1,1,0,0,0,1,0.25,-0.09,0.0,0.00%,-2.45,7t --- 0 out d3,7t 3 out d6,,TBD,3.0,L,0,8
1,2,144,2006-09-12,TBA,NYY,4-5,,6,2.0,1,0,0,2,1,0,0,6.0,9,33,15,6,1,0,6,2,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,1.12,4b --- 0 out d12,5b 3 out d12,,NYY,1.5,L,4,12
2,3,147,2006-09-15,TBA,TOR,7-7,H(1),2,1.0,0,0,0,0,0,0,0,4.5,4,14,8,3,0,1,3,0,1,0,,2,1,0,0,0,3,0,0,0,0,1,1,3.51,0.128,0.0,0.00%,0.57,7b 12- 0 out a3,7b 3 out a2,,TOR,0.0,L,4,5
3,4,149,2006-09-17,TBA,TOR,6-6,BS(1),1,1.0,2,1,1,0,2,1,0,5.4,5,27,17,6,2,1,2,1,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,1.25,-0.092,0.0,0.00%,-0.45,6b --- 0 out a1,6b 3 out tie,,TOR,2.0,L,3,5
4,5,151,2006-09-19,TBA,BAL,6-7,,1,2.0,1,0,0,0,1,0,0,3.86,7,24,19,3,4,4,2,1,1,0,,0,0,0,0,0,7,1,0,0,0,0,0,0.76,0.102,0.0,0.00%,1.09,6t --- 0 out d2,7t 3 out d1,,TBD,0.5,L,4,5
5,6,154,2006-09-23,TBA,NYY,9-GF,,3,1.0,1,0,0,0,1,0,0,3.38,4,16,10,4,1,2,1,0,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.01,0.001,0.0,0.00%,0.55,9t --- 0 out a8,9t end a 8,,TBD,1.0,W,8,0
6,7,156,2006-09-25,TBA,NYY,6-6,,1,1.0,5,3,3,0,1,0,0,6.0,8,29,20,6,2,4,3,1,0,0,,0,0,0,0,0,8,1,0,0,0,0,0,0.01,-0.003,0.0,0.00%,-2.45,6t --- 0 out d9,6t 3 out d12,,TBD,5.0,L,1,16
7,8,158,2006-09-27,TBA,BOS,9-GF,,1,1.0,1,0,0,0,1,0,0,5.4,4,16,10,2,1,2,1,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.58,9b --- 0 out a11,9b end a11,,BOS,1.0,W,11,0
8,9,1,2007-04-02,TBA,NYY,8-GF(8),,99,0.2,2,2,2,0,0,1,0,27.0,4,16,9,2,0,1,3,1,0,0,,1,1,0,0,0,4,0,0,0,0,0,0,0.53,-0.109,0.57,-0.07%,-2.27,8b -2- 1 out d1,8b end d 4,,NYY,10.0,L,5,9
9,10,4,2007-04-07,TBA,TOR,7-7,,4,0.2,1,0,0,1,0,0,0,13.5,4,16,7,3,1,0,3,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.85,0.006,1.01,0.00%,0.08,7t --- 0 out d2,7t 12- 2 out d2,,TBD,10.0,L,5,8
