,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,86,2011-07-07,CLE,TOR,GS-4,,99,4.0,5,3,2,3,4,0,0,4.5,21,94,56,16,8,6,8,2,1,0,43.0,,,1,0,0,18,0,0,0,0,0,1,1.13,-0.142,1.64,-0.12%,-1.12,1t start tie,4t 3 out d3,,CLE,2.0,W,5,4,,
1,2,126,2011-08-23,CLE,SEA,GS-4,L(0-1),46,3.1,9,10,8,2,2,1,0,12.27,21,77,47,12,3,7,10,4,1,0,6.0,,,0,0,0,19,3,0,1,0,0,0,0.93,-0.515,0.89,-0.30%,-7.27,1t start tie,4t 1-3 1 out d6,2.0,CLE,3.548387096774193,L,7,12,,
2,3,153,2011-09-20,CLE,CHW,GS-6,,27,5.1,6,2,2,1,4,0,0,8.53,21,92,56,9,9,5,11,8,2,0,51.0,,,0,1,1,20,3,0,0,0,0,0,0.94,0.191,0.0,0.00%,1.33,1t start tie,6t 1-- 1 out a3,2.0,CLE,1.3725490196078431,L,4,5,,
3,4,162,2011-09-28,CLE,DET,GS-5,,7,5.0,6,1,0,1,4,0,0,6.11,21,76,51,14,4,9,7,2,1,0,56.0,,,0,0,0,20,1,0,0,1,0,0,1.18,0.19399999999999998,0.0,0.00%,1.56,1b start tie,5b 3 out a2,,DET,1.4,L,4,5,,
4,5,27,2012-05-07,CLE,CHW,GS-6,W(1-0),99,6.0,6,4,2,1,5,0,0,3.0,25,104,66,21,8,6,13,2,1,0,52.0,,,1,0,0,22,3,0,0,0,2,0,0.78,-0.044000000000000004,1.16,-0.04%,-1.21,1t start tie,6t 3 out a4,1.0,CLE,1.1666666666666667,W,8,6,,
5,6,33,2012-05-12,CLE,BOS,GS-7,L(1-1),4,7.0,8,4,4,0,8,1,0,4.15,29,112,80,22,13,4,17,6,2,0,53.0,,,0,0,0,28,3,0,0,0,1,0,0.71,-0.13699999999999998,0.87,-0.10%,-0.39,1b start tie,7b 3 out d3,,BOS,1.1428571428571428,L,1,4,,
6,7,38,2012-05-17,CLE,SEA,GS-6,,4,5.2,3,4,3,5,6,0,0,4.34,26,100,55,14,9,5,10,1,1,0,50.0,,,2,0,0,21,2,0,0,0,0,1,1.21,-0.091,1.54,-0.07%,-0.63,1t start tie,6t 12- 2 out d3,,CLE,1.5384615384615383,W,6,5,,
7,8,43,2012-05-23,CLE,DET,GS-7,,5,6.1,8,2,2,0,3,0,0,3.96,27,89,66,14,3,11,13,5,0,0,52.0,,,0,0,0,27,4,0,0,0,0,0,1.03,-0.049,1.62,-0.05%,0.38,1t start tie,7t 12- 1 out tie,,CLE,1.3114754098360657,W,4,2,,
8,9,75,2012-06-28,CLE,BAL,GS-6,W(2-1),35,5.2,7,2,2,1,6,1,0,3.82,25,105,67,17,14,6,12,3,1,0,52.0,,,2,0,0,24,2,0,0,0,0,0,0.83,0.124,0.97,0.09%,0.71,1b start tie,6b -2- 2 out a2,,BAL,1.5384615384615383,W,7,2,,
9,10,80,2012-07-03,CLE,LAA,GS-6,W(3-1),4,6.0,8,5,3,0,5,2,0,3.93,26,92,67,16,7,7,14,6,1,0,45.0,,,0,0,0,26,0,0,0,1,0,1,0.92,-0.261,1.15,-0.20%,-2.21,1t start tie,6t 3 out a2,,CLE,1.3333333333333333,W,9,5,,
10,11,85,2012-07-08,CLE,TBR,GS-6,,4,5.2,4,4,0,3,8,0,0,3.4,25,89,56,16,8,5,9,5,1,0,58.0,,,0,0,0,22,2,0,0,0,0,0,0.7,-0.039,0.96,-0.03%,-1.52,1t start tie,6t -2- 2 out a1,,CLE,1.346153846153846,L,6,7,,
11,12,89,2012-07-16,CLE,TBR,GS-6,W(4-1),7,6.0,3,1,1,4,5,0,0,3.17,24,99,57,18,4,8,7,3,0,0,63.0,,,0,0,0,19,0,0,0,1,0,0,1.3,0.248,1.6,0.18%,1.83,1b start a 1,6b 3 out a2,,TBR,1.1666666666666667,W,3,2,,
12,13,94,2012-07-21,CLE,BAL,GS-8,L(4-2),4,7.2,5,3,3,0,6,2,0,3.21,27,95,73,18,11,6,15,5,0,0,63.0,,,0,0,0,27,1,0,0,1,0,0,1.03,-0.096,1.25,-0.07%,0.63,1t start tie,8t --- 2 out d2,,CLE,0.6944444444444444,L,1,3,,
13,14,99,2012-07-26,CLE,DET,GS-7,,4,6.1,9,3,2,2,7,1,0,3.18,29,117,75,16,12,9,11,5,2,0,50.0,,,0,0,0,27,0,0,0,0,0,0,0.97,-0.125,1.14,-0.09%,-0.89,1t start tie,7t 1-3 1 out d2,,CLE,1.8032786885245904,W,5,3,,
14,15,104,2012-08-01,CLE,KCR,GS-6,L(4-3),5,6.0,5,5,4,2,3,0,0,3.42,25,105,67,20,8,11,9,1,0,0,45.0,,,4,0,0,23,2,0,0,0,0,0,0.49,-0.247,0.34,-0.10%,-1.97,1b start tie,6b 3 out d4,,KCR,1.1666666666666667,L,2,5,,
15,16,109,2012-08-06,CLE,MIN,GS-2,L(4-4),4,1.2,6,9,2,2,3,2,0,3.6,14,62,38,9,5,5,4,1,0,0,22.0,,,0,0,0,12,2,0,0,0,0,1,0.94,-0.502,0.17,-0.06%,-6.55,1t start tie,2t 1-3 2 out d6,,CLE,6.666666666666668,L,3,14,,
16,17,114,2012-08-11,CLE,BOS,GS-8,W(5-4),4,8.0,3,2,2,0,4,0,0,3.46,27,100,66,21,8,10,13,3,2,0,72.0,,,0,0,0,26,3,0,0,0,0,0,1.04,0.21899999999999997,0.11,0.01%,1.72,1t start tie,8t 3 out a2,,CLE,0.375,W,5,2,,
17,18,119,2012-08-17,CLE,OAK,GS-6,,5,6.0,8,4,4,1,6,0,0,3.64,27,91,63,22,8,10,10,5,0,0,45.0,,,2,0,0,25,2,0,0,0,1,0,1.16,-0.096,0.08,0.00%,-1.18,1b start tie,6b 3 out tie,,OAK,1.5,L,4,6,,
18,19,124,2012-08-22,CLE,SEA,GS-6,,4,6.0,3,1,1,3,4,1,0,3.5,24,98,64,15,8,7,10,2,1,0,63.0,,,0,0,0,21,0,0,0,0,0,0,0.86,0.17800000000000002,0.0,0.00%,1.73,1b start tie,6b 3 out tie,,SEA,1.0,L,1,3,,
