,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,128,2016-08-26,MIN,TOR,8-GF(8),,99,1.0,0,0,0,0,2,0,0,0.0,3,15,9,4,1,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.52,8b --- 0 out d8,8b end d 8,,TOR,0.0,L,8,15
1,2,130,2016-08-28,MIN,TOR,8-GF(8),,1,1.0,1,1,1,0,0,1,0,4.5,4,18,12,4,1,1,3,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.09,-0.013000000000000001,0.0,0.00%,-0.48,8b --- 0 out d3,8b end d 4,,TOR,1.0,L,6,9
2,3,132,2016-08-30,MIN,CLE,3-4,L(0-1),1,1.2,2,1,1,3,1,0,0,4.91,7,30,14,1,5,2,1,0,0,0,,2,0,0,0,0,4,1,0,0,1,0,0,1.86,0.051,0.0,0.00%,0.78,3b 12- 0 out tie,4b -2- 2 out d1,,CLE,4.166666666666667,L,4,5
3,4,135,2016-09-02,MIN,CHW,8-8,,2,0.2,3,3,3,3,0,0,0,10.38,8,38,20,2,5,2,3,2,0,0,,0,0,0,0,0,4,0,0,1,0,1,0,0.93,-0.221,0.0,0.00%,-3.27,8t --- 0 out d1,8t 123 2 out d4,,MIN,30.0,L,4,11
4,5,138,2016-09-05,MIN,KCR,6-6,,2,1.0,1,0,0,0,1,0,0,8.44,4,14,11,3,3,0,3,0,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.37,0.055999999999999994,0.0,0.00%,0.51,6t --- 0 out d1,6t 3 out d1,,MIN,1.0,L,5,11
5,6,140,2016-09-07,MIN,KCR,7-7,W(1-1),1,1.0,0,0,0,1,2,0,0,7.11,4,24,14,4,1,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.79,0.055999999999999994,0.0,0.00%,0.51,7t --- 0 out d1,7t 3 out d1,,MIN,1.0,W,6,5
6,7,141,2016-09-09,MIN,CLE,6-6,,1,0.1,0,0,0,1,0,0,0,6.75,2,9,4,2,0,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,2.46,0.048,0.0,0.00%,0.44,6t 12- 2 out d1,6t 3 out d1,,MIN,10.0,L,4,5
7,8,142,2016-09-10,MIN,CLE,10-11,,0,0.2,1,0,0,0,0,0,0,6.14,3,9,6,1,0,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.0,0.094,0.0,0.00%,0.35,10t --- 2 out tie,11t --- 1 out tie,,MIN,5.0,W,2,1
8,9,144,2016-09-12,MIN,DET,7-7,BL(1-2),1,1.0,1,2,2,1,1,0,0,7.56,5,17,11,4,2,1,2,1,0,0,,0,0,0,0,0,3,1,0,0,0,1,0,1.8,-0.384,0.0,0.00%,-1.49,7b --- 0 out a1,7b 3 out d1,,DET,2.0,L,2,4
9,10,147,2016-09-15,MIN,DET,7-8,H(1),2,2.0,1,0,0,0,0,0,0,6.1,6,25,17,5,4,4,2,0,0,0,,0,0,0,0,0,6,0,0,0,1,0,0,0.88,0.10800000000000001,0.0,0.00%,1.02,7b --- 0 out a3,8b 3 out a3,,DET,0.5,W,5,1
10,11,149,2016-09-17,MIN,NYM,10-10,,1,1.0,0,0,0,1,3,0,0,5.56,4,21,13,4,3,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.89,0.132,0.0,0.00%,0.48,10b --- 0 out tie,10b 3 out tie,,NYM,1.0,L,2,3
11,12,152,2016-09-22,MIN,DET,6-7,L(1-3),4,2.0,2,1,1,0,1,1,0,5.4,8,25,17,4,4,5,2,0,1,0,,0,0,0,0,0,8,0,0,0,0,0,0,1.02,-0.062,0.0,0.00%,0.02,6t --- 0 out tie,7t 3 out d1,1.0,MIN,1.0,L,2,9
12,13,156,2016-09-25,MIN,SEA,6-8,,2,1.2,1,0,0,1,1,0,0,4.8,6,25,12,4,3,3,1,0,1,0,,1,0,0,0,0,5,0,0,0,1,0,0,0.88,0.073,0.0,0.00%,0.72,6t 1-- 2 out d2,8t 1-- 1 out d1,,MIN,1.6666666666666667,L,3,4
13,14,157,2016-09-27,MIN,KCR,6-6,,1,0.2,0,0,0,0,1,0,0,4.6,2,8,5,2,1,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.84,0.042,0.0,0.00%,0.28,6b --- 1 out tie,6b 3 out tie,,KCR,0.0,L,3,4
14,15,158,2016-09-28,MIN,KCR,7-8,,0,1.0,0,0,0,0,0,0,0,4.32,3,15,10,1,2,2,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.26,0.09699999999999999,0.0,0.00%,0.52,7b --- 1 out tie,8b --- 1 out tie,,KCR,0.0,L,2,5
15,16,162,2016-10-02,MIN,CHW,7-7,,3,0.2,1,0,0,0,1,0,0,4.15,3,13,7,2,2,1,1,1,0,0,,1,1,0,0,0,3,1,0,0,0,0,0,0.72,0.003,0.0,0.00%,-0.49,7b 1-- 1 out a5,7b 3 out a4,,CHW,5.0,W,6,3
16,17,51,2017-06-02,MIN,LAA,6-7,,99,1.1,0,0,0,0,1,0,0,0.0,4,13,10,5,1,1,2,2,0,0,,2,0,0,0,0,4,0,0,0,0,0,0,0.41,0.044000000000000004,0.54,0.04%,1.02,6b 1-3 2 out a5,7b 3 out a5,,LAA,0.0,W,11,5
17,18,52,2017-06-03,MIN,LAA,8-GF(8),,0,1.0,1,0,0,0,0,0,0,0.0,4,10,7,2,0,2,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.02,0.001,0.03,0.00%,0.51,8b --- 0 out d5,8b end d 5,,LAA,1.0,L,2,7
18,19,54,2017-06-06,MIN,SEA,4-5,,2,1.2,3,2,2,1,3,1,0,4.5,9,42,23,4,8,0,5,2,2,0,,2,2,0,0,0,8,0,0,0,0,0,0,0.02,-0.013000000000000001,0.03,-0.01%,-2.09,4b 1-3 0 out d6,5b 12- 2 out d9,,SEA,3.333333333333333,L,3,12
19,20,59,2017-06-11,MIN,SFG,7-7,,4,0.1,0,0,0,2,0,0,0,4.15,3,11,3,1,0,1,0,0,0,0,,1,0,1,0,0,1,0,0,0,0,0,0,0.42,0.006,0.58,0.01%,0.23,7b 1-- 2 out d3,7b 3 out d3,,SFG,20.0,L,8,13
20,21,60,2017-06-12,MIN,SEA,4-6,,0,1.1,3,1,1,2,2,0,0,4.76,9,43,29,8,2,2,3,1,1,0,,2,2,0,0,0,7,0,0,0,0,0,0,0.18,-0.047,0.25,-0.04%,-2.3,4t 1-3 2 out d5,6t 1-3 0 out d7,,MIN,4.545454545454545,L,3,14
21,22,65,2017-06-17,MIN,CLE,4-6,,4,1.2,1,1,1,3,1,1,0,4.91,9,37,16,2,6,2,3,1,0,0,,1,0,0,0,0,6,0,0,0,0,0,0,0.65,-0.006999999999999999,1.05,-0.01%,0.23,4t -2- 1 out d5,6t --- 0 out d4,1.0,MIN,3.333333333333333,L,3,9
