Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
35,86,2019-07-03,SDP,SFG,5-5,,2,0.0,0,0,0,2,0,0,0,6.57,2,12,4,2,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,2.26,-0.138,1.35,-0.05%,-1.05,-1.20,0.00,5t 1-- 1 out a1,5t 123 1 out a1,,SDP,inf,L,5,7
36,136,2019-09-01,CHC,MIL,4-4,,59,0.1,0,0,0,0,1,0,0,6.48,1,4,3,2,1,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,1.83,0.052,4.02,0.07%,0.52,2.75,4.00,4t 1-3 2 out d1,4t 3 out d1,,CHC,0.0,L,0,4
37,137,2019-09-02,CHC,SEA,9-GF,,0,1.0,0,0,0,0,2,0,0,6.23,3,18,11,4,3,0,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.21,0.016,.40,0.02%,0.54,6.25,9.00,9t --- 0 out a4,9t end a 4,,CHC,0.0,W,5,1
38,139,2019-09-05,CHC,MIL,6-7,,2,1.2,1,1,1,0,2,1,0,6.18,6,24,15,5,2,0,4,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.48,0.030,1.10,0.04%,-0.04,5.15,8.00,6b --- 0 out a5,7b --- 2 out a4,,MIL,0.8333333333333334,W,10,5
39,143,2019-09-09,CHC,SDP,6-6,,3,0.1,0,0,0,0,1,0,0,6.11,1,6,4,0,1,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.16,0.004,.32,0.01%,0.44,2.75,4.00,6b 12- 2 out a8,6b 3 out a8,,SDP,0.0,W,10,2
40,145,2019-09-11,CHC,SDP,6-6,,1,0.1,0,0,0,0,0,0,0,6.04,1,5,3,2,0,0,1,1,0,0,,2,1,0,0,0,1,0,0,0,0,0,0,1.23,-0.076,2.69,-0.10%,-0.50,0.75,1.00,6b 1-3 2 out d1,6b 3 out d2,,SDP,0.0,L,0,4
41,147,2019-09-13,CHC,PIT,6-6,,1,1.0,0,0,0,0,3,0,0,5.83,3,13,9,4,3,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.002,.04,0.00%,0.54,8.25,12.00,6t --- 0 out a10,6t 3 out a10,,CHC,0.0,W,17,8
42,149,2019-09-15,CHC,PIT,3-3,W(1-1),1,0.2,0,0,0,0,2,0,0,5.70,2,11,6,2,3,0,0,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,1.43,0.093,3.54,0.14%,1.23,9.50,20.00,3t 1-3 1 out d2,3t 3 out d2,,CHC,0.0,W,16,6
43,151,2019-09-17,CHC,CIN,9-GF,,1,1.0,0,0,0,0,2,0,0,5.52,3,9,7,3,3,0,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.26,0.020,.67,0.03%,0.54,6.25,9.00,9t --- 0 out d2,9t end d 2,,CHC,0.0,L,2,4
44,153,2019-09-19,CHC,STL,6-6,,1,0.2,1,0,0,0,2,0,0,5.40,3,10,9,4,1,0,1,1,0,0,,2,1,0,0,0,3,1,0,0,0,0,0,1.25,-0.030,4.42,-0.06%,-0.05,4.90,8.00,6t 12- 1 out d2,6t 3 out d3,,CHC,5.0,L,4,5
45,154,2019-09-20,CHC,STL,6-7,,0,1.0,0,0,0,0,1,0,0,5.23,3,14,11,6,1,1,1,1,0,0,,2,0,0,0,0,3,0,0,0,0,0,0,1.22,0.095,3.39,0.16%,0.89,4.25,6.00,6t 12- 2 out d1,7t --- 2 out d1,,CHC,0.0,L,1,2
46,155,2019-09-21,CHC,STL,8-8,H(9),0,1.0,0,0,0,1,1,0,1,5.08,5,29,17,4,3,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,3.48,0.125,5.70,0.12%,0.54,3.05,6.00,8t --- 0 out a1,8t 3 out a1,,CHC,1.0,L,8,9
47,158,2019-09-25,CHC,PIT,7-8,L(1-2),3,0.2,0,1,1,1,0,0,0,5.24,3,17,11,3,1,1,1,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,1.96,0.073,.02,0.00%,0.34,-1.10,-1.00,7b --3 2 out tie,8b 1-- 1 out tie,,PIT,5.0,L,2,4
48,160,2019-09-27,CHC,STL,6-6,W(2-2),1,0.1,0,0,0,0,1,0,0,5.19,1,6,3,1,1,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,2.49,0.065,.00,0.00%,0.45,6.75,16.00,6b 12- 2 out tie,6b 3 out tie,,STL,0.0,W,8,2
49,161,2019-09-28,CHC,STL,7-7,,0,0.0,0,2,2,2,0,0,1,5.71,3,15,6,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1.96,-0.251,.00,0.00%,-1.84,-5.80,-6.00,7b --- 0 out a3,7b 123 0 out a3,,STL,inf,W,8,6
