,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,34,2002-05-09,SEA,TOR,9-9,,99,1.0,0,0,0,0,1,0,0,0.0,3,10,6,1,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.12,0.009000000000000001,0.13,0.01%,0.53,9t --- 0 out d3,9t 3 out d3,,SEA,0.0,W,8,7
1,2,37,2002-05-12,SEA,BOS,9-GF,,2,1.0,5,4,4,1,1,0,0,18.0,9,41,26,5,6,2,5,5,0,0,,0,0,0,0,0,8,3,0,0,0,0,0,0.01,-0.006999999999999999,0.01,0.00%,-3.47,9t --- 0 out d5,9t end d 9,,SEA,6.0,L,4,10
2,3,40,2002-05-16,SEA,TOR,9-GF,,3,1.0,1,0,0,0,1,0,0,12.0,3,12,7,5,0,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,0.0,0.0,0.0,0.00%,0.57,9b --- 0 out a13,9b end a13,,TOR,1.0,W,15,2
