Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,78,2017-06-29,CIN,MIL,4-6,,99,2.2,5,4,4,1,3,2,0,13.50,14,47,31,6,8,6,4,1,0,0,,0,0,0,0,0,13,0,0,0,0,0,0,.05,-0.041,.03,-0.01%,-2.88,4t --- 0 out d6,6t 12- 2 out d9,,CIN,2.727272727272727,L,3,11,,
2,104,2017-07-29,CIN,MIA,7-GF(8),,29,2.0,2,1,1,0,3,0,1,9.64,9,34,25,4,6,4,2,0,2,0,,0,0,0,0,0,8,1,0,0,0,0,0,.08,-0.010,.00,0.00%,-0.07,7b --- 0 out d4,8b end d 5,,MIA,1.0,L,3,7,,
3,106,2017-08-01,CIN,PIT,9-GF,,2,1.0,1,0,0,0,2,0,0,7.94,4,17,13,3,4,1,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.01,0.001,.00,0.00%,0.50,9b --- 0 out a8,9b end a 8,,PIT,1.0,W,9,1,,
4,108,2017-08-03,CIN,PIT,7-7,,1,0.1,3,2,2,0,1,0,0,10.50,4,12,7,2,1,1,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.17,-0.011,.00,0.00%,-1.07,7b --- 0 out d4,7b 123 1 out d4,,PIT,30.0,L,0,6,,
5,110,2017-08-05,CIN,STL,7-7,,1,0.2,1,0,0,1,1,0,0,9.45,4,14,8,2,3,1,1,0,1,0,,2,2,0,0,0,3,0,0,0,0,0,0,1.78,-0.141,.03,0.00%,-1.07,7t 12- 1 out d1,7t 3 out d3,,CIN,10.0,L,1,4,,
6,111,2017-08-06,CIN,STL,7-8,,0,2.0,1,0,0,0,1,0,0,7.27,6,15,9,3,0,3,2,2,0,0,,0,0,0,0,0,6,0,0,0,1,0,0,.00,0.000,.00,0.00%,1.05,7t --- 0 out d10,8t 3 out d10,,CIN,0.5,L,4,13,,
7,117,2017-08-12,CIN,MIL,5-6,,5,2.0,3,2,2,1,3,2,1,7.59,11,37,25,4,5,2,4,3,0,0,,0,0,0,0,0,9,0,0,0,0,0,0,1.45,-0.152,.02,0.00%,-0.96,5b --- 0 out a2,6b 3 out tie,,MIL,2.0,L,5,6,,
8,119,2017-08-14,CIN,CHC,4-5,,1,1.1,0,0,0,1,2,0,0,6.75,5,17,11,1,5,2,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.12,0.011,.00,0.00%,0.64,4b --- 2 out d5,5b 3 out d5,,CHC,0.9090909090909091,L,5,15,,
9,121,2017-08-16,CIN,CHC,6-7,,1,1.1,0,0,0,0,2,0,0,6.08,4,17,12,3,3,0,2,2,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,.29,0.030,.00,0.00%,0.87,6b -2- 2 out d5,7b 3 out d2,,CHC,0.0,L,6,7,,
10,123,2017-08-18,CIN,ATL,8-8,,1,0.2,3,2,2,1,0,0,0,7.07,6,23,15,3,1,4,1,1,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,1.41,-0.116,.01,0.00%,-1.93,8b --- 0 out a4,8b 12- 2 out a2,,ATL,20.0,W,5,3,,
11,126,2017-08-22,CIN,CHC,4-5,,3,1.2,3,3,3,4,1,0,0,8.04,12,44,25,7,6,4,3,1,1,0,,0,0,0,0,0,7,0,0,0,0,1,0,1.73,-0.185,.01,0.00%,-1.74,4t --- 0 out a3,5t 123 2 out a1,,CIN,5.833333333333334,L,9,13,,
12,131,2017-08-27,CIN,PIT,6-6,,4,1.0,0,0,0,0,1,0,0,7.56,3,16,12,2,4,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.74,0.057,.00,0.00%,0.52,6t --- 0 out d1,6t 3 out d1,,CIN,0.0,L,2,5,,
13,132,2017-08-29,CIN,NYM,8-8,,1,0.2,1,0,0,0,0,0,0,7.27,3,10,8,1,1,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.48,0.015,.00,0.00%,0.28,8t --- 0 out a4,8t 1-- 2 out a4,,CIN,5.0,W,14,4,,
14,135,2017-09-01,CIN,PIT,9-GF,,2,1.0,0,0,0,0,1,0,0,6.87,3,12,8,2,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.24,0.018,.00,0.00%,0.50,9b --- 0 out a4,9b end a 4,,PIT,0.0,W,7,3,,
15,137,2017-09-03,CIN,PIT,6-6,,1,0.1,0,0,0,0,1,0,0,6.75,1,5,3,3,0,0,0,0,0,0,,3,0,0,0,0,1,0,0,0,0,0,0,1.58,0.040,.00,0.00%,0.77,6b 123 2 out d2,6b 3 out d2,,PIT,0.0,L,1,3,,
16,138,2017-09-04,CIN,MIL,8-8,,0,1.0,2,0,0,0,1,0,0,6.41,4,18,13,4,2,2,1,1,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,1.87,0.109,.00,0.00%,0.52,8t --- 0 out tie,8t 3 out tie,,CIN,2.0,W,5,4,,
17,140,2017-09-06,CIN,MIL,9-GF,,1,1.0,0,0,0,0,2,0,0,6.10,3,13,12,3,4,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.03,0.003,.00,0.00%,0.52,9t --- 0 out a6,9t end a 6,,CIN,0.0,W,7,1,,
18,143,2017-09-09,CIN,NYM,8-GF(8),,2,1.0,1,0,0,0,1,0,1,5.82,5,17,9,2,4,2,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.02,0.001,.00,0.00%,0.49,8b --- 0 out d5,8b end d 5,,NYM,1.0,L,1,6,,
19,146,2017-09-13,CIN,STL,6-7,,3,2.0,1,0,0,0,2,0,0,5.32,6,17,11,1,4,4,0,0,0,0,,0,0,0,0,0,6,0,0,0,1,0,0,.22,0.027,.00,0.00%,1.01,6b --- 0 out a6,7b 3 out a6,,STL,0.5,W,6,0,,
20,149,2017-09-16,CIN,PIT,9-9,H(1),2,0.2,1,1,1,1,1,1,0,5.55,4,23,14,2,3,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.53,-0.004,.00,0.00%,-0.72,9t --- 0 out a2,9t 1-- 2 out a1,,CIN,10.0,W,2,1,,
21,151,2017-09-19,CIN,STL,8-8,BS(1),2,1.0,1,1,1,0,0,1,0,5.68,4,12,8,1,3,1,3,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.61,-0.133,.00,0.00%,-0.48,8t --- 0 out a1,8t 3 out tie,,CIN,1.0,L,7,8,,
22,153,2017-09-21,CIN,STL,5-6,,1,1.1,0,0,0,2,2,0,0,5.40,6,26,14,2,4,1,1,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.10,0.080,.00,0.00%,0.77,5t --- 0 out d1,6t --- 1 out d1,,CIN,1.8181818181818181,L,5,8,,
23,156,2017-09-24,CIN,BOS,9-GF,,2,1.0,0,0,0,0,0,0,0,5.20,3,18,13,3,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.53,0.040,.00,0.00%,0.52,9t --- 0 out d1,9t end d 1,,CIN,0.0,L,4,5,,
24,158,2017-09-27,CIN,MIL,9-GF,,2,1.0,0,0,0,1,1,0,0,5.02,4,17,11,1,3,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.10,0.003,.00,0.00%,0.52,9b --- 0 out a6,9b end a 6,,MIL,1.0,W,6,0,,
25,160,2017-09-29,CIN,CHC,6-6,H(2),1,1.0,1,0,0,0,3,0,0,4.85,4,19,12,3,4,1,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.37,0.077,.00,0.00%,0.53,6b --- 0 out a2,6b 3 out a2,,CHC,1.0,L,4,5,,
26,162,2017-10-01,CIN,CHC,8-8,H(3),1,1.0,0,0,0,0,3,0,0,4.70,3,17,12,3,2,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.72,0.056,.00,0.00%,0.53,8b --- 0 out a3,8b 3 out a3,,CHC,0.0,W,3,1,,
27,24,2018-04-25,CIN,ATL,8-9,BL(0-1),99,1.0,4,2,2,0,1,0,1,18.00,8,35,22,2,2,4,2,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,3.10,-0.343,.85,-0.06%,-1.50,8t --- 0 out a1,9t 12- 0 out tie,,CIN,4.0,L,4,5,-2.75,0.00
28,26,2018-04-27,CIN,MIN,2-4,,1,2.2,4,3,2,1,1,0,0,9.82,12,54,34,11,4,2,8,4,1,0,,2,0,0,0,0,11,3,0,0,1,0,0,.56,-0.107,.11,-0.01%,-0.78,2b 12- 0 out d4,4b -2- 2 out d4,,MIN,2.2727272727272725,W,15,9,1.00,5.00
29,33,2018-05-05,CIN,MIA,9-GF,,7,1.0,0,0,0,0,2,0,0,7.71,3,10,9,3,2,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,.00,0.00%,0.49,9t --- 0 out d6,9t end d 6,,CIN,0.0,L,0,6,6.25,9.00
30,34,2018-05-06,CIN,MIA,7-7,,0,0.1,2,1,1,1,1,0,0,9.00,4,14,11,3,3,0,2,2,0,0,,0,0,0,0,0,3,1,0,1,0,0,0,.51,-0.065,.06,-0.01%,-1.90,7t --- 0 out d3,7t -23 1 out d4,,CIN,30.0,L,5,8,-1.05,1.00
31,47,2018-05-19,CIN,CHC,6-8,,12,3.0,3,2,2,2,2,0,0,7.88,14,49,29,6,3,4,6,2,0,0,,0,0,0,0,0,10,0,0,0,0,2,0,.03,-0.001,.00,0.00%,-0.52,6t --- 0 out d7,8t 3 out d9,2,CIN,1.6666666666666667,L,0,10,3.75,9.00
