Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,39,2015-05-18,HOU,OAK,GS-5,,99,4.2,3,1,1,3,5,0,0,1.93,20,93,54,22,5,8,4,1,0,0,56,,,0,0,0,17,2,0,0,0,0,0,1.08,0.119,1.32,0.09%,1.05,1t start tie,5t -2- 2 out tie,,HOU,1.4285714285714286,L,1,2,,
2,44,2015-05-23,HOU,DET,GS-6,W(1-0),4,6.0,6,2,2,1,6,0,0,2.53,24,100,62,20,7,8,9,5,1,0,57,,,0,0,0,23,2,0,1,1,0,2,1.20,0.071,1.53,0.05%,0.89,1b start tie,6b 3 out a1,,DET,1.1666666666666667,W,3,2,,
3,49,2015-05-29,HOU,CHW,GS-5,,5,4.1,5,2,1,2,7,0,2,2.40,23,89,52,18,8,5,7,5,0,0,52,,,0,0,0,19,1,0,0,0,0,0,1.28,-0.057,1.61,-0.04%,-0.18,1t start tie,5t 123 1 out tie,,HOU,1.707317073170732,L,3,6,,
4,54,2015-06-03,HOU,BAL,CG,W(2-0),4,9.0,4,1,1,0,11,0,0,1.88,31,107,73,22,15,10,10,5,1,0,86,,,0,0,0,31,1,1,0,0,0,0,.94,0.430,1.21,0.33%,3.25,1t start tie,9t 3 out a2,,HOU,0.4444444444444444,W,3,1,,
5,59,2015-06-08,HOU,CHW,GS-7,L(2-1),4,7.0,4,3,3,0,7,1,1,2.32,25,96,66,14,17,10,7,3,1,0,64,,,0,0,0,24,1,0,0,1,0,0,.71,-0.110,.94,-0.09%,0.27,1b start tie,7b 3 out d2,,CHW,0.5714285714285714,L,1,3,,
6,64,2015-06-14,HOU,SEA,GS-5,W(3-1),5,5.0,0,0,0,4,4,0,0,2.00,18,90,48,20,4,4,6,0,1,0,67,,,0,0,0,14,0,0,0,1,0,0,.64,0.154,.99,0.14%,2.36,1t start tie,5t 3 out a10,,HOU,0.8,W,13,0,,
7,69,2015-06-19,HOU,SEA,GS-5,L(3-2),4,4.1,6,5,3,3,6,0,0,2.45,23,88,51,15,15,8,6,3,1,0,38,,,0,0,0,20,0,0,0,0,0,1,1.14,-0.266,1.67,-0.24%,-2.84,1b start a 1,5b 1-3 1 out d3,,SEA,2.1951219512195124,L,2,5,,
8,74,2015-06-24,HOU,LAA,GS-6,,4,6.0,4,1,1,3,6,0,1,2.33,26,104,57,16,7,8,8,2,4,0,63,,,0,0,0,21,1,0,0,0,1,0,1.27,0.173,2.10,0.17%,1.74,1b start tie,6b 3 out tie,,LAA,1.1666666666666667,L,1,2,,
9,79,2015-06-29,HOU,KCR,GS-7,W(4-2),4,7.0,4,1,1,2,6,1,0,2.19,26,102,66,21,8,7,11,6,2,0,69,,,0,0,0,24,1,0,0,1,0,0,.69,0.204,1.03,0.18%,2.30,1t start tie,7t 3 out a5,,HOU,0.8571428571428571,W,6,1,,
10,84,2015-07-05,HOU,BOS,GS-5,,5,5.0,7,1,1,3,3,0,0,2.16,22,101,60,15,5,9,7,3,1,0,49,,,0,0,0,19,1,0,0,2,0,0,1.37,0.164,1.82,0.13%,1.61,1b start tie,5b 3 out tie,,BOS,2.0,L,4,5,,
11,91,2015-07-12,HOU,TBR,GS-6,L(4-3),6,6.0,4,4,4,3,10,0,0,2.52,24,93,61,21,11,6,5,3,0,0,55,,,0,0,0,21,0,1,0,1,0,0,1.37,-0.253,2.30,-0.26%,-1.20,1b start a 1,6b 3 out d1,,TBR,1.1666666666666667,L,3,4,,
12,97,2015-07-23,HOU,BOS,GS-5,,10,5.0,6,2,2,3,2,1,0,2.60,24,89,52,11,6,10,9,6,1,0,46,,,0,0,0,21,3,0,0,0,0,1,.94,0.020,1.51,0.02%,0.36,1t start tie,5t 3 out d1,,HOU,1.8,W,5,4,,
