Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,67,2002-06-18,KCR,MON,GS-6,,99,5.2,2,2,2,1,4,1,0,3.18,20,76,50,10,8,7,8,2,0,0,60,,,0,0,0,19,0,0,0,0,0,0,.80,0.113,.10,0.01%,0.83,1b start tie,6b 1-- 2 out a2,,MON,0.5769230769230769,L,4,5
2,72,2002-06-23,KCR,NYM,GS-6,,4,6.0,5,1,1,1,4,0,2,2.31,23,84,52,13,8,8,8,4,2,0,61,,,0,0,0,20,1,0,0,1,0,0,.96,0.163,.08,0.01%,1.85,1b start tie,6b 3 out a3,,NYM,1.0,L,4,5
3,77,2002-06-29,KCR,SDP,GS-7,,5,6.2,7,4,4,3,2,1,0,3.44,26,87,48,10,8,12,9,5,1,0,43,,,0,0,0,23,2,0,0,2,0,0,1.28,-0.031,.15,0.00%,0.70,1t start tie,7t 12- 2 out tie,,KCR,1.6129032258064515,L,4,8
4,82,2002-07-04,KCR,OAK,GS-7,,4,7.0,4,1,1,3,3,0,0,2.84,28,103,62,20,5,6,16,5,4,0,65,,,2,0,0,24,2,0,0,0,1,0,1.23,0.322,.10,0.02%,2.73,1b start tie,7b 3 out a1,,OAK,1.0,L,2,3
5,90,2002-07-15,KCR,TEX,GS-6,W(1-0),10,6.0,4,3,3,4,4,0,1,3.16,27,95,56,16,11,6,12,3,2,0,52,,,0,0,0,22,1,0,1,0,0,0,1.37,0.080,.05,0.00%,0.59,1t start tie,6t 3 out a1,1,KCR,1.3333333333333333,W,8,6
6,97,2002-07-20,KCR,CLE,GS-7,,4,7.0,8,2,2,4,3,1,1,3.05,34,105,62,10,9,12,14,7,2,0,52,,,0,0,0,26,3,0,1,0,0,0,1.33,0.230,.12,0.01%,2.19,1t start tie,7t 3 out tie,2,KCR,1.7142857142857142,L,3,5
7,102,2002-07-26,KCR,CHW,GS-6,L(1-1),5,6.0,8,4,4,2,5,2,0,3.45,25,95,62,19,9,7,11,6,1,0,43,,,0,1,0,23,2,0,0,1,0,0,.50,-0.158,.01,0.00%,-0.70,1b start tie,6b 3 out d4,,CHW,1.6666666666666667,L,2,10
8,107,2002-07-31,KCR,TOR,GS-5,L(1-2),4,4.0,10,8,7,1,2,1,0,4.47,23,87,57,10,8,4,16,8,2,0,13,,,0,0,0,21,0,0,0,0,1,0,.55,-0.292,.00,0.00%,-4.64,1t start tie,5t 12- 0 out d6,,KCR,2.75,L,2,9
9,112,2002-08-05,KCR,MIN,GS-7,W(2-2),4,6.1,8,4,4,5,2,0,0,4.61,30,114,63,13,7,7,16,5,3,0,38,,,1,1,0,23,2,0,0,1,2,0,.85,0.128,.00,0.00%,-1.15,1b start tie,7b 12- 1 out a5,,MIN,2.1311475409836067,W,12,4
10,117,2002-08-10,KCR,TBD,GS-3,L(2-3),4,3.0,8,9,9,2,3,4,0,5.77,19,81,51,11,7,4,10,2,1,0,8,,,0,0,0,17,0,0,0,0,0,0,.90,-0.572,.00,0.00%,-7.21,1t start tie,3t 3 out d6,,KCR,3.3333333333333335,L,6,13
11,122,2002-08-16,KCR,TBD,GS-7,,5,6.2,6,5,5,2,6,1,0,5.88,28,83,58,14,11,13,7,5,0,0,46,,,0,0,0,24,3,0,0,0,1,0,.86,-0.100,.00,0.00%,-0.76,1b start tie,7b 12- 2 out tie,,TBD,1.2903225806451613,W,6,5
12,127,2002-08-21,KCR,TOR,GS-5,W(3-3),4,5.0,5,4,4,1,5,2,1,5.97,22,89,57,12,7,2,13,6,0,0,45,,,1,0,0,20,2,0,0,0,0,0,1.00,-0.039,.00,0.00%,-1.17,1b start tie,5b 3 out a2,,TOR,1.2,W,7,4
13,134,2002-08-28,KCR,OAK,GS-6,L(3-4),6,6.0,9,6,6,3,2,0,0,6.21,29,114,74,22,7,3,21,10,1,0,29,,,0,0,0,25,0,0,0,1,1,0,.52,-0.322,.00,0.00%,-2.41,1t start tie,6t 3 out d6,,KCR,2.0,L,1,7
14,140,2002-09-06,KCR,SEA,GS-5,L(3-5),8,4.0,7,7,7,3,3,0,0,6.69,22,68,35,14,3,10,6,4,0,0,20,,,1,1,0,18,1,0,0,0,1,1,.87,-0.322,.00,0.00%,-3.96,1t start tie,5t 1-3 0 out d3,,KCR,2.5,L,7,14
15,151,2002-09-17,KCR,CHW,6-7,,10,2.0,4,2,2,0,1,2,1,6.75,11,36,23,5,2,3,6,1,0,0,,0,0,0,0,0,9,1,0,0,0,0,0,.61,-0.088,.00,0.00%,-0.90,6b --- 0 out d1,7b 3 out d3,,CHW,2.0,L,1,6
16,160,2002-09-27,KCR,CLE,6-GF(8),,9,3.0,4,2,2,1,3,1,0,6.72,14,48,35,6,7,5,5,2,0,0,,0,0,0,0,0,13,1,0,0,0,0,0,.05,-0.011,.00,0.00%,-0.42,6b --- 0 out d5,8b end d 5,,CLE,1.6666666666666667,L,3,8
