Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,15,2009-04-22,CLE,KCR,9-GF,,99,1.0,0,0,0,0,1,0,0,0.00,3,13,8,2,4,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.24,0.018,.22,0.01%,0.52,9t --- 0 out d2,9t end d 2,,CLE,0.0,L,0,2,,
2,19,2009-04-26,CLE,MIN,7-7,H(1),3,0.2,0,0,0,0,2,0,0,0.00,2,10,7,2,4,0,0,0,0,0,,3,0,0,0,0,2,0,0,0,0,0,0,4.59,0.235,3.60,0.11%,1.59,7t 123 1 out a2,7t 3 out a2,,CLE,0.0,W,4,2,,
3,21,2009-04-28,CLE,BOS,7-8,,1,1.1,0,0,0,1,3,0,0,0.00,5,25,16,5,1,0,1,0,0,0,,1,0,1,0,0,4,0,0,0,0,0,0,2.16,0.135,1.49,0.06%,0.75,7t 1-- 2 out d1,8t 3 out tie,,CLE,0.9090909090909091,W,9,8,,
4,24,2009-05-02,CLE,DET,7-7,H(2),3,0.1,0,0,0,1,0,0,0,0.00,2,9,3,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1.68,-0.004,1.48,0.00%,-0.02,7b --- 0 out a1,7b 1-- 1 out a1,,DET,10.0,L,7,9,,
5,26,2009-05-04,CLE,TOR,7-8,,1,1.1,1,0,0,0,2,0,0,0.00,5,16,10,1,4,0,3,2,0,0,,1,0,0,0,0,5,0,0,0,0,0,0,.74,0.056,.50,0.02%,0.79,7b 1-- 2 out d1,8b 3 out d1,,TOR,0.9090909090909091,W,9,7,,
6,27,2009-05-05,CLE,TOR,7-7,,0,0.1,2,2,2,0,0,2,0,3.60,3,15,10,2,2,1,2,0,0,0,,2,2,0,0,0,3,0,0,0,0,0,0,1.06,-0.386,.76,-0.17%,-3.54,7b 12- 2 out tie,7b 3 out d4,,TOR,20.0,L,6,10,,
7,32,2009-05-10,CLE,DET,8-8,,4,1.0,0,0,0,2,0,0,0,3.00,4,30,17,3,3,1,1,0,1,0,,0,0,0,0,0,2,0,0,0,1,0,0,.15,0.008,.09,0.00%,0.52,8t --- 0 out d4,8t 3 out d4,,CLE,2.0,L,3,5,,
8,34,2009-05-12,CLE,CHW,7-7,,1,0.1,1,1,1,3,1,0,0,4.26,5,23,8,4,2,0,1,1,0,0,,1,1,0,0,0,2,0,0,0,0,0,0,1.90,-0.207,1.01,-0.07%,-2.25,7t 1-- 1 out d1,7t 123 2 out d3,,CLE,40.0,L,4,7,,
9,37,2009-05-15,CLE,TBR,6-6,,2,0.0,0,0,0,1,0,0,0,4.26,1,6,2,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1.45,-0.049,.90,-0.02%,-0.39,6b 1-- 1 out a3,6b 12- 1 out a3,,TBR,inf,L,7,8,,
10,54,2009-06-02,CLE,MIN,6-8,,17,2.1,0,0,0,2,1,0,0,3.12,8,29,13,2,2,4,1,0,0,0,,0,0,0,0,0,5,0,0,1,1,0,0,.44,0.051,.23,0.02%,1.31,6b --- 0 out d4,8b --- 1 out d1,,MIN,0.9523809523809523,L,3,4,,
