Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,41,2000-05-23,DET,CLE,9-GF,,99,0.1,0,0,0,0,0,0,0,0.00,1,2,1,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,.01,0.000,.00,0.00%,0.12,9t --- 2 out a6,9t end a 6,,DET,0.0,W,10,4
2,44,2000-05-26,DET,TOR,8-GF,,2,2.0,1,1,1,2,0,0,0,3.86,8,39,20,5,1,5,1,0,0,0,,1,1,0,0,0,6,0,0,0,1,0,0,.20,-0.022,.08,-0.01%,-0.48,8t 1-- 0 out d4,9t end d 6,,DET,1.5,L,2,8
3,49,2000-05-31,DET,TEX,5-6,,4,2.0,3,4,4,2,1,0,0,10.38,11,38,19,3,4,3,5,2,0,0,,0,0,0,0,0,9,2,0,0,0,0,0,.22,-0.057,.06,-0.01%,-2.88,5t --- 0 out d5,6t 3 out d7,,DET,2.5,L,5,13
4,102,2001-07-27,TEX,TBD,9-GF,,99,1.0,0,0,0,2,1,0,0,0.00,5,20,10,4,1,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.09,0.003,.00,0.00%,0.57,9t --- 0 out a6,9t end a 6,,TEX,2.0,W,13,7
5,103,2001-07-28,TEX,TBD,10-GF(10),,0,0.1,0,0,0,0,1,0,1,0.00,2,9,6,2,2,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.15,0.004,.00,0.00%,0.47,10t 12- 2 out d4,10t end d 4,,TEX,0.0,L,3,7
6,108,2001-08-02,TEX,NYY,9-GF,,4,1.0,0,0,0,0,0,0,0,0.00,3,8,5,1,0,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.55,9b --- 0 out a10,9b end a10,,NYY,0.0,W,12,2
7,109,2001-08-04,TEX,BOS,7-GF(8),,1,2.0,5,2,2,1,0,1,0,4.15,13,36,27,4,2,6,6,3,0,0,,0,0,0,0,0,11,2,0,0,0,1,1,.03,-0.009,.00,0.00%,-0.89,7b --- 0 out d5,8b end d 6,1,BOS,3.0,L,4,10
8,113,2001-08-07,TEX,DET,8-8,,2,1.0,1,0,0,0,2,0,0,3.38,4,17,11,2,6,1,1,1,0,0,,2,2,0,0,0,4,1,0,0,0,0,0,.35,-0.019,.00,0.00%,0.07,8t -23 0 out d2,8t 3 out d4,,TEX,1.0,L,3,7
9,114,2001-08-08,TEX,DET,9-9,,0,0.1,6,7,7,1,0,2,0,14.29,8,25,15,4,0,3,4,2,0,0,,1,1,0,0,0,7,1,0,0,0,0,0,.01,-0.006,.00,0.00%,-7.34,9t 1-- 0 out d5,9t --- 1 out d13,,TEX,70.0,L,6,19
10,100,2002-07-23,SDP,LAD,9-GF,,99,1.0,2,0,0,0,0,0,0,0.00,4,16,9,4,0,2,2,2,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,.43,0.014,.01,0.00%,0.45,9t --- 0 out d2,9t end d 2,,SDP,2.0,L,6,8
11,101,2002-07-24,SDP,LAD,9-GF,,0,1.0,0,0,0,1,0,0,0,0.00,4,13,6,3,0,1,2,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.45,9t --- 0 out a8,9t end a 8,,SDP,1.0,W,8,0
12,103,2002-07-26,SDP,ARI,7-GF(8),,1,2.0,0,0,0,2,2,0,0,0.00,8,35,19,7,5,3,1,0,0,0,,3,3,0,0,0,5,0,0,0,0,1,0,.00,0.000,.00,0.00%,-0.05,7b 123 0 out d9,8b end d12,,ARI,1.0,L,0,12
13,107,2002-07-31,SDP,CHC,9-10,W(1-0),4,2.0,2,0,0,2,3,0,0,0.00,9,36,19,2,5,3,1,1,0,0,,0,0,0,0,0,7,0,0,1,1,0,0,3.54,0.269,.01,0.00%,0.97,9b --- 0 out tie,10b 3 out tie,,CHC,2.0,W,8,6
