Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,2,2017-04-05,MIN,KCR,9-GF,,99,1.0,0,0,0,0,0,0,0,0.00,3,13,9,1,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,.01,0.00%,0.53,9t --- 0 out a8,9t end a 8,,MIN,0.0,W,9,1,,
2,5,2017-04-08,MIN,CHW,2-6,,2,3.2,4,3,3,0,2,2,0,5.79,15,57,41,6,7,5,8,8,0,0,,2,0,1,0,0,15,0,0,0,1,0,1,.51,-0.112,.61,-0.08%,-0.78,2b 12- 2 out d3,6b --- 1 out d4,,CHW,1.25,L,2,6,,
3,9,2017-04-13,MIN,DET,6-GF,S(1),4,3.1,4,1,1,0,6,0,0,4.50,14,70,47,13,5,1,7,5,0,0,,1,0,0,0,0,14,0,1,0,0,0,0,.09,0.017,.11,0.01%,0.84,6b 1-- 2 out a7,9b end a 6,,DET,1.2903225806451613,W,11,5,,
4,14,2017-04-18,MIN,CLE,5-8,,4,3.2,2,2,2,2,2,0,0,4.63,14,59,34,10,2,2,8,3,3,0,,2,1,0,0,0,11,0,1,0,0,1,0,.23,-0.039,.25,-0.03%,0.02,5t -23 1 out d3,8t 3 out d6,,MIN,1.25,L,4,11,,
5,17,2017-04-22,MIN,DET,3-4,,3,1.1,0,0,0,1,1,0,1,4.15,7,25,14,6,1,3,1,1,0,0,,1,0,0,0,0,5,0,0,0,0,0,1,1.18,0.085,1.30,0.06%,0.86,3t -2- 2 out d1,4t 3 out d1,,MIN,0.9090909090909091,L,4,5,,
6,29,2017-05-07,MIN,BOS,9-9,,14,0.1,4,4,4,1,0,1,0,6.75,6,22,13,3,0,2,3,1,0,0,,1,1,0,0,0,5,1,1,0,0,0,0,.00,-0.002,.00,0.00%,-3.81,9t -2- 1 out d6,9t 1-3 2 out d10,,MIN,50.0,L,6,17,,
7,34,2017-05-14,MIN,CLE,8-GF(8),,6,1.0,2,0,0,0,0,0,0,6.28,4,10,7,2,0,2,2,2,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,.08,0.002,.12,0.00%,0.56,8b --- 0 out d5,8b end d 5,,CLE,2.0,L,3,8,,
8,41,2017-05-22,MIN,BAL,9-GF,,7,1.0,2,1,1,1,1,0,0,6.46,5,20,13,5,0,1,2,2,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,.04,0.001,.06,0.00%,-0.49,9b --- 0 out a8,9b end a 7,,BAL,3.0,W,14,7,,
9,44,2017-05-26,MIN,TBR,9-GF,,3,1.0,0,0,0,0,1,0,0,6.06,3,14,8,2,1,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.12,0.009,.15,0.01%,0.53,9t --- 0 out d3,9t end d 3,,MIN,0.0,L,2,5,,
10,46,2017-05-28,MIN,TBR,13-14,,1,1.2,4,1,1,1,1,0,0,6.00,10,40,23,6,4,4,4,3,0,0,,0,0,0,0,0,9,0,0,0,0,0,0,2.66,-0.182,3.63,-0.15%,-0.40,13t --- 0 out tie,14t 12- 2 out d1,,MIN,4.166666666666667,L,6,8,,
11,69,2018-06-13,BOS,BAL,8-GF,,99,2.0,2,0,0,1,0,0,0,0.00,9,31,19,6,2,5,3,3,0,0,,0,0,0,0,0,8,1,0,0,0,0,0,.40,0.046,.39,0.03%,1.00,8b --- 0 out a4,9b end a 4,,BAL,1.5,W,5,1,2.70,6.00
12,80,2018-06-26,BOS,LAA,9-GF,,12,1.0,0,0,0,0,0,0,0,0.00,3,14,9,1,1,1,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,.01,0.00%,0.53,9t --- 0 out a8,9t end a 8,,BOS,0.0,W,9,1,2.25,3.00
13,83,2018-06-29,BOS,NYY,7-GF(8),,2,2.0,4,3,3,0,0,2,0,5.40,9,42,28,7,0,3,6,1,0,0,,0,0,0,0,0,9,0,0,0,0,0,0,.04,-0.022,.07,-0.02%,-1.98,7b --- 0 out d4,8b end d 7,,NYY,2.0,L,1,8,-3.90,-3.00
14,85,2018-07-01,BOS,NYY,4-6,,1,2.2,4,1,1,2,0,0,0,4.70,14,42,26,6,3,5,7,3,1,0,,0,0,0,0,0,11,1,0,0,0,1,0,.02,-0.003,.03,0.00%,0.29,4b --- 1 out d8,6b 3 out d9,,NYY,2.727272727272727,L,1,11,0.40,5.00
