Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,115,2014-08-09,MIN,OAK,GS-2,L(0-1),99,2.0,3,4,4,7,0,0,0,18.00,15,63,28,10,2,2,6,2,1,0,27,,,0,0,0,8,1,0,0,0,0,0,1.48,-0.326,.07,-0.01%,-3.09,1b start a 1,2b 3 out d3,,OAK,5.0,L,4,9,,
2,118,2014-08-12,MIN,HOU,6-8,,2,2.1,3,3,2,2,2,0,0,12.46,11,47,27,6,4,4,3,1,0,0,,0,0,0,0,0,9,1,0,0,0,0,0,.03,-0.008,.00,0.00%,-1.76,6b --- 0 out d6,8b 1-3 1 out d8,,HOU,2.380952380952381,L,4,10,,
3,123,2014-08-18,MIN,KCR,GS-5,L(0-2),5,4.2,7,3,3,4,1,0,0,9.00,23,85,54,14,5,10,8,6,1,0,35,,,0,0,0,19,1,0,0,1,0,0,1.26,-0.149,.02,0.00%,-1.39,1t start tie,5t 123 2 out d3,,MIN,2.619047619047619,L,4,6,,
4,129,2014-08-23,MIN,DET,GS-6,L(0-3),4,5.1,11,5,5,0,4,0,0,8.79,26,99,67,17,7,7,15,9,2,0,30,,,0,0,0,26,1,0,0,1,0,0,1.36,-0.445,.01,0.00%,-2.82,1t start tie,6t -2- 1 out d1,2,MIN,2.1568627450980395,L,6,8,,
5,134,2014-08-29,MIN,BAL,GS-5,L(0-4),5,4.2,6,8,8,1,8,2,2,10.42,23,84,51,8,14,3,9,4,1,0,27,,,0,0,0,20,1,0,0,0,0,0,.88,-0.262,.00,0.00%,-5.71,1b start tie,5b --- 2 out d8,,BAL,1.6666666666666665,L,1,9,,
6,139,2014-09-03,MIN,CHW,GS-5,W(1-4),4,5.0,6,3,3,1,6,1,0,9.38,22,78,54,18,5,6,9,4,2,0,48,,,0,0,0,21,1,0,0,0,0,0,.98,-0.086,.00,0.00%,-0.64,1t start tie,5t 3 out tie,,MIN,1.4,W,11,4,,
7,144,2014-09-09,MIN,CLE,GS-5,W(2-4),5,5.0,5,2,2,4,3,0,0,8.38,22,102,60,15,10,7,8,5,2,0,48,,,0,0,0,17,3,0,0,1,1,0,1.29,0.034,.00,0.00%,0.39,1b start tie,5b 3 out a2,,CLE,1.8,W,4,3,,
8,149,2014-09-14,MIN,CHW,GS-6,W(3-4),4,6.0,5,3,3,0,10,1,0,7.71,23,93,70,19,17,6,7,3,2,0,60,,,0,0,0,23,1,0,0,0,0,0,1.17,0.066,.00,0.00%,-0.30,1b start tie,6b 3 out a1,,CHW,0.8333333333333334,W,6,4,,
9,154,2014-09-20,MIN,CLE,GS-5,L(3-5),5,4.2,8,7,7,2,3,1,0,8.39,24,96,60,19,7,6,13,5,4,0,21,,,0,0,0,22,2,1,0,0,0,0,.88,-0.408,.00,0.00%,-4.73,1t start tie,5t --- 2 out d5,,MIN,2.380952380952381,L,3,7,,
10,159,2014-09-25,MIN,DET,GS-6,L(3-6),4,6.0,5,3,3,1,7,2,0,7.88,24,92,60,17,8,5,11,3,3,0,56,,,1,0,0,23,2,0,1,0,0,0,.67,-0.061,.00,0.00%,-0.19,1b start tie,6b 3 out d1,,DET,1.0,L,2,4,,
11,7,2015-04-13,MIN,KCR,GS-6,L(0-1),99,5.1,8,5,5,1,4,1,0,8.44,24,78,54,10,9,8,11,7,2,0,35,,,0,0,0,22,2,0,1,1,1,0,1.06,-0.198,.89,-0.10%,-1.98,1t start tie,6t 12- 1 out d3,,MIN,1.7647058823529413,L,3,12,,
12,12,2015-04-19,MIN,CLE,GS-6,W(1-1),5,6.0,4,1,1,0,4,0,0,4.76,23,97,60,16,11,8,11,5,1,0,64,,,0,0,0,23,0,0,0,0,0,1,.78,0.213,.67,0.11%,1.92,1t start tie,6t 3 out a3,,MIN,0.6666666666666666,W,7,2,,
13,17,2015-04-25,MIN,SEA,GS-4,,5,3.1,3,2,2,1,5,0,0,4.91,14,51,36,8,8,3,5,4,1,0,50,,,0,0,0,13,1,0,0,0,0,0,.87,-0.062,.66,-0.03%,-0.40,1b start a 1,4b --- 1 out tie,,SEA,1.2903225806451613,W,8,5,,
14,22,2015-04-30,MIN,CHW,GS-6,W(2-1),4,5.2,10,2,2,1,4,0,0,4.43,27,97,62,18,8,6,16,8,2,0,44,,,0,0,0,26,1,0,0,0,0,0,.85,-0.053,.68,-0.03%,0.16,1t start tie,6t 123 2 out a7,,MIN,2.1153846153846154,W,12,2,,
15,27,2015-05-05,MIN,OAK,GS-6,L(2-2),4,5.2,5,2,2,2,3,0,0,4.15,23,101,61,19,6,9,9,3,2,0,52,,,1,0,0,21,0,0,0,1,0,0,.94,0.164,.98,0.10%,1.70,1t start tie,6t 1-- 2 out d1,,MIN,1.346153846153846,L,1,2,,
16,32,2015-05-10,MIN,CLE,GS-4,L(2-3),4,4.0,9,6,6,3,4,1,0,5.40,24,89,58,14,11,7,10,4,0,0,21,,,2,0,0,21,1,1,0,0,0,0,1.16,-0.318,1.41,-0.23%,-3.92,1b start a 1,4b 3 out d5,,CLE,3.0,L,2,8,,
17,37,2015-05-16,MIN,TBR,GS-7,,5,6.2,7,3,3,0,3,1,0,5.15,27,104,71,16,5,6,18,7,3,0,51,,,1,0,0,26,2,1,0,0,1,0,1.04,-0.022,1.17,-0.01%,0.31,1t start tie,7t --- 2 out tie,,MIN,1.129032258064516,W,6,4,,
18,42,2015-05-23,MIN,CHW,GS-7,W(3-3),6,7.0,5,3,3,0,9,0,1,4.95,27,80,59,14,12,12,5,1,1,0,64,,,0,1,0,26,1,1,0,0,0,1,1.22,0.170,1.45,0.12%,0.27,1b start tie,7b 3 out a1,,CHW,0.7142857142857143,W,4,3,,
19,47,2015-05-29,MIN,TOR,GS-6,,5,6.0,8,4,4,1,5,1,0,5.07,25,86,49,17,6,10,9,5,0,0,44,,,0,0,0,24,3,0,0,1,0,0,1.10,-0.092,1.44,-0.07%,-1.08,1t start tie,6t 3 out tie,,MIN,1.5,L,4,6,,
