Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,63,2016-06-12,COL,SDP,GS-7,,99,6.1,6,1,1,0,6,0,0,1.42,25,92,60,17,11,11,8,5,0,0,63,,,1,0,0,25,1,0,0,0,0,0,1.15,0.345,.86,0.16%,3.28,1t start tie,7t -2- 1 out a1,,COL,0.9836065573770493,W,2,1,,
2,68,2016-06-19,COL,MIA,GS-6,L(0-1),6,5.2,4,2,2,1,4,0,0,2.25,21,102,61,19,7,11,5,3,0,0,56,,,0,0,0,20,0,0,0,1,0,0,.98,0.280,.72,0.12%,2.35,1b start tie,6b 12- 2 out tie,,MIA,0.9615384615384615,L,0,3,,
3,73,2016-06-24,COL,ARI,GS-6,,4,5.2,8,2,2,2,8,0,0,2.55,27,95,64,15,15,12,5,4,0,0,51,,,4,0,0,23,3,0,1,0,1,0,1.21,0.082,.66,0.03%,1.05,1t start tie,6t --3 2 out d1,,COL,1.923076923076923,L,9,10,,
4,78,2016-06-29,COL,TOR,GS-6,L(0-2),4,6.0,8,3,2,2,6,1,0,2.66,27,107,79,19,11,10,8,6,0,0,50,,,0,1,1,24,2,0,0,1,0,0,.85,-0.014,.51,-0.01%,0.45,1t start tie,6t 3 out d2,,COL,1.6666666666666667,L,3,5,,
5,82,2016-07-04,COL,SFG,GS-6,L(0-3),4,6.0,4,3,3,1,2,2,0,3.03,22,87,51,10,6,13,6,1,0,0,53,,,0,0,0,20,0,0,0,1,0,0,.67,-0.114,.21,-0.02%,-0.15,1b start tie,6b 3 out d2,,SFG,0.8333333333333334,L,1,3,,
6,87,2016-07-09,COL,PHI,GS-6,W(1-3),4,6.0,9,2,2,0,6,1,0,3.03,27,105,71,13,11,11,10,5,0,0,52,,,0,0,0,27,1,0,0,0,0,0,.93,0.124,.23,0.02%,1.45,1t start tie,6t 3 out tie,,COL,1.5,W,8,3,,
7,92,2016-07-18,COL,TBR,GS-7,W(2-3),8,6.1,5,4,4,3,3,0,1,3.43,27,95,62,12,13,12,8,3,1,0,47,,,0,0,0,23,1,2,0,1,0,0,.96,-0.049,.23,-0.01%,-0.72,1t start tie,7t -2- 1 out a1,,COL,1.3114754098360657,W,7,4,,
8,97,2016-07-23,COL,ATL,GS-6,W(3-3),4,6.0,8,3,3,1,6,0,0,3.56,26,91,60,13,7,8,11,8,1,0,49,,,0,0,0,23,0,1,0,1,1,0,1.24,0.019,.32,0.00%,0.45,1t start tie,6t 3 out d1,,COL,1.5,W,8,4,,
9,102,2016-07-28,COL,NYM,GS-6,,4,6.0,7,1,1,0,5,0,0,3.33,24,92,70,21,5,10,9,3,3,0,59,,,0,0,0,24,3,0,0,1,0,1,.89,0.158,.42,0.05%,1.85,1b start tie,6b 3 out d1,,NYM,1.1666666666666667,W,2,1,,
10,107,2016-08-03,COL,LAD,GS-7,W(4-3),5,7.0,6,2,2,2,6,1,0,3.25,27,95,66,20,12,9,10,7,1,0,61,,,0,0,0,25,0,0,0,2,0,0,.67,0.075,.59,0.04%,2.02,1t start tie,7t 3 out a10,,COL,1.1428571428571428,W,12,2,,
