Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,5,2014-04-05,TEX,TBR,GS-6,,99,6.0,4,3,3,3,3,2,0,4.50,24,85,49,16,7,10,8,2,3,0,52,,,0,0,0,21,1,0,0,1,0,0,1.01,0.050,.96,0.03%,-0.30,1b start a 2,6b 3 out a1,,TBR,1.1666666666666667,L,4,5
2,21,2014-04-22,TEX,OAK,GS-5,,16,5.0,6,4,2,3,1,0,0,4.09,24,92,50,20,1,8,12,5,1,0,41,,,0,0,0,19,3,0,0,0,1,1,1.22,-0.251,1.71,-0.21%,-1.72,1b start a 2,5b 3 out d1,,OAK,1.8,W,5,4
3,26,2014-04-28,TEX,OAK,5-GF,,5,5.0,2,0,0,3,2,0,0,2.81,18,77,43,15,2,3,10,3,2,0,,0,0,0,0,0,15,0,0,0,1,0,0,.24,0.052,.35,0.05%,2.42,5t --- 0 out d4,9t end d 4,,TEX,1.0,L,0,4
4,31,2014-05-04,TEX,LAA,7-GF,,5,2.2,2,0,0,0,2,0,0,2.41,9,42,28,6,5,1,6,3,0,0,,2,1,0,0,0,8,1,0,0,1,1,0,.07,0.014,.09,0.01%,1.01,7b 1-3 1 out a7,9b end a11,,LAA,0.9090909090909091,W,14,3
5,35,2014-05-08,TEX,COL,6-7,H(1),3,1.0,2,0,0,0,2,0,0,2.29,5,26,14,2,2,0,3,2,0,0,,1,0,0,0,0,5,2,0,0,0,0,0,1.58,0.040,1.63,0.03%,0.06,6t 1-- 1 out a2,7t --3 1 out a3,,TEX,2.0,W,5,0
6,39,2014-05-12,TEX,HOU,6-8,H(2),3,1.2,3,0,0,1,1,0,0,2.11,9,39,23,8,1,2,5,4,1,0,,2,0,0,0,0,8,0,0,0,0,0,0,.79,0.034,.79,0.02%,0.36,6b -23 2 out a4,8b 1-3 1 out a4,,HOU,3.3333333333333335,W,4,0
7,41,2014-05-14,TEX,HOU,8-GF,L(0-1),1,1.1,2,1,1,1,2,0,0,2.38,7,34,19,6,1,2,2,0,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,2.19,-0.268,2.09,-0.15%,-1.22,8b --- 0 out tie,9b end d 1,,HOU,2.727272727272727,L,4,5
8,44,2014-05-18,TEX,TOR,GS-5,,3,5.0,4,1,1,3,3,1,0,2.28,21,84,50,16,6,7,8,1,2,0,55,,,0,1,0,18,1,0,0,0,0,0,1.13,0.141,.87,0.07%,1.42,1t start tie,5t 3 out a1,,TEX,1.4,W,6,2
9,49,2014-05-24,TEX,DET,GS-6,W(1-1),5,6.0,8,1,1,1,2,0,0,2.14,25,91,55,17,4,11,11,6,1,0,53,,,0,1,1,24,2,0,0,0,0,0,.69,0.112,.51,0.05%,1.81,1b start tie,6b 3 out a7,,DET,1.5,W,12,2
10,54,2014-05-29,TEX,MIN,GS-6,,4,5.2,9,4,4,2,2,1,0,2.75,27,108,67,14,4,4,19,5,1,0,35,,,0,0,0,25,2,0,0,0,0,0,1.43,-0.219,1.46,-0.14%,-1.38,1b start tie,6b 1-- 2 out tie,,MIN,2.1153846153846154,W,5,4
11,59,2014-06-04,TEX,BAL,GS-6,L(1-2),5,5.1,9,6,4,3,1,2,0,3.22,27,93,52,10,8,9,14,3,3,0,28,,,0,0,0,23,1,0,0,1,1,2,1.02,-0.383,.99,-0.22%,-2.99,1t start tie,6t 12- 1 out tie,,TEX,2.3529411764705883,L,5,6
12,64,2014-06-09,TEX,CLE,GS-2,L(1-3),4,2.0,6,8,8,3,1,2,0,4.63,15,64,36,12,2,4,7,4,1,0,10,,,0,0,0,12,1,0,0,0,0,0,.87,-0.489,.70,-0.24%,-7.03,1t start tie,2t 3 out d7,,TEX,4.5,L,7,17
13,69,2014-06-15,TEX,SEA,GS-6,L(1-4),5,6.0,9,2,2,1,3,0,0,4.44,27,97,63,20,5,10,13,6,3,0,48,,,0,1,0,26,3,0,0,0,0,0,1.45,-0.023,1.36,-0.01%,0.64,1b start tie,6b 3 out d1,,SEA,1.6666666666666667,L,1,5
14,74,2014-06-21,TEX,LAA,GS-8,,5,7.0,3,2,2,1,3,1,0,4.22,25,97,59,14,10,4,17,8,3,0,65,,,0,0,0,24,1,0,0,0,0,0,1.05,-0.049,.73,-0.02%,0.72,1b start a 1,8b 1-- 0 out d1,,LAA,0.5714285714285714,L,2,3
15,78,2014-06-26,TEX,DET,GS-3,L(1-5),4,2.1,6,4,4,5,0,0,0,4.65,18,69,33,11,4,3,10,2,1,0,24,,,0,0,0,13,1,0,0,0,0,0,1.35,-0.257,.47,-0.05%,-3.10,1t start tie,3t 123 1 out d3,,TEX,5.238095238095238,L,0,6
16,83,2014-07-01,TEX,BAL,GS-5,L(1-6),4,5.0,7,8,6,1,1,3,0,5.10,24,98,58,19,3,7,15,5,2,0,25,,,0,0,0,22,1,0,0,0,1,1,.59,-0.467,.16,-0.08%,-5.61,1b start tie,5b 3 out d6,,BAL,1.6,L,3,8
17,100,2014-07-22,TEX,NYY,GS-6,,20,5.1,3,0,0,1,3,0,0,4.73,19,67,42,13,6,6,9,4,0,0,64,,,0,0,0,18,0,0,0,1,0,0,.84,0.269,.01,0.00%,2.29,1b start tie,6b 1-- 1 out tie,,NYY,0.7843137254901962,L,1,2
18,107,2014-07-29,TEX,NYY,GS-6,L(1-7),6,5.2,6,6,6,3,2,1,0,5.08,25,83,46,15,4,9,11,5,3,0,32,,,0,0,0,21,2,0,0,1,1,0,1.29,-0.214,.00,0.00%,-1.53,1t start tie,6t 12- 2 out tie,,TEX,1.7307692307692306,L,11,12
19,112,2014-08-04,TEX,CHW,GS-6,L(1-8),5,5.0,8,5,5,3,4,1,0,5.31,24,97,60,14,9,5,12,5,3,0,32,,,1,1,0,21,1,1,0,1,0,0,1.42,-0.304,.00,0.00%,-2.22,1b start a 1,6b -23 0 out tie,,CHW,2.2,L,3,5
20,117,2014-08-10,TEX,HOU,GS-5,W(2-8),5,5.0,5,2,2,2,6,0,1,5.22,22,102,61,15,6,3,10,4,2,0,53,,,1,0,0,19,2,0,0,0,0,0,1.19,0.032,.00,0.00%,0.32,1b start tie,5b 3 out a2,,HOU,1.4,W,6,2
