,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,311,28,2000-05-05,BAL,NYY,GS-6,,99,6.0,8,5,5,0,0,0,1,7.5,27,72,43,4,1,12,14,7,1,0,36.0,,,0,0,0,25,2,0,0,0,1,0,0.96,-0.14,1.27,-0.11%,-1.45,1b start tie,6b 3 out a3,,NYY,1.3333333333333333,L,10,12
1,312,33,2000-05-10,BAL,TOR,GS-3,L(0-1),4,2.2,12,7,7,1,2,1,0,12.46,20,58,35,7,4,4,13,10,0,0,7.0,,,1,0,0,19,1,0,0,0,0,0,1.32,-0.371,1.45,-0.25%,-5.52,1b start tie,3b -2- 2 out d6,,TOR,5.909090909090907,L,2,7
2,313,38,2000-05-16,BAL,ANA,GS-7,W(1-1),5,7.0,9,3,3,4,3,0,0,8.62,35,110,65,11,9,11,17,9,0,0,46.0,,,2,0,0,29,2,0,0,0,1,1,1.21,0.11900000000000001,0.77,0.05%,1.27,1b start tie,7b 3 out tie,,ANA,1.8571428571428568,W,4,3
3,314,42,2000-05-21,BAL,TEX,GS-7,,4,6.0,6,5,5,6,2,2,0,8.31,29,95,48,10,5,9,11,5,2,0,36.0,,,0,0,0,22,0,0,0,2,0,0,1.1,-0.185,0.58,-0.06%,-1.23,1b start a 3,7b 123 0 out a2,,TEX,2.0,L,5,6
4,315,46,2000-05-26,BAL,OAK,GS-6,W(2-1),4,6.0,6,3,3,1,4,1,0,7.48,25,109,66,17,10,10,10,4,2,0,51.0,,,0,0,0,24,1,0,0,0,0,0,0.97,0.057999999999999996,0.64,0.02%,0.41,1t start tie,6t 3 out a1,,BAL,1.1666666666666667,W,8,3
5,316,51,2000-06-01,BAL,TBD,CG(8),L(2-2),5,8.0,8,2,2,2,6,0,0,6.31,34,123,75,13,12,16,10,6,0,0,62.0,,,1,0,0,32,1,0,0,0,0,0,0.76,0.128,0.55,0.06%,2.69,1b start tie,8b 3 out d2,,TBD,1.25,L,1,2
6,317,56,2000-06-07,BAL,NYM,GS-6,L(2-3),5,5.1,6,6,6,1,4,2,0,6.8,22,81,48,19,3,7,10,3,0,0,35.0,,,0,0,0,20,0,2,0,1,1,0,0.89,-0.309,0.47,-0.10%,-1.99,1b start tie,6b 1-3 1 out d1,,NYM,1.3725490196078431,L,3,11
7,318,61,2000-06-13,BAL,TEX,GS-7,W(3-3),5,7.0,5,2,2,8,2,0,0,6.19,30,115,55,10,10,10,10,6,0,0,53.0,,,1,0,0,22,1,0,0,3,0,0,1.42,0.23399999999999999,0.59,0.06%,1.98,1t start tie,7t 3 out a1,,BAL,1.8571428571428568,W,3,2
8,319,66,2000-06-18,BAL,ANA,GS-6,L(3-4),4,5.2,11,8,8,2,2,2,0,6.88,29,109,69,18,5,12,13,9,0,0,15.0,,,0,0,0,26,1,0,0,1,1,0,0.74,-0.37,0.47,-0.14%,-4.85,1t start tie,6t 1-- 2 out d6,,BAL,2.5,L,6,8
9,320,71,2000-06-23,BAL,SEA,GS-6,L(3-5),4,5.0,9,7,7,2,2,1,0,7.36,26,88,52,15,6,9,13,8,2,0,21.0,,,2,0,0,24,4,0,0,1,0,1,0.99,-0.354,0.34,-0.07%,-3.82,1b start tie,6b -2- 0 out d4,,SEA,2.2,L,3,8
