Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,105,2017-08-01,ATL,LAD,GS-6,L(0-1),99,6.0,6,3,3,0,3,1,1,4.50,23,92,62,16,9,7,12,7,1,0,51,,,1,1,1,21,2,0,0,0,0,0,.78,-0.060,.12,-0.01%,0.10,1t start tie,6t 3 out d3,,ATL,1.0,L,2,3,,
2,110,2017-08-06,ATL,MIA,GS-6,L(0-2),4,6.0,6,4,4,2,3,2,1,5.25,27,106,70,18,9,8,14,4,2,0,45,,,0,0,0,24,1,0,0,0,0,0,.48,-0.202,.07,-0.02%,-0.90,1t start tie,6t 3 out d4,,ATL,1.3333333333333333,L,1,4,,
3,114,2017-08-12,ATL,STL,GS-6,L(0-3),5,5.1,10,5,4,1,3,1,2,5.71,27,98,62,17,9,9,12,6,1,0,32,,,0,0,0,23,2,0,0,2,0,0,1.04,-0.295,.04,-0.01%,-2.49,1b start a 2,6b 1-- 1 out d2,,STL,2.1568627450980395,L,5,6,,
4,119,2017-08-17,ATL,COL,GS-5,W(1-3),4,5.0,5,2,2,3,2,0,0,5.24,24,94,57,15,5,10,9,5,2,0,48,,,0,0,0,20,3,0,0,0,0,0,1.16,0.107,.03,0.00%,1.02,1b start tie,5b 3 out a2,,COL,1.6,W,10,4,,
5,124,2017-08-22,ATL,SEA,GS-6,W(2-3),4,6.0,3,0,0,2,4,0,0,4.13,23,95,59,15,7,7,11,4,2,0,68,,,0,0,0,20,1,0,0,0,0,0,1.14,0.354,.01,0.00%,3.10,1t start tie,6t 3 out a2,,ATL,0.8333333333333334,W,4,0,,
6,129,2017-08-28,ATL,PHI,GS-7,L(2-4),5,6.1,8,4,4,1,7,1,0,4.41,28,99,71,22,10,8,12,5,2,0,47,,,0,0,0,27,3,1,0,0,0,0,.94,-0.171,.00,0.00%,-0.98,1b start tie,7b 1-- 1 out d3,,PHI,1.4754098360655739,L,1,6,,
7,134,2017-09-02,ATL,CHC,GS-4,L(2-5),4,3.0,6,7,7,4,4,2,0,5.73,19,73,39,11,6,2,9,2,2,0,19,,,0,0,0,15,0,0,0,0,0,0,.91,-0.391,.00,0.00%,-4.41,1b start tie,4b 12- 0 out d1,,CHC,3.3333333333333335,L,12,14,,
8,139,2017-09-07,ATL,MIA,6-6,H(1),4,1.0,0,0,0,0,0,0,0,5.59,2,8,6,3,0,1,1,0,0,0,,1,0,0,0,0,2,0,0,0,1,0,0,1.52,0.140,.00,0.00%,0.91,6t 1-- 0 out a1,6t 3 out a1,,ATL,0.0,W,6,5,,
9,141,2017-09-09,ATL,MIA,4-6,,1,2.1,2,1,1,1,3,0,0,5.49,10,42,24,9,7,3,3,2,1,0,,2,0,0,0,0,9,1,0,0,0,0,0,.93,0.005,.00,0.00%,0.54,4t 1-3 2 out d4,6t 3 out d1,,ATL,1.4285714285714286,W,6,5,,
10,144,2017-09-13,ATL,WSN,9-GF,,3,1.0,0,0,0,0,1,0,0,5.36,3,13,9,4,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.05,0.004,.00,0.00%,0.54,9b --- 0 out a6,9b end a 6,,WSN,0.0,W,8,2,,
11,147,2017-09-16,ATL,NYM,6-7,,2,2.0,3,2,2,1,1,0,0,5.52,9,38,27,8,2,2,5,1,0,0,,0,0,0,0,0,8,2,0,0,0,0,0,.20,-0.029,.00,0.00%,-0.97,6t --- 0 out d5,7t 3 out d6,,ATL,2.0,L,3,7,,
12,150,2017-09-20,ATL,WSN,GS-5,,3,5.0,3,1,1,2,6,1,0,5.14,19,74,47,15,8,6,5,0,0,0,61,,,0,1,0,17,0,0,1,0,0,0,1.01,0.183,.00,0.00%,1.58,1t start tie,5t 3 out tie,,ATL,1.0,L,3,7,,
13,155,2017-09-25,ATL,NYM,GS-7,W(3-5),4,6.2,5,2,2,2,6,0,0,4.85,25,93,58,20,7,7,10,5,2,0,60,,,0,2,0,22,0,0,0,0,0,0,1.01,0.329,.00,0.00%,2.97,1b start tie,7b 12- 2 out a5,1,NYM,1.129032258064516,W,9,2,,
14,161,2017-09-30,ATL,MIA,GS-2,L(3-6),4,2.0,7,6,6,4,1,1,0,5.62,16,60,34,11,2,6,5,3,0,0,15,,,2,1,0,11,2,1,1,0,1,0,.62,-0.377,.00,0.00%,-5.07,1b start tie,2b 3 out d6,,MIA,5.5,L,2,10,,
15,18,2018-04-19,ATL,NYM,8-8,,99,0.1,2,3,3,3,0,1,0,81.00,6,27,12,2,2,0,3,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.08,-0.012,.09,-0.01%,-3.07,8t --- 0 out a9,8t 123 1 out a7,,ATL,50.0,W,12,4,-8.25,-8.00
16,32,2018-05-05,ATL,SFG,4-7,,15,3.2,3,2,2,1,6,0,1,11.25,16,59,36,11,8,5,4,2,1,0,,1,1,0,0,0,14,1,0,0,0,0,0,.12,-0.046,.16,-0.04%,-1.02,4t 1-- 1 out d5,7t 3 out d8,,ATL,1.25,L,2,11,13.25,23.00
17,45,2018-05-20,ATL,MIA,7-8,,14,2.0,3,2,2,1,1,1,0,10.50,10,28,17,5,0,2,6,4,1,0,,0,0,0,0,0,9,1,0,1,0,0,0,.19,-0.029,.26,-0.02%,-1.03,7t --- 0 out d4,8t 3 out d4,,ATL,2.0,W,10,9,0.10,3.00
18,50,2018-05-26,ATL,BOS,8-GF(8),,5,1.0,0,0,0,0,0,0,0,9.00,3,15,10,2,2,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.10,0.007,.13,0.01%,0.53,8b --- 0 out d3,8b end d 3,,BOS,0.0,L,6,8,2.25,3.00
19,53,2018-05-28,ATL,NYM,7-GF,,1,2.1,1,0,0,2,3,0,0,6.75,10,47,25,4,6,1,4,2,0,0,,2,1,0,0,0,8,0,0,0,0,0,0,.36,-0.040,.55,-0.04%,0.41,7t 12- 2 out d2,9t end d 3,2,ATL,1.4285714285714286,L,5,8,9.45,16.00
20,77,2018-06-25,ATL,CIN,6-6,BS(1),27,1.0,3,2,2,1,0,0,0,7.84,7,25,12,3,0,4,2,1,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,2.98,-0.212,4.28,-0.18%,-1.51,6t --- 0 out a2,6t 3 out tie,,ATL,4.0,W,5,4,-4.15,-3.00
21,137,2018-09-02,CIN,STL,5-7,,68,2.0,0,0,0,1,3,0,0,6.57,7,36,25,9,5,2,1,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,1.07,0.060,.00,0.00%,0.56,5b --- 0 out tie,7b 1-- 0 out a1,,STL,0.5,W,6,4,9.90,15.00
22,140,2018-09-05,CIN,PIT,6-7,,2,1.2,0,0,0,1,1,0,1,5.79,7,26,13,2,2,0,4,1,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,.54,0.037,.00,0.00%,0.71,6b --- 0 out d2,7b 1-- 2 out d2,,PIT,0.8333333333333334,L,2,3,4.55,8.00
23,144,2018-09-09,CIN,SDP,4-5,,3,1.2,3,4,4,3,2,1,0,7.47,11,49,27,4,8,1,5,3,0,0,,0,0,1,0,0,8,1,0,0,0,0,0,.58,-0.226,.00,0.00%,-3.51,4t --- 0 out d2,5t 1-3 2 out d5,,CIN,5.0,L,6,7,-3.85,-1.00
24,55,2019-05-28,CIN,PIT,GS-8,W(1-0),99,7.1,6,4,4,1,9,1,1,4.91,28,100,68,17,19,3,14,5,1,0,58,,,0,0,0,26,2,0,0,0,0,0,.46,0.279,.34,0.12%,0.07,1t start tie,8t --- 1 out a6,,CIN,0.9859154929577465,W,11,6,25.70,49.00
