,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,109,2018-08-01,PIT,CHC,5-7,,99,3.0,3,1,1,1,3,0,1,3.0,13,56,32,11,4,4,4,3,0,0,,0.0,0.0,0,0,0,11,2,0,0,0,0,0,0.16,-0.002,0.18,0.00%,0.39,7.75,15.0,5t --- 0 out d5,7t 3 out d6,,PIT,1.3333333333333333,L,2,9
1,2,111,2018-08-04,PIT,STL,5-8,L(0-1),2,3.1,5,3,3,4,2,0,0,5.68,19,78,45,13,3,8,5,2,0,0,,0.0,0.0,0,0,0,15,2,0,0,0,0,0,0.84,-0.278,0.78,-0.16%,-1.79,0.1,7.0,5t --- 0 out tie,8t -2- 1 out d3,,PIT,2.9032258064516134,L,4,8
2,3,52,2019-05-27,PIT,CIN,5-7,,99,3.0,3,2,2,0,3,2,1,6.0,12,50,36,7,5,1,7,2,3,0,,0.0,0.0,0,0,0,11,0,0,0,1,0,0,0.08,0.0,0.09,0.00%,-0.37,6.35,12.0,5b --- 0 out d6,7b 3 out d7,2.0,CIN,1.0,L,1,8
3,4,55,2019-05-30,PIT,MIL,7-8,,2,2.0,4,2,2,2,1,0,0,7.2,12,42,23,3,4,6,3,2,0,0,,0.0,0.0,0,0,0,10,1,0,1,0,0,0,0.39,-0.027999999999999997,0.44,-0.02%,-0.98,-1.1,3.0,7t --- 0 out d3,8t 3 out d5,,PIT,3.0,L,5,11
4,5,57,2019-06-01,PIT,MIL,11-GF(13),L(0-1),1,3.0,3,2,2,1,5,1,0,6.75,13,61,42,13,8,3,4,2,0,0,,0.0,0.0,0,0,0,12,1,0,0,0,0,0,2.43,-0.13,2.91,-0.09%,-0.48,10.35,18.0,11t --- 0 out tie,13t end d 2,,PIT,1.3333333333333333,L,10,12
5,6,65,2019-06-10,PIT,ATL,1-5,L(0-2),8,4.1,6,8,6,3,6,3,1,8.76,24,95,60,11,9,4,10,3,1,0,,2.0,0.0,0,0,0,20,0,0,0,0,0,0,0.82,-0.495,0.52,-0.19%,-5.24,3.75,13.0,1b 1-3 2 out a1,5b 3 out d4,,ATL,2.1951219512195124,L,7,13
6,7,102,2019-07-25,PIT,STL,6-7,,44,1.2,0,0,0,1,0,0,0,7.71,6,23,15,3,2,1,4,0,2,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.19,0.02,0.05,0.00%,0.78,3.15,5.0,6t --- 0 out d5,7t 1-- 2 out d3,,PIT,0.8333333333333334,L,3,6
7,8,106,2019-07-29,PIT,CIN,GS-2,L(0-3),3,1.1,6,7,5,2,0,0,0,9.98,12,38,22,2,4,5,5,4,0,0,16.0,,,0,0,0,10,2,0,0,0,0,0,1.21,-0.364,0.1,-0.02%,-4.54,-11.8,-11.0,1b start a 1,2b 123 1 out d3,,CIN,7.272727272727272,L,6,11
8,9,141,2019-09-06,PIT,STL,GS-5,,38,5.0,3,2,2,2,1,1,0,8.41,19,91,54,18,3,6,10,6,0,0,52.0,,,0,0,0,17,0,0,0,1,0,0,0.81,0.031,0.0,0.00%,0.54,6.25,12.0,1t start tie,5t 3 out d1,,PIT,1.0,W,9,4
9,10,148,2019-09-13,PIT,CHC,3-4,,6,1.1,1,0,0,3,1,0,0,7.89,8,45,21,9,2,2,2,1,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.15,0.009000000000000001,0.0,0.00%,0.65,2.6,7.0,3b --- 2 out d6,4b 3 out d6,,CHC,3.636363636363636,L,8,17
10,11,150,2019-09-15,PIT,CHC,8-GF(8),,1,1.0,2,1,1,0,0,1,0,7.94,5,17,11,3,1,4,1,0,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,-0.46,-0.95,0.0,8b --- 0 out d9,8b end d10,,CHC,2.0,L,6,16
11,12,155,2019-09-21,PIT,MIL,6-7,,5,2.0,3,4,4,2,1,1,0,8.76,11,45,23,5,3,2,6,2,0,0,,0.0,0.0,1,0,0,9,1,0,0,0,0,0,0.1,-0.021,0.0,0.00%,-2.93,-4.5,-3.0,6b --- 0 out d5,7b 3 out d9,,MIL,2.5,L,1,10
12,13,161,2019-09-28,PIT,CIN,11-GF(12),L(0-4),6,2.0,5,2,2,0,1,0,1,8.78,10,40,26,3,8,6,2,2,0,0,,0.0,0.0,0,0,0,9,1,0,0,1,0,0,2.69,-0.26899999999999996,0.0,0.00%,-0.98,-1.1,3.0,11t --- 0 out tie,12t end d 2,,PIT,2.5,L,2,4
