Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,25,2014-04-26,COL,LAD,7-7,,99,1.0,1,0,0,1,0,0,0,0.00,4,14,7,3,0,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.26,0.009,.34,0.01%,0.42,7b --- 0 out d3,7b 3 out d3,,LAD,2.0,L,3,6,,
2,26,2014-04-27,COL,LAD,9-GF,,0,1.0,3,0,0,0,2,0,0,0.00,6,13,12,3,1,2,2,2,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.26,0.006,.31,0.00%,0.42,9b --- 0 out a5,9b end a 5,,LAD,3.0,W,6,1,,
3,28,2014-04-29,COL,ARI,6-6,H(1),1,1.0,0,0,0,0,1,0,0,0.00,3,7,5,1,1,2,0,0,0,0,,3,0,0,0,0,3,0,0,0,0,0,0,4.52,0.376,5.27,0.26%,2.27,6b 123 0 out a1,6b 3 out a1,,ARI,0.0,W,5,4,,
4,31,2014-05-02,COL,NYM,7-7,,2,1.0,0,0,0,0,1,0,0,0.00,3,9,7,1,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.38,0.030,.46,0.02%,0.51,7t --- 0 out a4,7t 3 out a4,,COL,0.0,W,10,3,,
5,32,2014-05-03,COL,NYM,6-6,H(2),0,0.2,2,2,2,0,1,0,0,3.86,4,16,11,2,2,1,2,2,0,0,,0,0,0,0,0,4,2,0,0,0,0,0,1.30,-0.092,1.58,-0.07%,-0.81,6t --- 0 out a2,6t -2- 2 out a1,,COL,10.0,W,11,10,,
6,35,2014-05-06,COL,TEX,6-6,H(3),2,1.0,1,0,0,1,0,0,0,3.18,4,12,7,1,1,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.92,0.049,1.11,0.04%,0.51,6t --- 0 out a3,6t 3 out a3,,COL,2.0,W,12,1,,
7,36,2014-05-07,COL,TEX,7-7,,0,1.0,0,0,0,0,0,0,0,2.70,3,10,7,2,1,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.08,0.006,.09,0.00%,0.48,7b --- 0 out a7,7b 3 out a7,,TEX,0.0,W,9,2,,
8,40,2014-05-11,COL,CIN,7-7,,3,1.0,1,0,0,0,1,0,0,2.35,4,18,12,2,2,1,2,2,0,0,,0,0,0,0,0,4,0,1,0,0,0,0,.17,0.010,.22,0.01%,0.44,7b --- 0 out d3,7b 3 out d3,,CIN,1.0,L,1,4,,
9,44,2014-05-17,COL,SDP,7-7,,5,1.0,2,2,2,0,2,1,0,4.15,5,24,15,4,4,0,3,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.67,-0.180,.88,-0.14%,-1.49,7t --- 0 out d1,7t 3 out d3,,COL,2.0,L,5,8,,
10,60,2014-06-05,COL,ARI,8-8,,18,1.0,1,2,2,1,2,1,0,5.59,5,22,14,3,3,1,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.78,-0.168,.59,-0.08%,-1.49,8t --- 0 out d1,8t 3 out d3,,COL,2.0,L,7,12,,
11,65,2014-06-10,COL,ATL,7-7,,4,1.0,1,0,0,0,1,0,0,5.06,4,20,13,3,2,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.14,0.007,.07,0.00%,0.51,7t --- 0 out d5,7t 3 out d5,,COL,1.0,L,10,13,,
12,68,2014-06-13,COL,SFG,7-7,,2,1.0,2,1,1,0,0,0,0,5.40,4,22,14,4,0,3,1,1,0,0,,0,0,0,0,0,4,1,0,0,1,0,0,.71,-0.079,.48,-0.03%,-0.58,7b --- 0 out d1,7b 3 out d2,,SFG,2.0,W,7,4,,
13,70,2014-06-15,COL,SFG,6-6,,1,1.0,0,0,0,0,0,0,0,4.97,2,7,4,1,1,1,1,0,0,0,,2,0,0,0,0,2,0,0,0,1,0,0,.26,0.019,.22,0.01%,1.38,6b 12- 0 out d4,6b 3 out d4,,SFG,0.0,W,8,7,,
14,71,2014-06-16,COL,LAD,6-6,,0,1.0,3,2,2,0,2,0,0,5.93,6,21,15,4,2,3,1,0,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,.39,-0.091,.38,-0.05%,-1.58,6b --- 0 out d2,6b 3 out d4,,LAD,3.0,L,1,6,,
