,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,25,2015-05-02,TOR,CLE,9-GF,,99,1.0,1,0,0,0,0,0,0,0.0,4,18,10,4,0,2,2,1,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.05,0.001,0.04,0.00%,0.52,9b --- 0 out a7,9b end a 7,,CLE,1.0,W,11,4,,
1,2,26,2015-05-03,TOR,CLE,7-GF(8),,0,2.0,1,0,0,2,0,0,0,0.0,8,23,10,3,0,5,1,0,1,0,,0.0,0.0,0,0,0,5,1,0,0,1,0,0,0.09,0.01,0.08,0.01%,1.04,7b --- 0 out d4,8b end d 4,,CLE,1.5,L,7,10,,
2,3,61,2015-06-10,TOR,MIA,GS-7,W(1-0),37,7.0,6,1,1,0,4,0,0,0.9,27,92,62,21,10,13,10,7,1,0,65.0,,,0,0,0,27,2,1,0,0,0,0,0.71,0.262,0.74,0.16%,2.51,1t start tie,7t 3 out a4,,TOR,0.8571428571428571,W,7,2,,
3,4,66,2015-06-16,TOR,NYM,GS-4,L(1-1),5,4.0,8,3,3,0,1,0,0,2.57,19,77,51,14,2,9,9,7,1,0,35.0,,,0,0,0,18,2,0,0,1,1,0,0.83,-0.168,0.97,-0.12%,-1.2,1b start tie,4b 3 out d3,,NYM,2.0,L,2,3,,
4,5,71,2015-06-21,TOR,BAL,GS-2,,4,1.1,8,7,7,0,1,1,0,6.46,11,42,30,9,3,2,8,5,1,0,11.0,,,0,1,0,11,0,0,0,0,0,0,1.17,-0.40299999999999997,1.52,-0.31%,-6.26,1t start tie,2t --- 1 out d7,,TOR,7.272727272727272,L,9,13,,
5,6,54,2018-05-31,NYN,CHC,7-8,,99,1.1,1,0,0,0,2,0,0,0.0,5,22,18,4,4,2,1,1,0,0,,3.0,0.0,0,0,0,5,0,0,0,0,0,0,0.2,0.019,0.19,0.01%,1.17,7t 123 2 out d4,8t 3 out d4,,NYM,0.9090909090909092,L,1,5,6.4,10.0
