Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,9,2012-04-14,SDP,LAD,GS-5,L(0-1),99,5.0,6,6,6,2,1,3,1,10.80,24,85,53,16,6,5,15,4,2,0,30,,,0,0,0,19,1,0,0,0,1,0,.43,-0.419,.34,-0.20%,-3.72,1b start a 1,5b 3 out d5,,LAD,1.6,L,1,6
2,14,2012-04-19,SDP,PHI,GS-6,L(0-2),4,6.0,5,1,1,1,7,0,0,5.73,24,99,65,16,13,8,8,2,1,0,64,,,0,0,0,22,0,1,0,0,1,0,1.03,0.159,.59,0.05%,1.59,1t start tie,6t 3 out d1,,SDP,1.0,L,0,2
3,19,2012-04-25,SDP,WSN,GS-6,L(0-3),5,6.0,5,2,2,3,4,0,0,4.76,26,98,59,13,7,12,7,2,0,0,55,,,0,0,0,23,2,0,1,1,0,1,.88,0.009,.39,0.00%,0.59,1t start tie,6t 3 out d1,,SDP,1.3333333333333333,L,2,7
4,24,2012-04-30,SDP,MIL,GS-5,L(0-4),4,5.0,5,5,3,2,8,2,0,4.91,23,100,62,19,10,4,9,2,1,0,47,,,0,0,0,21,1,0,1,0,0,1,.93,-0.393,.38,-0.10%,-2.84,1t start tie,5t 3 out d3,,SDP,1.4,L,3,8
5,29,2012-05-06,SDP,MIA,GS-6,,5,5.2,5,2,2,1,4,0,0,4.55,22,85,52,19,6,8,9,2,1,0,54,,,0,0,0,21,2,1,0,1,0,0,1.31,-0.028,.45,-0.01%,0.26,1t start tie,6t --3 2 out tie,,SDP,1.1538461538461537,L,3,6
6,141,2014-09-06,SDP,COL,GS-3,,99,2.1,7,4,4,2,1,2,0,15.43,16,66,39,14,6,4,9,3,1,0,26,,,0,0,0,14,1,0,0,0,0,0,.75,-0.267,.01,0.00%,-3.88,1b start tie,3b -23 1 out d4,,COL,4.285714285714286,L,6,7
7,147,2014-09-13,SDP,ARI,4-5,,6,1.2,3,1,1,0,1,0,0,11.25,8,33,18,8,0,3,4,4,0,0,,0,0,0,0,0,8,1,0,0,0,0,0,.20,-0.013,.00,0.00%,-0.51,4b --- 0 out d4,5b 12- 2 out d5,,ARI,2.5,L,4,10
8,151,2014-09-17,SDP,PHI,6-7,,3,2.0,3,1,1,0,1,0,0,9.00,9,32,20,6,3,2,6,4,0,0,,0,0,0,0,0,8,2,0,0,0,1,0,.29,-0.031,.00,0.00%,-0.19,6t --- 0 out d3,7t 3 out d4,,SDP,1.5,L,2,5
9,158,2014-09-24,SDP,COL,GS-6,W(1-0),6,5.1,3,3,3,3,5,1,0,7.15,21,84,49,12,8,6,7,4,0,0,52,,,0,0,0,18,0,0,0,1,0,0,.79,0.060,.00,0.00%,0.63,1t start tie,6t 12- 1 out a3,,SDP,1.1764705882352942,W,4,3
10,27,2015-05-06,LAD,MIL,GS-5,L(0-1),99,4.2,6,6,6,4,2,2,0,11.57,23,84,47,11,6,7,10,5,1,0,26,,,1,0,0,19,1,0,1,0,0,0,.37,-0.321,.45,-0.24%,-3.10,1b start tie,5b 12- 2 out d3,,MIL,2.380952380952381,L,3,6
11,139,2015-09-09,LAD,LAA,GS-4,,99,4.0,4,2,2,1,2,0,0,8.31,17,72,43,16,1,5,9,6,1,0,47,,,0,0,0,15,2,1,0,0,1,0,.88,-0.056,.23,-0.01%,-0.17,1b start a 1,4b 3 out d1,,LAA,1.25,L,2,3
12,114,2016-08-12,SEA,OAK,GS-6,L(0-1),99,5.0,9,6,6,0,3,1,0,10.80,23,88,59,14,8,10,10,4,1,0,28,,,0,0,0,23,1,0,0,1,0,0,.81,-0.481,1.09,-0.39%,-3.91,1b start tie,6b 1-3 0 out d2,,OAK,1.8,L,3,6
