Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,84,2015-07-07,MIN,BAL,9-GF,,99,1.0,0,0,0,0,1,0,0,0.00,3,8,6,2,1,0,2,0,2,0,,0,0,0,0,0,3,0,0,0,0,0,0,.08,0.006,.11,0.01%,0.49,9t --- 0 out a5,9t end a 5,,MIN,0.0,W,8,3,,
2,86,2015-07-09,MIN,DET,9-GF,,1,0.2,0,0,0,0,0,0,0,0.00,2,8,5,0,2,1,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.19,0.009,.29,0.01%,0.26,9t --- 1 out d2,9t end d 2,,MIN,0.0,L,2,4,,
3,87,2015-07-10,MIN,DET,8-8,,0,1.0,0,0,0,0,2,0,0,0.00,3,12,10,2,4,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.002,.03,0.00%,0.49,8t --- 0 out d6,8t 3 out d6,,MIN,0.0,W,8,6,,
4,91,2015-07-18,MIN,OAK,8-8,,7,0.2,0,0,0,1,1,0,0,0.00,3,13,6,2,2,0,1,0,1,0,,1,0,1,0,0,2,0,0,1,0,0,0,.73,0.029,1.02,0.03%,0.50,8b 1-- 1 out d1,8b 3 out d1,,OAK,5.0,L,2,3,,
5,93,2015-07-21,MIN,LAA,7-GF(8),,2,2.0,2,0,0,1,2,0,0,0.00,9,32,24,4,7,2,4,3,1,0,,0,0,0,0,0,8,0,0,0,0,0,0,.00,0.001,.00,0.00%,0.92,7b --- 0 out d7,8b end d 7,,LAA,1.5,L,0,7,,
6,97,2015-07-25,MIN,NYY,9-GF,,3,0.1,0,0,0,0,0,0,0,0.00,1,3,2,0,1,0,1,0,1,0,,1,0,0,0,0,1,0,0,0,0,0,0,.14,0.004,.21,0.00%,0.23,9t 1-- 2 out d3,9t end d 3,,MIN,0.0,L,5,8,,
7,98,2015-07-26,MIN,NYY,6-7,,0,1.2,1,1,1,2,2,1,0,1.23,8,38,24,4,4,1,3,1,1,0,,2,2,0,0,0,5,0,0,0,0,0,0,.21,-0.066,.32,-0.06%,-1.34,6t 1-3 1 out d3,7t 3 out d6,,MIN,2.5,L,2,7,,
8,99,2015-07-28,MIN,PIT,6-7,,1,1.0,0,0,0,0,2,0,0,1.08,3,10,7,1,5,0,1,0,0,0,,2,0,0,0,0,3,0,0,0,0,0,0,1.81,0.131,2.25,0.10%,1.13,6t 12- 1 out d1,7t --- 1 out tie,,MIN,0.0,L,7,8,,
9,100,2015-07-29,MIN,PIT,7-8,,0,0.2,0,0,0,0,2,0,0,1.00,2,10,6,4,2,0,0,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,.13,0.007,.15,0.01%,0.66,7t 12- 2 out d5,8t --- 1 out d5,,MIN,0.0,L,4,10,,
10,103,2015-08-01,MIN,SEA,8-8,,2,0.2,0,0,0,0,1,0,0,0.93,2,8,6,2,2,0,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.56,0.028,.67,0.02%,0.26,8t --- 1 out d1,8t 3 out d1,,MIN,0.0,W,3,2,,
11,105,2015-08-03,MIN,TOR,8-GF(8),,1,1.0,0,0,0,0,1,0,0,0.84,3,13,9,4,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.04,0.003,.05,0.00%,0.50,8b --- 0 out d4,8b end d 4,,TOR,0.0,L,1,5,,
12,106,2015-08-04,MIN,TOR,6-6,,0,0.1,1,0,0,1,0,0,0,0.82,3,14,6,3,0,0,2,1,0,0,,1,0,0,0,0,2,0,0,1,0,0,0,1.15,0.021,1.42,0.02%,0.32,6b -2- 2 out d2,6b 3 out d2,,TOR,20.0,L,1,3,,
13,108,2015-08-06,MIN,TOR,5-6,,1,0.1,1,1,1,0,1,0,0,1.59,2,6,4,2,1,0,1,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,.11,0.003,.12,0.00%,0.22,5b -23 2 out d6,6b 1-- 0 out d6,,TOR,10.0,L,3,9,,
14,110,2015-08-08,MIN,CLE,5-5,,1,0.0,0,3,3,3,0,0,0,3.97,3,22,10,2,1,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,.21,-0.023,.20,-0.01%,-1.55,5b 1-- 2 out d5,5b 123 2 out d6,,CLE,inf,L,4,17,,
15,111,2015-08-09,MIN,CLE,8-GF(8),,0,1.0,0,0,0,0,1,0,0,3.65,3,10,9,1,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.52,8b --- 0 out d8,8b end d 8,,CLE,0.0,L,1,8,,
16,112,2015-08-11,MIN,TEX,7-8,,1,0.2,0,0,0,0,1,0,0,3.46,2,11,7,1,1,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.39,0.020,.30,0.01%,0.33,7t --- 2 out d2,8t --- 1 out d2,,MIN,0.0,W,3,2,,
17,114,2015-08-13,MIN,TEX,9-GF,,1,0.1,0,0,0,0,1,0,0,3.38,1,5,3,1,2,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,.34,0.009,.33,0.01%,0.10,9t --- 2 out d1,9t end d 1,,MIN,0.0,L,5,6,,
18,118,2015-08-17,MIN,NYY,7-7,,3,0.0,2,0,0,0,0,0,0,3.38,2,6,4,1,0,1,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.93,-0.138,1.80,-0.08%,-0.99,7b --- 0 out tie,7b 12- 0 out tie,,NYY,inf,L,7,8,,
19,119,2015-08-18,MIN,NYY,6-7,,0,1.0,1,3,3,2,1,0,0,5.02,6,31,13,7,1,1,2,0,0,0,,2,0,0,0,0,4,0,0,0,0,0,0,2.31,-0.019,1.76,-0.01%,-0.17,6b 12- 1 out tie,7b 123 1 out a3,,NYY,3.0,L,4,8,,
20,130,2015-08-30,MIN,HOU,9-9,,11,0.2,3,4,4,1,0,1,0,7.20,6,23,16,5,2,3,2,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.06,-0.003,.07,0.00%,-2.74,9t --- 0 out a7,9t 1-- 2 out a4,,MIN,20.0,W,7,5,,
21,134,2015-09-04,MIN,HOU,6-6,,4,1.0,0,0,0,1,0,0,0,6.75,4,11,6,1,1,2,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.001,.03,0.00%,0.47,6b --- 0 out d7,6b 3 out d7,,HOU,1.0,L,0,8,,
