Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
13,53,2019-05-25,ATL,STL,GS-6,,4,6.0,5,2,1,1,5,0,1,1.07,25,81,58,15,11,11,6,4,1,0,60,,,0,0,0,22,0,0,0,1,0,0,1.14,0.049,1.49,0.04%,1.11,17.30,30.00,1b start tie,6b 3 out d1,,STL,1.0,L,3,6
14,58,2019-06-01,ATL,DET,GS-7,W(6-1),6,6.2,7,4,3,0,5,0,0,1.41,27,100,68,13,17,12,10,5,2,0,51,,,0,1,0,27,2,0,0,0,0,1,.92,0.016,1.10,0.01%,0.64,18.80,38.00,1t start tie,7t 1-- 2 out a3,,ATL,1.129032258064516,W,10,5
15,63,2019-06-07,ATL,MIA,GS-9,W(7-1),5,8.0,3,1,1,2,6,0,0,1.38,28,99,67,14,11,14,6,5,0,0,76,,,0,0,0,26,1,0,0,1,0,0,.47,0.180,.62,0.14%,3.59,29.00,51.00,1b start a 2,9b 1-- 0 out a7,,MIA,0.625,W,7,1
16,68,2019-06-12,ATL,PIT,GS-5,,4,5.0,10,5,5,1,3,1,0,1.92,25,98,68,12,7,9,12,9,2,0,29,,,1,0,0,24,1,0,0,1,0,0,1.30,-0.136,1.86,-0.12%,-2.22,0.65,9.00,1t start tie,5t 3 out a1,,ATL,2.2,W,8,7
17,73,2019-06-17,ATL,NYM,GS-6,W(8-1),4,6.0,6,3,3,1,2,1,0,2.12,23,68,49,9,7,12,8,6,1,0,49,,,1,0,0,22,1,0,0,2,0,0,1.17,0.052,1.82,0.05%,0.34,11.30,27.00,1t start tie,6t 3 out a2,,ATL,1.1666666666666667,W,12,3
18,78,2019-06-23,ATL,WSN,GS-2,,5,2.0,1,0,0,0,1,0,0,2.07,6,21,16,7,2,3,2,1,0,0,55,,,0,0,0,6,0,0,0,1,0,0,.78,0.104,1.18,0.09%,1.12,5.90,9.00,1b start tie,2b 3 out tie,,WSN,0.5,W,4,3
19,83,2019-06-28,ATL,NYM,GS-7,W(9-1),4,6.1,7,2,2,0,4,1,0,2.13,26,93,66,11,5,12,10,4,1,0,55,,,0,0,0,26,0,0,0,0,0,0,1.19,0.024,1.56,0.02%,0.51,18.05,37.00,1b start tie,7b 12- 1 out a1,,NYM,1.1475409836065575,W,6,2
20,88,2019-07-04,ATL,PHI,GS-5,,5,4.2,9,4,4,2,6,0,0,2.42,24,100,63,13,11,9,7,5,0,0,34,,,1,0,0,22,0,0,0,1,0,0,.91,-0.139,1.41,-0.13%,-1.69,7.90,20.00,1t start tie,5t 12- 2 out a5,,ATL,2.619047619047619,W,12,6
21,94,2019-07-14,ATL,SDP,GS-7,W(10-1),9,7.0,6,0,0,1,9,0,0,2.24,27,83,62,11,15,10,7,2,1,0,73,,,0,0,0,26,0,0,0,1,0,0,1.18,0.444,1.07,0.24%,3.52,33.55,60.00,1b start tie,7b 3 out tie,,SDP,1.0,W,4,1
22,100,2019-07-20,ATL,WSN,GS-6,L(10-2),5,6.0,9,4,4,2,4,1,0,2.46,27,84,57,13,9,11,10,6,1,0,40,,,0,0,0,25,2,0,0,2,0,0,1.06,-0.157,1.39,-0.12%,-0.66,6.90,18.00,1t start tie,6t 3 out d3,,ATL,1.8333333333333333,L,3,5
23,104,2019-07-26,ATL,PHI,GS-5,,5,4.2,8,1,1,1,5,0,0,2.44,22,88,60,14,7,7,9,3,2,0,48,,,0,0,0,21,1,0,0,1,0,0,1.12,0.161,1.77,0.15%,0.90,13.10,26.00,1b start a 1,5b 123 2 out a4,,PHI,2.142857142857143,W,9,2
24,109,2019-07-31,ATL,WSN,GS-7,,4,7.0,3,1,1,3,3,1,0,2.37,24,93,54,17,7,10,8,4,0,0,67,,,0,0,0,21,1,0,0,1,0,0,1.02,0.322,1.45,0.28%,2.93,16.15,27.00,1b start tie,7b 3 out a3,,WSN,0.8571428571428571,W,5,4
25,114,2019-08-05,ATL,MIN,GS-7,,4,7.0,6,3,3,1,3,1,0,2.45,27,93,58,15,10,10,13,5,3,0,55,,,0,0,0,26,0,0,0,0,0,0,.98,0.040,.85,0.02%,0.87,11.55,21.00,1b start tie,7b 3 out tie,,MIN,1.0,L,3,5
26,119,2019-08-10,ATL,MIA,GS-7,,4,7.0,3,0,0,1,6,0,0,2.32,24,82,54,14,9,8,9,7,1,0,76,,,0,0,0,23,1,0,0,0,0,0,1.09,0.442,.91,0.22%,3.48,25.35,39.00,1b start tie,7b 3 out tie,,MIA,0.5714285714285714,L,6,7
27,124,2019-08-16,ATL,LAD,GS-7,,5,6.2,7,3,3,3,4,1,0,2.41,27,95,55,15,11,9,11,5,2,0,49,,,0,0,0,24,2,0,0,3,0,0,1.29,0.236,1.06,0.12%,1.64,11.00,23.00,1t start tie,7t 1-- 2 out a1,,ATL,1.6129032258064515,L,3,8
28,129,2019-08-22,ATL,MIA,GS-7,,5,7.0,5,2,2,0,5,0,0,2.41,26,101,69,22,8,13,8,5,0,0,64,,,0,0,0,26,1,0,0,0,0,0,1.13,0.079,.79,0.03%,1.89,18.75,30.00,1t start tie,7t 3 out d1,,ATL,0.7142857142857143,W,3,2
29,134,2019-08-27,ATL,TOR,GS-6,L(10-3),4,6.0,8,2,2,0,1,0,0,2.44,23,79,56,18,5,7,15,12,1,0,49,,,0,0,0,23,0,0,0,2,0,0,.83,0.032,.46,0.01%,1.22,6.70,15.00,1b start tie,6b 3 out d2,,TOR,1.3333333333333333,L,1,3
30,139,2019-09-02,ATL,TOR,GS-5,W(11-3),5,5.0,5,3,3,2,6,2,0,2.53,22,89,52,16,8,5,9,4,0,0,49,,,0,0,0,19,1,0,0,0,1,0,.92,0.020,.48,0.01%,-0.22,17.05,36.00,1t start tie,5t 3 out a1,,ATL,1.4,W,6,3
31,144,2019-09-08,ATL,WSN,GS-6,L(11-4),5,6.0,7,4,4,1,7,3,0,2.67,25,91,55,16,7,7,10,3,0,0,48,,,0,0,0,24,1,0,0,1,0,0,.61,-0.138,.09,-0.01%,-0.66,14.70,27.00,1t start tie,6t 3 out d3,,ATL,1.3333333333333333,L,4,9
32,149,2019-09-13,ATL,WSN,GS-6,W(12-4),4,6.0,1,0,0,3,4,0,0,2.57,21,94,57,21,10,6,8,3,2,0,71,,,0,0,0,18,1,0,0,1,0,0,1.12,0.346,.15,0.03%,3.37,23.10,42.00,1b start tie,6b 3 out a3,,WSN,0.6666666666666666,W,5,0
33,154,2019-09-19,ATL,PHI,GS-5,W(13-4),5,5.0,5,2,2,0,5,0,0,2.60,20,88,56,14,9,7,8,5,2,0,54,,,0,0,0,20,1,1,0,0,0,0,1.04,0.048,.07,0.00%,0.78,18.25,36.00,1t start tie,5t 3 out tie,,ATL,1.0,W,5,4
34,162,2019-09-29,ATL,NYM,GS-5,,9,5.0,7,3,3,2,7,1,0,2.68,22,85,53,9,15,5,8,6,0,0,46,,,0,1,1,19,1,0,0,0,1,0,.91,-0.069,.06,0.00%,-0.57,13.85,27.00,1b start a 1,5b 3 out tie,,NYM,1.8,L,6,7
