,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,55,2018-05-29,SFN,COL,2-5,,99,3.1,5,4,1,1,4,0,0,2.7,18,69,44,10,10,5,8,4,3,0,,0.0,0.0,0,0,0,17,4,0,0,0,0,2,0.6,-0.07400000000000001,0.63,-0.05%,-1.32,9.9,19.0,2b --- 0 out d2,5b 1-- 1 out d4,,COL,1.9354838709677415,L,4,11
1,2,59,2018-06-03,SFN,PHI,GS-6,W(1-0),4,6.0,5,1,1,2,6,1,0,1.93,25,85,57,14,11,7,10,5,0,0,62.0,,,0,0,0,23,0,0,0,1,0,1,0.91,0.163,0.87,0.09%,1.7,23.3,45.0,1t start tie,6t 3 out d1,,SFG,1.1666666666666667,W,6,1
2,3,64,2018-06-09,SFN,WSN,GS-3,L(1-1),5,2.2,6,5,5,3,2,0,1,5.25,18,74,43,10,10,8,5,5,0,0,25.0,,,0,0,0,13,1,0,0,0,0,0,1.24,-0.287,1.43,-0.20%,-3.7,-6.0,-1.0,1b start tie,3b 1-- 2 out d2,,WSN,4.090909090909091,L,5,7
3,4,69,2018-06-14,SFN,MIA,GS-7,,4,6.2,7,2,2,0,4,1,0,4.34,26,94,61,18,7,6,16,8,3,0,56.0,,,0,0,0,26,2,0,0,1,0,0,0.88,0.127,0.76,0.07%,0.97,14.8,26.0,1b start a 2,7b 1-- 2 out a1,,MIA,1.1290322580645158,W,6,3
4,5,74,2018-06-19,SFN,MIA,GS-5,W(2-1),4,5.0,7,3,3,0,6,0,2,4.56,24,92,60,13,10,7,9,8,0,0,47.0,,,0,0,0,22,2,1,0,1,0,1,1.35,-0.004,1.09,0.00%,-0.75,15.85,36.0,1t start tie,5t 3 out a1,,SFG,1.4,W,6,3
5,6,79,2018-06-24,SFN,SDP,GS-7,,4,7.0,4,1,1,1,6,1,0,3.82,26,99,69,20,8,7,12,7,1,0,70.0,,,0,0,0,25,0,0,0,0,0,0,0.83,0.253,0.83,0.15%,2.15,22.75,36.0,1t start tie,7t 3 out tie,,SFG,0.7142857142857143,W,3,2
6,7,84,2018-06-30,SFN,ARI,GS-7,W(3-1),5,6.1,6,0,0,2,5,0,0,3.16,25,102,68,24,9,11,7,4,1,0,64.0,,,0,0,0,23,2,0,0,0,0,0,0.47,0.18600000000000003,0.71,0.17%,3.02,23.45,46.0,1b start tie,7b 1-- 1 out a6,,ARI,1.3114754098360657,W,7,0
7,8,90,2018-07-06,SFN,STL,GS-7,,5,6.2,5,2,2,2,1,0,0,3.09,25,90,56,18,5,13,9,4,3,0,55.0,,,0,0,0,23,1,2,1,2,0,0,1.02,0.026000000000000002,1.11,0.02%,0.81,8.8,17.0,1t start tie,7t --3 2 out tie,,SFG,1.1290322580645158,W,3,2
8,9,95,2018-07-11,SFN,CHC,11-GF(13),W(4-1),4,3.0,0,0,0,2,3,0,0,2.89,11,42,22,7,3,2,4,2,1,0,,0.0,0.0,0,0,0,9,0,0,0,0,0,0,2.3,0.381,2.54,0.25%,1.35,15.55,30.0,11t --- 0 out tie,13t end tie,,SFG,0.6666666666666666,W,5,4
9,10,99,2018-07-20,SFN,OAK,GS-7,W(5-1),8,6.1,3,1,1,0,5,0,2,2.72,24,93,64,24,4,2,15,10,1,0,68.0,,,0,0,0,21,2,0,0,0,1,0,1.17,0.244,1.14,0.14%,1.95,23.25,43.0,1b start tie,7b 1-- 1 out a2,,OAK,0.4918032786885246,W,5,1
10,11,104,2018-07-26,SFN,MIL,GS-6,,5,6.0,5,2,2,2,5,1,0,2.75,25,91,61,16,8,9,9,5,0,0,57.0,,,1,0,0,23,2,1,0,0,0,0,1.08,0.057999999999999996,0.99,0.03%,0.7,15.3,27.0,1t start tie,6t 3 out tie,,SFG,1.1666666666666667,L,5,7
11,12,109,2018-07-31,SFN,SDP,GS-7,,4,7.0,3,1,1,3,7,0,0,2.59,26,112,65,22,8,9,7,3,1,0,71.0,,,0,0,0,23,2,0,0,1,0,0,1.11,0.33299999999999996,0.69,0.12%,2.15,24.15,39.0,1b start tie,7b 3 out a1,,SDP,0.8571428571428571,W,3,2
12,13,114,2018-08-06,SFN,HOU,GS-7,,5,7.0,3,0,0,0,7,0,0,2.34,23,94,66,24,9,5,11,6,1,0,78.0,,,0,0,0,23,1,0,0,1,0,0,0.97,0.43200000000000005,0.66,0.18%,3.15,27.95,42.0,1t start tie,7t 3 out a1,,SFG,0.42857142857142855,L,1,3
13,14,119,2018-08-12,SFN,PIT,GS-7,W(6-1),5,7.0,2,1,1,1,4,0,0,2.25,24,101,61,16,5,7,12,7,3,0,72.0,,,0,0,0,23,2,0,0,0,0,0,0.91,0.237,0.35,0.05%,2.15,23.95,42.0,1t start tie,7t 3 out a3,,SFG,0.42857142857142855,W,4,3
14,15,130,2018-08-24,SFN,TEX,GS-6,,11,6.0,3,2,2,3,4,0,0,2.3,23,92,53,16,11,8,8,4,0,0,59.0,,,0,0,0,20,0,0,0,1,0,0,0.54,0.138,0.05,0.01%,0.7,13.9,24.0,1t start tie,6t 3 out a4,,SFG,1.0,L,6,7
15,16,135,2018-08-29,SFN,ARI,GS-5,L(6-2),4,5.0,5,3,3,4,3,1,0,2.47,24,92,53,19,7,8,9,3,3,0,44.0,,,0,0,0,19,2,0,0,0,0,0,0.77,-0.133,0.21,-0.02%,-0.75,5.85,15.0,1t start tie,5t 3 out d3,,SFG,1.8,L,1,3
16,17,140,2018-09-04,SFN,COL,GS-6,,5,6.0,6,1,1,1,6,1,1,2.41,25,93,64,10,13,7,10,5,0,0,61.0,,,1,0,0,23,2,0,0,1,0,0,1.22,0.27399999999999997,0.05,0.01%,2.4,18.7,33.0,1b start a 1,6b 3 out tie,,COL,1.1666666666666667,L,2,6
17,18,145,2018-09-10,SFN,ATL,GS-7,L(6-3),5,6.1,5,2,1,2,3,0,1,2.35,27,110,68,14,7,7,14,5,5,0,58.0,,,0,0,0,23,2,0,0,0,1,0,1.1,-0.006,0.0,0.00%,0.67,13.45,25.0,1t start tie,7t 1-- 1 out d1,,SFG,1.1475409836065575,L,1,4
18,19,150,2018-09-16,SFN,COL,GS-6,L(6-4),5,6.0,5,3,1,3,5,0,0,2.3,27,91,59,12,11,5,14,5,0,0,56.0,,,1,0,0,23,1,0,1,0,1,1,0.84,-0.13,0.0,0.00%,-0.3,16.7,30.0,1t start tie,6t 3 out d3,,SFG,1.3333333333333333,L,2,3
19,20,155,2018-09-22,SFN,STL,GS-7,,5,6.0,7,4,4,1,2,1,0,2.5,24,78,51,18,4,9,12,6,1,0,43.0,,,0,0,0,23,1,0,0,1,0,0,1.05,-0.348,0.0,0.00%,-1.19,4.7,12.0,1b start tie,7b --- 0 out tie,,STL,1.3333333333333333,L,4,5
20,21,161,2018-09-29,SFN,LAD,GS-4,,6,3.0,6,5,5,3,1,2,0,2.81,17,69,41,10,4,4,9,3,2,0,25.0,,,0,0,0,14,1,1,0,1,0,0,0.95,-0.395,0.0,0.00%,-3.12,-6.65,-3.0,1t start tie,4t -23 0 out tie,,SFG,3.0,L,6,10
21,22,3,2019-03-30,SFN,SDP,GS-6,W(1-0),99,5.0,4,2,2,0,2,0,0,3.6,19,71,46,9,5,7,10,5,0,0,53.0,,,2,0,0,19,1,0,0,1,0,1,1.17,0.12,1.13,0.07%,1.16,12.85,27.0,1b start tie,6b 1-3 0 out a3,,SDP,0.8,W,3,2
22,23,8,2019-04-05,SFN,TBR,GS-6,L(1-1),5,5.1,7,4,4,0,5,2,0,5.23,23,87,60,14,12,7,11,4,0,0,43.0,,,0,0,0,23,2,0,0,0,0,0,0.42,-0.24,0.33,-0.11%,-1.93,9.8,19.0,1t start tie,6t 12- 1 out d4,,SFG,1.3725490196078431,L,2,5
23,24,13,2019-04-10,SFN,SDP,GS-7,L(1-2),4,7.0,4,2,2,1,5,1,1,4.15,27,101,63,20,7,13,7,1,3,0,65.0,,,0,0,0,24,0,0,0,1,0,1,0.98,0.094,0.87,0.05%,1.48,18.15,30.0,1t start tie,7t 3 out d1,,SFG,0.7142857142857143,L,1,3
24,25,18,2019-04-16,SFN,WSN,GS-5,W(2-2),5,5.0,5,1,1,3,6,0,0,3.63,21,98,54,17,6,2,10,6,1,0,56.0,,,0,2,0,18,2,0,0,0,0,0,0.98,0.16899999999999998,0.83,0.09%,1.81,20.45,42.0,1b start tie,5b 3 out a2,,WSN,1.6,W,7,3
25,26,23,2019-04-21,SFN,PIT,GS-6,W(3-2),4,5.2,3,2,2,1,4,1,0,3.54,21,78,50,15,9,10,6,1,0,0,58.0,,,0,0,0,20,1,0,0,0,0,0,1.07,0.083,0.72,0.03%,0.81,18.35,35.0,1b start tie,6b 1-- 2 out a1,,PIT,0.7692307692307692,W,3,2
26,27,28,2019-04-28,SFN,NYY,GS-4,L(3-3),6,3.0,7,6,4,4,3,1,0,4.35,20,81,47,16,1,6,7,4,1,0,24.0,,,0,0,0,16,0,0,0,1,0,1,0.9,-0.359,0.55,-0.13%,-5.5,-1.85,6.0,1t start tie,4t 12- 0 out d6,,SFG,3.6666666666666665,L,5,11
27,28,33,2019-05-04,SFN,CIN,GS-5,L(3-4),5,5.0,8,8,8,4,1,4,0,5.75,25,83,46,11,6,8,12,5,1,0,16.0,,,1,1,0,21,1,0,0,0,0,0,0.55,-0.38,0.37,-0.15%,-5.28,-9.95,-6.0,1b start tie,5b 3 out d7,,CIN,2.4,L,2,9
28,29,38,2019-05-10,SFN,CIN,GS-5,L(3-5),5,5.0,5,4,0,4,2,0,0,5.05,26,85,48,12,6,11,9,3,2,0,47.0,,,1,0,0,22,1,1,0,0,0,2,0.79,-0.21899999999999997,0.46,-0.08%,-1.52,9.85,21.0,1t start tie,5t 3 out d4,,SFG,1.8,L,0,7
29,30,51,2019-05-25,SFN,ARI,6-7,,14,2.0,0,0,0,0,0,0,0,4.81,6,21,14,2,2,3,3,1,1,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.01,0.001,0.0,0.00%,0.99,4.5,6.0,6t --- 0 out d9,7t 3 out d9,,SFG,0.0,L,4,10
30,31,56,2019-05-31,SFN,BAL,2-6,,5,4.2,2,0,0,2,2,0,1,4.34,18,81,49,10,12,10,3,2,0,0,,0.0,0.0,0,0,0,15,1,0,0,1,0,0,0.67,0.16399999999999998,0.15,0.02%,2.48,11.5,20.0,2b --- 1 out d2,6b 3 out d2,,BAL,0.9523809523809524,L,6,9
31,32,63,2019-06-08,SFN,LAD,8-8,,7,0.0,2,4,4,2,0,0,0,5.1,5,16,6,2,1,2,1,1,0,0,,0.0,0.0,0,0,0,3,1,0,0,0,0,0,1.14,-0.223,0.28,-0.03%,-3.84,-10.4,-12.0,8t --- 0 out d1,8t 123 0 out d3,,SFG,inf,L,2,7
32,33,69,2019-06-16,SFN,MIL,8-GF,,7,2.0,0,0,0,0,1,0,0,4.89,6,26,18,4,5,3,2,0,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.3,0.045,0.09,0.01%,0.99,6.5,9.0,8t --- 0 out d2,9t end d 2,,SFG,0.0,L,3,5
33,34,72,2019-06-19,SFN,LAD,5-7,,2,2.2,3,2,2,0,2,1,0,4.99,10,43,29,6,4,2,6,2,1,0,,0.0,0.0,0,0,0,10,0,0,0,0,0,0,0.04,-0.002,0.01,0.00%,-0.72,4.2,8.0,5b --- 1 out d6,7b 3 out d7,,LAD,1.3636363636363635,L,2,9
34,35,74,2019-06-21,SFN,ARI,9-9,,1,0.1,1,0,0,1,1,0,0,4.96,4,19,9,2,1,1,1,1,0,0,,0.0,0.0,0,0,0,3,1,0,0,0,0,1,0.16,-0.013999999999999999,0.03,0.00%,-1.08,1.55,4.0,9b --- 0 out a6,9b 123 1 out a6,,ARI,20.0,W,11,5
35,36,79,2019-06-26,SFN,COL,8-GF,,4,2.0,1,0,0,0,1,0,0,4.77,6,24,17,5,1,2,3,3,0,0,,0.0,0.0,0,0,0,6,0,0,0,1,0,0,0.16,0.023,0.04,0.00%,0.99,5.9,9.0,8t --- 0 out d3,9t end d 3,,SFG,0.5,L,3,6
