Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,33,2015-05-12,NYM,CHC,GS-6,L(0-1),99,5.1,6,3,3,4,6,1,0,5.06,26,103,56,14,7,4,12,5,1,0,46,,,0,0,0,22,1,1,1,0,0,0,1.16,-0.073,1.51,-0.06%,-0.51,1b start tie,6b --- 1 out d3,,CHC,1.9607843137254903,L,1,6,,
2,38,2015-05-17,NYM,MIL,GS-6,W(1-1),4,6.0,3,1,1,1,5,0,1,3.18,23,95,67,13,8,4,12,6,3,0,66,,,0,0,0,20,0,0,0,0,0,0,.84,0.220,1.06,0.17%,1.70,1t start tie,6t 3 out a4,,NYM,0.6666666666666666,W,5,1,,
3,43,2015-05-22,NYM,PIT,GS-6,L(1-2),4,6.0,6,4,1,0,5,0,0,2.60,25,99,67,18,7,12,8,3,2,0,55,,,2,0,0,24,3,0,0,0,1,1,.83,-0.155,1.06,-0.12%,-1.24,1b start tie,6b 3 out d3,,PIT,1.0,L,1,4,,
4,48,2015-05-27,NYM,PHI,GS-8,W(2-2),4,7.1,6,0,0,0,6,0,0,1.82,27,101,66,26,5,11,10,4,1,0,72,,,0,0,0,27,0,0,0,1,0,0,.61,0.216,.79,0.17%,3.36,1t start tie,8t --- 1 out a7,,NYM,0.8450704225352114,W,7,0,,
5,53,2015-06-02,NYM,SDP,GS-4,L(2-3),5,4.0,10,7,7,0,10,1,0,3.77,22,84,57,15,11,7,5,4,0,0,24,,,0,0,0,21,0,2,0,0,0,0,.84,-0.425,1.09,-0.33%,-5.24,1b start a 1,4b 3 out d6,,SDP,2.5,L,2,7,,
6,59,2015-06-09,NYM,SFG,GS-6,L(2-4),6,6.0,10,4,4,1,2,1,1,4.15,28,97,67,14,9,15,9,5,0,0,37,,,0,0,0,26,0,0,0,2,0,0,1.05,-0.166,1.42,-0.13%,-1.30,1t start tie,6t 3 out d4,,NYM,1.8333333333333333,L,0,5,,
7,65,2015-06-15,NYM,TOR,GS-6,,5,6.0,2,1,1,2,11,1,0,3.76,22,109,65,17,22,3,6,2,0,0,73,,,0,0,0,20,0,0,0,0,0,0,.68,0.170,.88,0.13%,1.70,1t start tie,6t 3 out d1,,NYM,0.6666666666666666,W,4,3,,
8,70,2015-06-20,NYM,ATL,GS-4,,4,4.0,6,4,3,2,3,0,0,4.03,20,88,52,9,8,7,8,4,0,0,37,,,1,0,0,17,0,1,0,0,1,0,1.15,-0.300,1.95,-0.31%,-2.20,1b start a 2,4b 3 out d2,,ATL,2.0,L,4,6,,
9,75,2015-06-26,NYM,CIN,GS-8,W(3-4),5,8.0,5,1,1,0,5,0,0,3.59,28,89,65,21,11,11,12,4,2,0,73,,,2,1,0,28,0,0,0,0,0,0,1.38,0.438,1.64,0.31%,2.60,1t start tie,8t 3 out a1,,NYM,0.625,W,2,1,,
10,81,2015-07-03,NYM,LAD,GS-6,,6,6.0,2,1,1,2,6,1,0,3.38,23,107,67,14,12,7,8,4,0,0,68,,,1,0,0,21,1,0,0,0,0,1,1.13,0.203,1.38,0.15%,1.64,1b start tie,6b 3 out tie,,LAD,0.6666666666666666,W,2,1,,
