,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,52,2013-05-28,WAS,BAL,GS-5,,99,4.1,5,3,3,2,3,2,0,6.23,20,85,50,13,7,7,8,5,1,0,42.0,,,1,0,0,18,1,0,0,0,0,0,0.84,-0.16,0.86,-0.10%,-1.58,1t start tie,5t 12- 1 out a4,,WSN,1.707317073170732,W,9,3,,
1,2,57,2013-06-02,WAS,ATL,GS-5,L(0-1),4,4.2,7,4,3,1,6,2,0,6.0,23,88,58,16,10,6,10,6,1,0,41.0,,,1,0,0,22,0,0,0,0,0,1,0.9,-0.152,1.31,-0.13%,-1.17,1b start tie,5b 12- 2 out d1,,ATL,1.9047619047619049,L,3,6,,
2,3,62,2013-06-09,WAS,MIN,GS-3,,6,3.0,5,4,4,3,2,1,1,7.5,18,74,43,11,7,3,9,6,2,0,32.0,,,0,0,0,13,2,0,0,0,0,0,1.35,-0.298,1.09,-0.14%,-2.63,1t start tie,3t 3 out d3,2.0,WSN,2.6666666666666665,W,5,4,,
3,4,148,2014-09-12,,TOR,GS-7,W(1-0),99,7.0,2,0,0,2,8,0,1,0.0,26,114,72,27,11,7,8,1,2,0,79.0,,,0,0,0,23,1,0,0,1,0,1,1.14,0.48100000000000004,0.0,0.00%,3.25,1b start tie,7b 3 out a1,,TOR,0.5714285714285714,W,1,0,,
4,5,156,2014-09-21,,CHW,GS-6,L(1-1),8,5.0,5,6,6,2,5,3,1,4.5,23,91,60,13,9,7,8,6,0,0,36.0,,,1,0,0,20,0,0,0,0,0,0,0.46,-0.282,0.0,0.00%,-3.12,1t start tie,6t 1-- 0 out d5,,TBR,1.4,L,5,10,,
5,6,2,2015-04-07,,BAL,GS-6,L(0-1),99,5.2,5,6,6,4,4,1,1,9.53,25,95,53,18,6,10,6,1,0,0,35.0,,,0,0,0,19,1,0,0,2,1,0,0.52,-0.337,0.54,-0.21%,-3.42,1t start tie,6t 1-- 2 out d3,,TBR,1.7307692307692306,L,5,6,,
6,7,6,2015-04-12,,MIA,GS-7,W(1-1),4,7.0,2,2,1,2,6,0,0,4.97,26,106,72,22,8,9,9,2,1,0,71.0,,,0,0,0,23,0,1,0,0,1,1,0.98,0.095,0.86,0.05%,1.12,1b start a 1,7b 3 out a4,,MIA,0.5714285714285714,W,8,5,,
7,8,11,2015-04-17,,NYY,GS-5,,4,5.0,2,2,2,4,7,2,0,4.58,21,106,68,22,6,5,5,1,1,0,58.0,,,0,0,0,16,0,0,0,0,0,0,0.8,0.009000000000000001,0.92,0.01%,0.33,1t start tie,5t 3 out a2,,TBR,1.2,L,4,5,,
8,9,15,2015-04-22,,BOS,GS-6,,4,6.0,7,5,5,4,3,2,1,5.32,29,108,66,23,8,8,13,6,0,0,37.0,,,1,0,0,24,2,0,0,0,0,0,0.76,-0.27399999999999997,0.75,-0.16%,-2.2,1t start tie,6t 3 out d4,,TBR,1.8333333333333333,W,7,5,,
9,10,20,2015-04-27,,NYY,GS-5,,4,4.2,3,1,1,2,5,0,0,4.76,19,87,51,16,4,9,3,1,1,0,57.0,,,1,0,0,17,0,0,0,0,0,0,0.91,0.184,1.17,0.14%,1.69,1b start tie,5b 123 2 out tie,,NYY,1.1904761904761905,L,1,4,,
10,11,25,2015-05-03,,BAL,GS-5,,5,5.0,2,0,0,1,4,0,0,4.05,18,66,46,11,6,4,9,3,2,0,66.0,,,0,0,0,17,0,0,0,0,0,0,1.02,0.28600000000000003,1.21,0.20%,2.33,1t start tie,5t 3 out a2,,TBR,0.6,L,2,4,,
11,12,30,2015-05-08,,TEX,GS-8,W(2-1),4,7.0,4,2,2,2,9,1,0,3.79,27,117,70,19,13,9,7,0,0,0,68.0,,,1,0,0,25,0,0,0,0,0,0,0.82,0.33399999999999996,0.82,0.20%,1.89,1t start tie,8t 1-- 0 out a4,,TBR,0.8571428571428571,W,8,2,,
12,13,35,2015-05-13,,NYY,GS-5,W(3-1),4,5.0,7,2,2,2,6,0,0,3.77,24,92,57,16,11,8,8,3,0,0,49.0,,,1,0,0,22,0,0,0,0,0,1,1.22,0.066,1.6,0.05%,0.33,1t start tie,5t 3 out a1,,TBR,1.8,W,3,2,,
13,14,44,2015-05-23,,OAK,GS-6,L(3-2),9,5.2,7,2,2,1,2,0,0,3.71,24,100,65,23,5,7,14,8,3,0,48.0,,,1,1,0,23,0,0,0,0,0,0,1.34,0.27,1.69,0.20%,2.32,1t start tie,6t 1-3 2 out tie,,TBR,1.5384615384615383,L,0,5,,
