Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,6,2015-04-12,ATL,NYM,8-GF,,99,1.2,1,0,0,0,0,0,0,0.00,5,12,10,3,0,2,3,1,1,0,,3,1,0,0,0,4,0,0,0,1,1,0,1.73,0.001,2.23,0.00%,0.96,8t 123 1 out tie,9t end d 1,,ATL,0.8333333333333334,L,3,4
2,8,2015-04-14,ATL,MIA,8-GF,,1,2.0,2,2,2,1,1,0,0,4.91,9,31,21,7,2,6,1,1,0,0,,0,0,0,0,0,8,1,0,0,0,0,0,.08,-0.021,.10,-0.02%,-1.10,8t --- 0 out d4,9t end d 6,,ATL,1.5,L,2,8
3,12,2015-04-19,ATL,TOR,7-7,H(1),4,0.2,0,0,0,0,1,0,0,4.15,2,10,8,2,1,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.89,0.045,.94,0.03%,0.40,7b --- 0 out a3,7b --- 2 out a3,,TOR,0.0,W,5,2
4,93,2015-07-20,ATL,LAD,8-8,,91,0.0,2,0,0,0,0,0,0,4.15,2,9,6,2,0,0,2,2,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.20,-0.114,.70,-0.04%,-0.97,8t --- 0 out a3,8t 12- 0 out a3,,ATL,inf,W,7,5
5,96,2015-07-24,ATL,STL,7-7,,3,1.0,1,0,0,0,2,0,0,3.38,4,15,9,1,1,1,1,0,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,.70,0.036,.47,0.01%,0.84,7b 1-- 0 out d2,7b 3 out d2,,STL,1.0,L,2,4
6,100,2015-07-28,ATL,BAL,6-7,,3,2.0,0,0,0,0,3,0,0,2.45,6,21,18,6,5,1,2,1,1,0,,2,0,0,0,0,6,0,0,0,0,0,0,.14,0.021,.08,0.01%,2.48,6b -23 0 out d5,7b 3 out d5,,BAL,0.0,L,3,7
7,103,2015-07-31,ATL,PHI,8-GF(8),,2,1.0,0,0,0,0,0,0,0,2.16,3,16,12,1,1,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.45,8b --- 0 out d6,8b end d 6,,PHI,0.0,L,3,9
8,105,2015-08-02,ATL,PHI,8-8,,1,1.0,2,0,0,0,1,0,0,1.93,4,18,14,4,4,3,0,0,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,.51,0.023,.12,0.00%,0.45,8b --- 0 out a4,8b 3 out a4,,PHI,2.0,W,6,2
9,106,2015-08-03,ATL,SFG,9-9,,0,1.0,3,1,1,0,2,0,0,2.61,6,21,16,4,4,0,4,3,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,.62,-0.071,.16,-0.01%,-0.55,9t --- 0 out d1,9t 3 out d2,,ATL,3.0,W,9,8
10,109,2015-08-06,ATL,MIA,8-8,BW(1-0),2,1.0,3,3,3,1,1,0,1,4.76,8,29,18,2,3,2,3,2,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,3.26,-0.339,.51,-0.03%,-2.55,8t --- 0 out a3,8t 3 out tie,,ATL,4.0,W,9,8
