,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,143,2003-09-09,LAN,ARI,GS-6,W(1-0),99,6.0,4,1,1,0,4,0,0,1.5,22,80,49,20,4,6,12,3,3,0,64.0,,,1,0,0,21,0,1,0,0,1,0,1.03,0.272,1.43,0.23%,2.36,1b start tie,6b 3 out a2,,ARI,0.6666666666666666,W,4,1,,
1,2,150,2003-09-17,LAN,ARI,GS-7,L(1-1),7,7.0,5,2,2,2,4,2,0,2.08,26,93,60,17,8,12,8,4,1,0,61.0,,,0,0,0,24,0,0,0,2,0,0,0.63,0.068,0.58,0.04%,1.41,1t start tie,7t 3 out d2,,LAD,1.0,L,0,2,,
2,3,155,2003-09-22,LAN,SDP,2-4,,4,3.0,6,3,3,1,4,0,0,3.38,16,63,39,13,6,5,6,4,0,0,,0.0,0.0,0,0,0,15,1,0,0,0,0,0,0.21,-0.062,0.11,-0.02%,-1.59,2b --- 0 out d4,4b 3 out d7,,SDP,2.333333333333333,L,5,9,,
3,4,160,2003-09-27,LAN,SFG,GS-6,W(2-1),4,6.0,2,0,0,8,7,0,1,2.45,27,106,53,16,12,5,6,2,2,0,67.0,,,0,0,0,17,1,0,1,2,0,0,1.73,0.396,0.0,0.00%,3.07,1b start a 1,6b 3 out a1,1.0,SFG,1.6666666666666667,W,5,0,,
4,5,51,2004-06-02,LAN,MIL,GS-5,W(1-0),99,5.0,3,1,1,3,3,1,0,1.8,20,96,54,16,6,9,5,1,2,0,57.0,,,1,0,1,17,0,1,0,1,0,1,1.1,0.168,1.42,0.13%,1.47,1t start tie,5t 3 out a2,,LAD,1.2,W,5,2,,
5,6,78,2004-07-03,LAN,ANA,GS-2,,30,1.2,1,2,2,2,1,1,0,4.05,8,31,16,2,2,4,1,0,0,0,44.0,,,0,0,0,6,0,0,0,0,0,0,0.72,-0.095,0.85,-0.07%,-1.16,1b start a 3,2b 1-- 2 out a2,,ANA,2.5,W,8,5,,
6,7,83,2004-07-08,LAN,HOU,GS-5,W(2-0),4,5.0,5,2,2,0,2,1,0,3.86,20,64,42,9,2,8,10,2,3,0,51.0,,,0,0,0,20,0,0,0,0,0,0,0.95,0.039,1.5,0.04%,0.47,1t start tie,5t 3 out a1,,LAD,1.0,W,7,2,,
7,8,142,2004-09-12,LAN,STL,5-6,L(2-1),65,2.0,1,1,1,2,1,0,0,3.95,8,30,15,6,2,3,2,0,1,0,,0.0,0.0,0,0,0,6,0,0,0,1,0,0,0.93,-0.09300000000000001,0.26,-0.02%,-0.01,5t --- 0 out d4,6t 3 out d1,,LAD,1.5,L,6,7,,
8,9,145,2004-09-15,LAN,SDP,9-GF,,2,1.0,1,0,0,0,0,0,0,3.68,4,11,7,1,1,2,2,2,0,0,,0.0,0.0,0,0,0,4,1,0,0,0,0,0,0.07,0.004,0.05,0.00%,0.49,9t --- 0 out d4,9t end d 4,,LAD,1.0,L,3,7,,
9,10,149,2004-09-19,LAN,COL,GS-5,,3,4.2,6,5,5,4,4,1,0,5.12,24,99,52,7,11,5,11,4,1,0,32.0,,,0,0,0,19,0,0,1,0,0,0,1.0,-0.07400000000000001,1.54,-0.07%,-0.9,1b start tie,5b 123 2 out d3,,COL,2.380952380952381,W,7,6,,
10,11,156,2004-09-27,LAN,COL,GS-4,,7,3.1,8,6,6,0,1,2,0,6.75,18,69,47,9,4,6,11,4,3,0,21.0,,,1,0,0,18,2,0,0,0,0,0,0.89,-0.395,1.05,-0.28%,-3.7,1t start tie,4t -2- 1 out tie,,LAD,2.5806451612903225,W,8,7,,
11,12,162,2004-10-03,LAN,SFG,6-7,,5,2.0,6,3,3,0,4,1,0,7.3,11,39,27,5,8,2,5,3,0,0,,0.0,0.0,0,0,0,11,1,0,0,1,0,0,0.07,-0.031,0.0,0.00%,-2.01,6t --- 0 out d5,7t 3 out d8,,LAD,3.0,L,0,10,,
12,13,124,2005-08-22,LAN,FLA,GS-5,L(0-1),99,4.2,5,3,3,5,3,0,0,5.79,23,107,62,15,7,4,11,3,0,0,40.0,,,0,1,0,17,1,0,0,0,1,0,1.34,-0.171,1.2,-0.09%,-1.04,1b start tie,5b 12- 2 out d1,,FLA,2.380952380952381,L,2,5,,
13,14,129,2005-08-27,LAN,HOU,GS-6,W(1-1),4,5.1,6,3,3,2,6,1,0,5.4,24,108,67,13,13,7,9,3,1,0,48.0,,,0,0,0,22,1,0,0,0,0,0,0.54,0.099,0.32,0.04%,-0.28,1t start tie,6t --- 1 out a4,,LAD,1.5686274509803924,W,8,3,,
14,15,136,2005-09-04,LAN,COL,GS-5,,7,5.0,7,6,6,2,3,1,0,7.2,23,96,53,13,3,4,14,5,1,0,30.0,,,1,0,0,21,1,1,0,1,0,0,0.94,-0.335,0.45,-0.10%,-3.16,1b start tie,5b 3 out d4,,COL,1.8,L,6,7,,
15,16,144,2005-09-13,LAN,COL,GS-2,L(1-2),8,1.1,3,6,5,3,0,0,1,9.37,12,48,28,11,3,3,5,0,1,0,23.0,,,0,0,0,7,1,0,0,0,1,1,1.48,-0.33799999999999997,1.05,-0.14%,-4.41,1t start tie,2t -23 1 out d4,,LAD,5.454545454545454,L,4,6,,
16,17,150,2005-09-20,LAN,ARI,4-5,,6,2.0,3,1,1,0,1,0,0,8.84,9,33,21,5,3,3,5,1,0,0,,0.0,0.0,0,0,0,9,1,0,0,0,0,0,0.33,-0.022000000000000002,0.01,0.00%,0.05,4b --- 0 out d3,5b 3 out d4,,ARI,1.5,L,1,4,,
17,18,156,2005-09-26,LAN,PIT,GS-6,W(2-2),5,5.1,4,2,1,4,0,0,0,7.23,24,95,55,13,3,7,13,3,4,0,50.0,,,1,0,0,20,1,0,0,0,0,0,1.12,0.039,0.0,0.00%,0.46,1t start tie,6t 1-- 1 out a2,,LAD,1.5686274509803924,W,9,4,,
18,19,161,2005-10-01,LAN,SDP,GS-5,,4,5.0,3,1,1,1,0,0,0,6.28,19,72,41,14,2,6,12,3,3,0,56.0,,,0,0,0,18,1,0,0,0,0,0,1.04,0.10800000000000001,0.0,0.00%,1.3,1b start tie,5b 3 out tie,,SDP,0.8,W,2,1,,
19,20,18,2006-04-22,TBA,TEX,GS-7,,99,7.0,3,5,5,6,7,1,0,6.43,30,108,55,12,13,7,10,0,1,0,52.0,,,0,0,0,22,1,1,0,0,1,0,0.62,-0.203,0.58,-0.12%,-1.09,1b start tie,7b 3 out d3,,TEX,1.2857142857142858,L,5,6,,
20,21,74,2006-06-23,TBA,ATL,7-8,,61,2.0,2,1,1,1,1,0,0,6.0,9,31,21,6,3,2,5,2,0,0,,0.0,0.0,0,0,0,7,1,0,0,0,1,0,2.57,-0.033,0.35,0.00%,0.09,7t --- 0 out tie,8t 3 out tie,,TBD,1.5,L,3,4,,
21,22,76,2006-06-25,TBA,ATL,9-GF,,1,1.0,0,0,0,0,0,0,0,5.4,3,13,9,0,3,2,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.13,0.01,0.01,0.00%,0.55,9t --- 0 out d3,9t end d 3,,TBD,0.0,L,1,4,,
22,23,78,2006-06-27,TBA,FLA,6-6,,1,1.0,2,2,2,0,1,1,0,6.55,5,15,9,3,0,2,2,0,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.03,-0.009000000000000001,0.0,0.00%,-1.49,6b --- 0 out d6,6b 3 out d8,,FLA,2.0,L,4,8,,
23,24,80,2006-06-30,TBA,WSN,8-8,,2,1.0,2,1,1,2,1,0,0,6.75,7,34,19,5,1,2,2,0,1,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,-0.49,8b --- 0 out a11,8b 3 out a10,,WSN,4.0,W,11,1,,
