Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,3,2006-04-06,DET,TEX,6-9,,99,3.0,2,3,3,2,1,0,0,9.00,13,43,23,6,3,4,6,2,1,0,,0,0,0,0,0,11,0,0,0,0,0,0,.17,0.033,.18,0.02%,0.33,6b --- 1 out a5,9b 123 1 out a7,,TEX,1.3333333333333333,W,10,6
2,6,2006-04-09,DET,TEX,6-7,,2,1.2,0,0,0,2,1,0,0,5.79,7,29,14,2,1,1,3,0,0,0,,1,0,0,0,0,5,0,0,1,0,0,0,.58,0.073,.67,0.05%,1.29,6b -2- 1 out d2,7b 3 out d2,,TEX,1.6666666666666667,L,3,5
3,11,2006-04-15,DET,CLE,4-8,,5,4.0,2,0,0,3,2,0,0,3.12,16,71,40,6,4,7,4,1,1,0,,1,0,0,0,0,13,0,0,0,1,0,0,.07,0.018,.09,0.01%,2.09,4t -2- 2 out d7,8t 12- 2 out d6,,DET,1.25,L,2,7
4,20,2006-04-24,DET,LAA,8-GF(8),,8,1.0,1,1,0,0,1,0,0,2.79,4,11,8,2,1,2,1,0,0,0,,0,0,0,0,0,3,1,0,0,0,1,0,.18,-0.027,.22,-0.02%,-0.45,8b --- 0 out d2,8b end d 3,,LAA,1.0,L,0,3
5,23,2006-04-28,DET,MIN,8-8,,3,1.0,1,0,0,0,0,0,0,2.53,4,13,7,3,0,2,2,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.01,0.001,.01,0.00%,0.55,8t --- 0 out a9,8t 3 out a9,,DET,1.0,W,9,0
6,29,2006-05-04,DET,LAA,7-7,,5,0.1,3,3,3,0,0,1,0,4.91,4,12,8,0,2,1,3,1,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.59,-0.094,.75,-0.07%,-2.74,7t --- 0 out d3,7t --- 1 out d6,,DET,30.0,L,2,7
7,32,2006-05-07,DET,MIN,6-GF(8),,2,3.0,0,0,0,0,1,0,0,3.86,10,38,26,7,2,5,4,2,2,0,,0,0,0,0,0,10,0,0,0,0,0,0,.34,0.054,.46,0.04%,1.62,6b --- 0 out d4,8b end d 2,,MIN,0.0,L,2,4
8,144,2006-09-10,DET,MIN,7-7,,99,0.2,5,4,4,0,0,0,0,6.14,7,20,11,3,0,1,6,4,0,0,,0,0,0,0,0,6,0,0,0,0,1,0,.00,-0.002,.00,0.00%,-3.70,7b --- 0 out d8,7b 1-- 2 out d12,,MIN,25.0,L,1,12
9,105,2007-07-30,DET,OAK,GS-7,W(1-0),99,7.0,6,2,2,2,5,0,1,2.57,29,106,63,21,9,7,14,5,3,0,60,,,0,0,0,26,1,0,0,1,0,0,1.24,0.151,1.82,0.13%,1.62,1b start a 1,7b 3 out a3,,OAK,1.1428571428571428,W,5,2
10,110,2007-08-05,DET,CHW,GS-5,L(1-1),5,5.0,5,3,3,4,2,0,1,3.75,22,79,43,13,5,4,11,6,3,0,43,,,0,0,0,17,4,1,1,2,0,0,.97,-0.056,1.74,-0.06%,-0.19,1t start tie,5t 3 out d3,,DET,1.8,L,1,3
11,115,2007-08-10,DET,OAK,GS-3,,4,2.0,5,7,7,2,1,1,0,7.71,13,50,28,8,4,3,7,4,0,0,17,,,0,0,0,10,2,1,0,0,1,0,.82,-0.394,1.56,-0.45%,-5.51,1t start tie,3t -2- 0 out d5,,DET,3.5,L,10,16
