,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,90,2007-07-13,ATL,PIT,9-GF,,99,1.0,3,1,1,0,2,0,0,9.0,6,15,10,3,2,0,4,3,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0.0,0.0,0.00%,-0.48,9t --- 0 out a9,9t end a 8,,ATL,3.0,W,9,1
1,2,93,2007-07-16,ATL,CIN,7-8,,2,2.0,1,0,0,0,2,0,0,3.0,7,24,15,1,4,1,4,0,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,0.03,0.004,0.05,0.00%,1.03,7t --- 0 out d7,8t 3 out d6,,ATL,0.5,L,3,10
2,3,95,2007-07-18,ATL,CIN,14-GF(15),L(0-1),1,2.0,2,2,0,1,2,0,0,1.8,10,40,25,5,6,2,5,2,0,0,,0,0,0,0,0,9,0,0,1,0,0,1,3.19,-0.265,5.15,-0.26%,-0.97,14t --- 0 out tie,15t end d 2,,ATL,1.5,L,4,5
3,4,106,2007-07-29,ATL,ARI,8-8,,10,1.0,1,0,0,0,1,0,0,1.5,4,16,11,2,1,0,3,0,1,0,,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0.0,0.00%,0.56,8b --- 0 out a14,8b 3 out a14,,ARI,1.0,W,14,0
4,5,107,2007-07-31,ATL,HOU,9-GF,,1,1.0,0,0,0,0,1,0,0,1.29,3,12,7,4,1,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.01,0.001,0.01,0.00%,0.52,9t --- 0 out a8,9t end a 8,,ATL,0.0,W,12,4
5,6,131,2007-08-26,ATL,STL,7-7,,25,1.0,0,0,0,1,0,0,0,1.13,4,15,9,1,2,2,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.3,0.013000000000000001,0.41,0.01%,0.52,7b --- 0 out d3,7b 3 out d3,,STL,1.0,L,1,4
6,7,135,2007-08-31,ATL,NYM,9-GF,,4,1.0,2,3,3,2,0,0,0,4.0,7,23,12,2,0,1,4,1,0,0,,0,0,0,0,0,5,2,0,1,0,0,0,0.18,-0.031,0.32,-0.03%,-2.48,9t --- 0 out d3,9t end d 6,,ATL,4.0,L,1,7
7,8,140,2007-09-05,ATL,PHI,7-8,,4,1.1,1,0,0,1,1,0,0,3.48,6,21,11,3,2,2,2,0,1,0,,2,0,0,0,0,5,0,0,0,0,0,0,0.06,0.006,0.02,0.00%,1.13,7t -23 2 out d6,8t 3 out d6,,ATL,1.818181818181818,W,9,8
8,9,143,2007-09-09,ATL,WSN,8-9,,3,1.0,2,1,1,1,1,1,0,3.97,7,27,16,4,2,4,1,0,0,0,,2,0,0,0,0,6,0,0,0,0,0,1,0.21,-0.031,0.13,-0.01%,-0.82,8t 12- 2 out d3,9t 123 2 out d3,,ATL,3.0,L,4,7
9,10,145,2007-09-11,ATL,NYM,8-8,,1,1.0,1,1,1,0,2,1,0,4.38,4,14,12,2,4,0,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.02,0.001,0.0,0.00%,-0.48,8b --- 0 out a9,8b 3 out a8,,NYM,1.0,W,13,5
10,11,147,2007-09-14,ATL,WSN,12-GF(13),W(1-1),2,2.0,0,0,0,0,1,0,0,3.77,7,32,21,6,4,3,3,3,0,0,,0,0,0,0,0,7,0,0,0,0,0,1,1.4,0.17600000000000002,0.35,0.03%,0.99,12b --- 0 out tie,13b end a 3,,WSN,0.0,W,8,5
