Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,139,2008-09-03,SDP,LAD,GS-4,L(0-1),99,4.0,8,5,5,3,1,2,0,11.25,23,100,56,17,5,9,10,5,1,0,24,,,1,0,0,20,2,0,2,0,0,0,1.20,-0.421,.00,0.00%,-3.00,1b start tie,4b 3 out d2,,LAD,2.75,L,4,6,,
2,145,2008-09-09,SDP,LAD,GS-6,,5,6.0,5,1,1,2,4,1,0,5.40,24,93,61,17,7,7,11,3,2,0,60,,,0,0,0,22,0,0,0,0,0,0,1.19,0.212,.00,0.00%,1.66,1t start tie,6t 3 out a1,,SDP,1.1666666666666667,L,2,6,,
3,151,2008-09-15,SDP,COL,GS-6,W(1-1),5,6.0,7,4,4,3,6,1,0,5.63,27,94,60,20,10,6,12,3,0,0,45,,,0,0,0,24,2,1,0,1,0,0,.69,0.123,.00,0.00%,-0.66,1b start a 2,6b 3 out a5,,COL,1.6666666666666667,W,11,5,,
4,157,2008-09-23,SDP,LAD,GS-3,L(1-2),7,2.2,7,7,7,4,0,1,0,8.20,18,62,33,9,2,8,5,1,2,1,12,,,0,0,0,13,2,0,0,1,0,0,.52,-0.394,.00,0.00%,-5.94,1b start tie,3b 12- 2 out d6,,LAD,5.0,L,1,10,,
5,162,2008-09-28,SDP,PIT,3-5,L(1-3),4,2.2,2,2,2,3,3,2,0,8.02,12,56,32,14,5,3,3,1,1,0,,0,0,0,0,0,9,0,0,0,0,0,0,.83,-0.149,.00,0.00%,-0.88,3t --- 1 out tie,5t 3 out d1,,SDP,2.2727272727272725,L,1,6,,
6,66,2009-06-19,SDP,OAK,GS-4,,99,3.0,3,3,3,2,1,0,1,9.00,14,63,32,11,4,4,6,2,1,0,40,,,0,0,0,11,0,0,0,1,0,0,1.18,-0.190,.40,-0.04%,-1.48,1t start tie,4t 123 0 out a1,,SDP,1.6666666666666667,L,5,7,,
7,71,2009-06-25,SDP,SEA,GS-2,L(0-1),5,1.1,5,4,4,3,1,1,0,14.54,11,52,29,7,3,1,6,3,2,0,26,,,0,1,0,8,3,0,1,0,0,0,.89,-0.296,.26,-0.05%,-3.51,1b start tie,2b 1-- 1 out d4,,SEA,7.2727272727272725,L,3,9,,
8,131,2009-08-29,SDP,FLA,GS-6,,64,6.0,4,4,4,2,2,1,1,9.58,26,94,57,15,5,10,11,1,1,0,48,,,0,0,0,20,1,0,0,0,1,0,1.08,-0.283,.00,0.00%,-0.95,1b start tie,6b 3 out d1,,FLA,1.0,W,7,4,,
9,136,2009-09-04,SDP,LAD,GS-6,W(1-1),5,6.0,2,0,0,3,2,0,1,6.06,24,96,62,20,5,6,12,6,2,0,67,,,0,0,0,20,0,0,0,0,0,0,1.35,0.351,.00,0.00%,2.84,1b start a 1,6b 3 out a2,,LAD,0.8333333333333334,W,2,0,,
10,141,2009-09-09,SDP,SFG,GS-8,W(2-1),4,7.0,4,2,2,3,3,1,0,5.01,26,94,54,18,7,9,11,4,2,0,61,,,0,0,0,22,0,0,0,2,0,0,1.22,0.061,.00,0.00%,0.56,1b start a 1,8b 12- 0 out a2,,SFG,1.0,W,4,2,,
11,146,2009-09-15,SDP,ARI,GS-6,,5,6.0,3,1,1,1,5,1,0,4.30,22,101,66,17,8,5,11,2,1,0,66,,,0,0,0,21,0,0,0,0,0,0,.91,0.207,.00,0.00%,1.68,1t start tie,6t 3 out a1,,SDP,0.6666666666666666,L,2,4,,
12,151,2009-09-21,SDP,PIT,GS-5,,5,5.0,5,1,1,3,5,1,0,3.93,23,87,54,17,12,5,10,2,4,0,55,,,0,0,0,20,0,0,0,0,0,0,1.12,0.188,.00,0.00%,1.44,1b start a 2,5b 3 out a2,,PIT,1.6,W,11,6,,
13,156,2009-09-26,SDP,ARI,GS-5,,4,5.0,7,4,4,1,3,1,1,4.35,24,95,58,16,6,7,12,2,2,0,39,,,1,0,0,22,2,1,0,0,0,0,.69,-0.200,.00,0.00%,-1.39,1b start tie,5b 3 out a1,,ARI,1.6,L,5,8,,
14,161,2009-10-03,SDP,SFG,GS-7,W(3-1),6,7.0,2,0,0,1,8,0,0,3.69,24,89,57,21,11,6,9,3,1,0,80,,,0,0,0,23,0,0,0,0,0,0,.87,0.385,.00,0.00%,3.13,1t start tie,7t 3 out a2,,SDP,0.42857142857142855,W,2,0,,
15,12,2010-04-18,SDP,ARI,GS-5,,99,5.0,7,1,1,2,7,0,0,1.80,22,96,53,18,13,3,10,7,2,0,54,,,1,2,2,20,0,0,0,0,0,0,1.01,0.116,1.02,0.07%,1.22,1t start tie,5t 3 out d1,,SDP,1.8,W,5,3,,
16,17,2010-04-24,SDP,CIN,GS-6,W(1-0),5,6.0,3,0,0,2,3,0,0,0.82,20,89,52,17,7,9,6,1,2,0,67,,,0,2,2,18,0,0,0,0,0,0,.75,0.291,.89,0.21%,2.99,1b start a 1,6b 3 out a5,,CIN,0.8333333333333334,W,5,0,,
17,22,2010-04-29,SDP,MIL,GS-7,W(2-0),4,6.1,8,0,0,0,6,0,0,0.52,26,107,66,19,9,8,12,3,1,0,63,,,0,0,1,26,4,0,0,0,0,1,.67,0.234,.82,0.17%,2.47,1t start tie,7t -2- 1 out a9,,SDP,1.3114754098360657,W,9,0,,
18,27,2010-05-04,SDP,COL,GS-6,,4,6.0,7,2,2,2,4,0,0,1.16,26,87,57,17,8,8,12,5,0,0,52,,,0,0,0,24,2,0,0,1,0,0,1.31,-0.004,1.92,0.00%,0.66,1t start tie,6t 3 out d1,,SDP,1.5,W,3,2,,
19,32,2010-05-11,SDP,SFG,GS-5,,6,4.2,6,2,2,4,3,0,0,1.61,24,94,56,19,6,8,9,3,0,0,43,,,0,0,0,18,1,2,0,0,0,0,1.41,-0.007,2.23,-0.01%,0.02,1b start tie,5b --3 2 out a1,,SFG,2.380952380952381,W,3,2,,
20,37,2010-05-16,SDP,LAD,GS-7,L(2-1),4,7.0,2,1,1,3,4,0,0,1.54,24,99,59,15,6,8,9,3,2,0,70,,,0,1,0,19,0,0,0,0,0,0,1.03,0.189,1.64,0.18%,2.10,1t start tie,7t 3 out d1,,SDP,0.7142857142857143,L,0,1,,
21,42,2010-05-21,SDP,SEA,GS-3,L(2-2),4,3.0,6,8,8,2,2,2,0,3.32,19,70,43,14,3,3,12,4,2,0,15,,,0,0,0,16,0,0,0,0,1,1,1.13,-0.585,1.56,-0.48%,-6.61,1b start a 2,3b 3 out d4,,SEA,2.6666666666666665,L,8,15,,
22,47,2010-05-27,SDP,STL,GS-6,L(2-3),5,5.2,9,4,4,2,2,2,0,3.71,26,109,67,15,5,10,12,2,3,0,35,,,1,0,0,24,0,1,0,1,0,0,.90,-0.169,1.36,-0.15%,-1.68,1t start tie,6t --3 2 out d4,,SDP,2.1153846153846154,L,3,8,,
23,52,2010-06-01,SDP,NYM,GS-6,L(2-4),4,5.1,7,2,2,4,4,1,0,3.67,25,93,51,20,6,5,12,4,4,0,46,,,1,2,1,21,0,0,1,0,0,1,1.04,-0.009,1.50,-0.01%,0.18,1t start tie,6t 1-- 1 out d2,,SDP,2.1568627450980395,L,2,4,,
