Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,57,2016-06-06,SEA,CLE,7-7,,99,1.0,0,0,0,0,1,0,0,0.00,3,11,10,4,3,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.44,0.033,.58,0.03%,0.49,7t --- 0 out d2,7t 3 out d2,,SEA,0.0,L,1,3,,
2,60,2016-06-09,SEA,CLE,7-7,,2,1.0,2,1,1,1,2,0,0,4.50,6,24,14,1,3,1,2,1,1,0,,0,0,0,0,0,5,1,0,0,0,0,0,2.16,-0.145,2.89,-0.12%,-0.51,7t --- 0 out tie,7t 3 out d1,,SEA,3.0,L,3,5,,
3,62,2016-06-11,SEA,TEX,7-7,H(1),1,0.2,0,0,0,1,0,0,0,3.38,3,13,8,3,1,1,1,0,1,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.72,0.051,3.22,0.06%,0.26,7t --- 1 out a1,7t 3 out a1,,SEA,5.0,L,1,2,,
4,64,2016-06-14,SEA,TBR,4-6,,2,2.2,2,0,0,0,5,0,0,1.69,10,32,24,5,7,3,2,1,0,0,,1,1,0,0,0,10,0,0,0,0,0,0,1.44,0.158,1.85,0.12%,0.89,4b --3 1 out a2,6b 3 out a1,,TBR,0.9090909090909091,L,7,8,,
5,66,2016-06-16,SEA,TBR,7-7,H(2),1,1.0,2,0,0,0,2,0,0,1.42,5,18,13,0,3,2,1,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,2.52,0.079,2.76,0.05%,0.48,7b --- 0 out a2,7b 3 out a2,,TBR,2.0,W,6,4,,
6,69,2016-06-19,SEA,BOS,6-7,L(0-1),2,1.1,2,1,1,2,1,1,0,2.35,8,33,20,4,1,2,3,2,1,0,,1,0,1,0,0,6,0,0,1,0,0,0,1.44,-0.111,1.71,-0.08%,-0.22,6b 1-- 2 out tie,7b 3 out d1,,BOS,3.6363636363636362,L,1,2,,
7,71,2016-06-21,SEA,DET,8-GF(8),,1,0.1,0,0,0,0,1,0,1,2.25,2,6,3,1,0,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.65,0.016,.62,0.01%,0.61,8b -23 2 out d2,8b end d 2,,DET,0.0,L,2,4,,
8,73,2016-06-23,SEA,DET,4-5,,1,1.2,2,0,0,1,4,0,1,1.86,9,30,19,4,6,1,2,2,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.75,0.061,.65,0.03%,0.78,4b --- 1 out d3,5b 3 out d1,,DET,2.5,L,4,5,,
9,75,2016-06-25,SEA,STL,8-8,H(3),1,0.2,1,0,0,0,1,0,0,1.74,3,6,5,0,1,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.54,0.065,1.22,0.03%,0.26,8t --- 1 out a1,8t 3 out a1,,SEA,5.0,W,5,4,,
10,76,2016-06-26,SEA,STL,8-8,,0,1.0,2,1,1,0,2,1,0,2.38,5,21,15,2,4,0,3,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.29,-0.050,.25,-0.03%,-0.51,8t --- 0 out d2,8t 3 out d3,,SEA,2.0,L,6,11,,
11,77,2016-06-28,SEA,PIT,7-8,H(4),1,1.1,0,0,0,0,2,0,0,2.13,4,17,12,5,0,0,2,0,0,0,,2,0,0,0,0,4,0,0,0,0,0,0,.82,0.083,.57,0.04%,0.92,7t 12- 2 out a3,8t 3 out a3,,SEA,0.0,W,5,2,,
12,79,2016-06-30,SEA,BAL,7-7,H(5),1,0.2,0,0,0,0,2,0,0,2.03,2,10,7,1,3,0,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,.95,0.049,.65,0.02%,0.51,7t 1-- 1 out a3,7t 3 out a3,,SEA,0.0,W,5,3,,
13,80,2016-07-01,SEA,BAL,8-8,H(6),0,1.0,1,0,0,0,3,0,0,1.88,4,14,12,2,6,0,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,2.16,0.119,1.68,0.06%,0.49,8t --- 0 out a1,8t 3 out a1,,SEA,1.0,W,5,2,,
14,82,2016-07-03,SEA,BAL,7-7,H(7),1,1.0,2,0,0,0,3,0,0,1.76,5,21,15,4,5,2,0,0,0,0,,1,1,0,0,0,5,0,0,0,0,0,0,2.30,0.034,2.13,0.02%,-0.13,7t 1-- 0 out a3,7t 3 out a2,,SEA,2.0,W,9,4,,
15,85,2016-07-06,SEA,HOU,7-8,L(0-2),2,1.1,2,2,2,1,3,1,0,2.70,7,37,23,5,6,1,2,0,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,1.71,-0.248,1.68,-0.15%,-1.30,7b --- 0 out tie,8b --- 1 out d2,,HOU,2.727272727272727,L,8,9,,
16,87,2016-07-08,SEA,KCR,7-7,H(8),1,0.1,0,0,0,0,0,0,0,2.65,1,6,3,2,0,1,0,0,0,0,,2,0,1,0,0,1,0,0,0,0,0,0,3.33,0.085,2.59,0.04%,0.51,7b 1-3 2 out a2,7b 3 out a2,,KCR,0.0,W,3,2,,
17,89,2016-07-10,SEA,KCR,7-7,,1,0.2,1,0,0,0,2,0,0,2.55,3,9,8,0,1,1,0,0,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,.12,0.003,.09,0.00%,0.28,7b --- 1 out a7,7b 3 out a7,,KCR,5.0,W,8,5,,
18,91,2016-07-16,SEA,HOU,8-8,H(9),5,1.0,1,0,0,0,2,0,0,2.41,4,17,10,1,5,2,0,0,0,0,,0,0,1,0,0,4,0,0,0,0,0,0,2.51,0.119,2.26,0.06%,0.49,8t --- 0 out a1,8t 3 out a1,,SEA,1.0,W,1,0,,
19,94,2016-07-19,SEA,CHW,8-8,,2,1.0,0,0,0,0,3,0,0,2.29,3,15,11,2,4,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.36,0.027,.29,0.01%,0.49,8t --- 0 out d2,8t 3 out d2,,SEA,0.0,L,1,6,,
20,95,2016-07-20,SEA,CHW,8-8,,0,1.0,0,0,0,0,3,0,0,2.18,3,14,10,3,6,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.67,0.050,.52,0.02%,0.49,8t --- 0 out d1,8t 3 out d1,,SEA,0.0,W,6,5,,
21,96,2016-07-22,SEA,TOR,8-8,H(10),1,1.0,0,0,0,0,2,0,0,2.08,3,11,7,2,4,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.88,0.144,1.64,0.08%,0.52,8b --- 0 out a1,8b 3 out a1,,TOR,0.0,W,2,1,,
