Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,9,2017-04-13,DET,MIN,9-GF,,99,1.0,0,0,0,0,1,0,0,0.00,3,13,9,1,2,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.53,9t --- 0 out d7,9t end d 7,,DET,0.0,L,5,11,,
2,16,2017-04-21,DET,MIN,6-6,BS(1),7,0.2,2,2,2,0,1,1,0,10.80,4,15,12,4,2,1,2,0,0,0,,2,2,0,0,0,4,0,0,0,0,0,0,1.43,-0.340,1.68,-0.24%,-2.56,6b -23 1 out a1,6b 3 out d3,,MIN,10.0,L,3,6,,
3,18,2017-04-23,DET,MIN,9-GF,,1,1.0,0,0,0,0,1,0,0,6.75,3,11,9,1,3,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.53,9b --- 0 out a9,9b end a 9,,MIN,0.0,W,13,4,,
4,19,2017-04-25,DET,SEA,9-9,,1,0.2,0,2,2,2,0,0,0,10.80,4,22,10,3,0,0,2,2,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.08,9t --- 0 out a12,9t 12- 2 out a12,,DET,10.0,W,19,9,,
5,22,2017-04-28,DET,CHW,9-GF,,2,1.0,3,2,2,0,2,1,0,12.46,6,26,15,3,5,1,3,2,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.17,-0.059,.21,-0.04%,-1.47,9t --- 0 out d2,9t end d 4,,DET,3.0,L,3,7,,
6,109,2017-08-05,DET,BAL,7-7,L(0-1),98,0.2,2,1,1,1,0,1,0,12.60,5,20,10,2,1,0,4,1,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.80,-0.194,.41,-0.06%,-0.93,7b --- 0 out tie,7b 12- 2 out d1,,BAL,15.0,L,2,5,,
7,110,2017-08-06,DET,BAL,7-8,,0,0.2,4,4,4,0,0,0,0,17.47,6,25,19,4,1,3,3,2,0,0,,1,0,0,0,0,6,1,0,0,0,0,0,.01,0.000,.00,0.00%,-2.47,7b 1-- 1 out d7,8b 12- 0 out d9,,BAL,20.0,L,3,12,,
8,115,2017-08-11,DET,MIN,9-GF,,4,0.2,0,0,0,0,1,0,0,15.63,2,7,4,0,3,1,0,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,.08,0.004,.03,0.00%,1.22,9t 1-3 1 out d5,9t end d 5,,DET,0.0,L,4,9,,
9,116,2017-08-12,DET,MIN,7-8,,0,2.0,2,0,0,0,1,0,0,11.88,8,30,21,7,2,4,3,2,0,0,,0,0,0,0,0,8,1,0,0,0,0,0,.16,0.016,.03,0.00%,1.07,7t --- 0 out d5,8t 3 out d4,,DET,1.0,W,12,11,,
10,119,2017-08-15,DET,TEX,7-7,,2,0.2,0,1,0,1,1,0,0,11.00,3,18,12,1,2,0,1,0,0,0,,0,0,1,0,0,2,0,0,0,0,0,0,.59,0.006,.05,0.00%,0.18,7b --- 0 out d2,7b --3 2 out d2,,TEX,5.0,L,4,10,,
11,120,2017-08-16,DET,TEX,5-6,,0,0.1,1,3,2,0,1,0,1,12.54,4,16,9,4,1,2,0,0,0,0,,1,0,0,1,0,3,0,0,0,0,0,1,1.19,-0.100,.06,0.00%,-1.50,5b -2- 2 out d1,6b 123 0 out d1,,TEX,10.0,L,6,12,,
12,121,2017-08-18,DET,LAD,9-GF,,1,0.2,1,0,0,0,0,0,0,11.70,2,3,3,1,0,1,1,0,0,0,,2,1,0,0,0,1,0,0,0,0,1,0,.34,-0.010,.01,0.00%,-0.05,9t 12- 1 out d3,9t end d 4,,DET,5.0,L,5,8,,
13,124,2017-08-22,DET,NYY,8-8,,3,1.0,0,0,0,0,1,0,0,10.64,3,19,10,4,1,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.001,.00,0.00%,0.53,8t --- 0 out d8,8t 3 out d8,,DET,0.0,L,4,13,,
14,127,2017-08-25,DET,CHW,9-GF,L(0-2),2,0.0,2,1,1,0,0,0,0,11.45,2,4,4,0,1,0,2,2,0,0,,0,0,0,0,0,2,1,0,0,0,0,0,2.42,-0.360,.01,0.00%,-1.39,9b --- 0 out tie,9b end d 1,,CHW,inf,L,2,3,,
15,133,2017-09-01,DET,CLE,7-7,,6,1.0,2,0,0,0,0,0,0,10.50,5,22,14,1,4,0,5,2,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,1.41,0.059,.00,0.00%,0.53,7t --- 0 out d1,7t 3 out d1,1,DET,2.0,L,2,3,,
16,136,2017-09-03,DET,CLE,8-8,,1,1.0,0,0,0,1,1,0,0,9.69,4,19,10,2,3,0,2,1,0,0,,3,1,0,0,0,3,0,0,0,0,0,0,.02,0.000,.00,0.00%,1.38,8t 123 0 out d8,8t 3 out d9,,DET,1.0,L,1,11,,
17,139,2017-09-06,DET,KCR,8-8,,2,0.1,5,5,5,0,0,0,0,12.83,6,19,14,1,2,2,4,2,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,.19,-0.035,.00,0.00%,-3.41,8t --- 0 out d4,8t 12- 1 out d7,,DET,50.0,L,2,13,,
18,143,2017-09-11,DET,CLE,7-7,,4,1.0,0,0,0,0,1,0,0,11.93,3,11,8,1,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.56,7b --- 0 out d9,7b 3 out d9,,CLE,0.0,L,0,11,,
19,146,2017-09-14,DET,CHW,7-7,,2,0.1,3,3,3,1,1,0,0,13.50,5,24,15,4,3,3,0,0,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.09,-0.015,.00,0.00%,-2.91,7t --- 0 out d6,7t -23 1 out d8,,DET,40.0,L,7,17,,
20,148,2017-09-16,DET,CHW,4-5,,1,1.1,1,1,1,2,0,1,0,12.94,7,22,12,3,1,1,4,1,1,0,,2,0,0,0,0,5,0,0,0,0,0,0,.47,-0.019,.00,0.00%,0.05,4t 1-3 2 out d4,5t 3 out d4,,DET,2.727272727272727,L,4,10,,
21,150,2017-09-18,DET,OAK,8-8,,1,0.1,1,0,0,0,0,0,0,12.67,2,5,4,2,0,0,2,1,0,0,,2,1,0,0,0,2,1,0,0,0,0,0,.24,-0.016,.00,0.00%,-0.55,8t 12- 2 out d4,8t 3 out d5,,DET,10.0,L,3,8,,
22,152,2017-09-20,DET,OAK,8-8,,1,1.0,1,0,0,0,2,0,0,11.94,4,19,12,1,5,2,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.34,0.017,.00,0.00%,0.53,8t --- 0 out d3,8t 3 out d3,,DET,1.0,L,2,3,,
23,155,2017-09-23,DET,MIN,8-8,,2,0.2,1,3,3,1,0,0,1,13.00,5,23,11,3,0,1,2,2,0,0,,2,2,0,0,0,3,0,0,0,0,0,0,1.02,-0.098,.00,0.00%,-1.64,8t 1-3 0 out d1,8t 1-3 2 out d4,,DET,10.0,L,4,10,,
24,162,2017-10-01,DET,MIN,7-7,,7,1.0,0,0,0,0,2,0,0,12.32,3,14,8,3,3,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.18,0.014,.00,0.00%,0.53,7b --- 0 out d3,7b 3 out d3,,MIN,0.0,L,1,5,,
25,1,2018-03-30,DET,PIT,9-10,,99,0.2,1,1,0,2,0,0,0,0.00,6,22,11,3,3,1,2,1,0,0,,1,1,0,0,0,3,0,0,0,0,0,0,1.33,-0.063,1.25,-0.04%,-1.69,9t -2- 2 out d2,10t 1-- 1 out tie,,DET,15.0,L,10,13,-0.30,2.00
26,3,2018-04-01,DET,PIT,9-GF,,1,1.0,0,0,0,0,0,0,0,0.00,3,15,8,2,0,0,3,0,2,0,,0,0,0,0,0,3,0,0,0,0,0,0,.05,0.004,.04,0.00%,0.53,9t --- 0 out d4,9t end d 4,2,DET,0.0,L,6,8,2.25,3.00
27,4,2018-04-02,DET,KCR,7-8,,0,0.2,0,0,0,0,0,0,0,0.00,2,12,7,2,0,0,2,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,.36,0.020,.32,0.01%,0.49,7t 1-- 2 out a4,8t --- 1 out a5,,DET,0.0,W,6,1,1.50,2.00
28,6,2018-04-05,DET,CHW,9-9,W(1-0),2,1.0,0,0,0,0,0,0,0,0.00,3,13,9,2,1,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.81,0.138,1.73,0.08%,0.50,9b --- 0 out tie,9b 3 out tie,,CHW,0.0,W,9,7,6.25,15.00
29,7,2018-04-07,DET,CHW,8-8,,1,1.0,1,0,0,0,2,0,0,0.00,4,19,12,1,7,1,1,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.37,0.028,.36,0.02%,0.50,8b --- 0 out a4,8b 3 out a4,,CHW,1.0,W,6,1,5.65,9.00
30,8,2018-04-08,DET,CHW,8-8,H(1),0,1.0,0,0,0,0,2,0,0,0.00,3,11,8,1,0,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.86,0.142,1.96,0.09%,0.50,8b --- 0 out a1,8b 3 out a1,,CHW,0.0,W,1,0,6.25,9.00
31,12,2018-04-12,DET,CLE,8-GF(8),,3,1.0,1,0,0,0,0,0,0,0.00,4,17,12,2,1,2,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.01,0.001,.01,0.00%,0.53,8b --- 0 out d6,8b end d 6,,CLE,1.0,L,3,9,1.65,3.00
32,14,2018-04-17,DET,BAL,7-8,H(2),4,1.1,1,0,0,0,3,0,0,0.00,5,23,16,6,4,0,2,1,0,0,,1,0,0,0,0,5,0,0,0,0,0,0,1.69,0.170,1.26,0.08%,0.77,7t 1-- 2 out a1,8t 3 out a1,,DET,0.9090909090909091,W,4,2,8.40,13.00
33,17,2018-04-20,DET,KCR,10-GF(10),W(2-0),2,1.0,2,0,0,0,1,0,0,0.00,5,25,16,3,2,0,4,2,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,3.45,0.143,3.38,0.08%,0.53,10t --- 0 out tie,10t end tie,1,DET,2.0,W,3,2,7.05,18.00
34,20,2018-04-22,DET,KCR,9-GF,,1,1.0,0,0,0,1,0,0,0,0.00,4,19,11,3,1,0,3,0,2,0,,0,0,0,0,0,3,0,0,0,0,0,0,.13,0.009,.13,0.01%,0.53,9t --- 0 out d3,9t end d 3,,DET,1.0,L,5,8,1.65,3.00
35,21,2018-04-25,DET,PIT,8-8,,2,1.0,3,3,3,1,0,0,0,2.53,7,28,16,2,5,1,5,4,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,.83,-0.050,.77,-0.03%,-2.54,8b --- 0 out a5,8b 3 out a2,1,PIT,4.0,W,13,10,-6.15,-6.00
36,23,2018-04-26,DET,PIT,8-8,,0,1.0,1,0,0,1,1,0,0,2.31,5,19,11,3,2,1,2,1,0,0,,0,0,0,0,0,4,1,0,1,0,0,0,2.09,0.102,1.95,0.06%,0.46,8b --- 0 out tie,8b 3 out tie,,PIT,2.0,L,0,1,3.05,6.00
37,25,2018-04-28,DET,BAL,7-8,H(3),1,1.1,1,0,0,0,1,0,0,2.08,5,20,15,1,2,2,2,0,0,0,,3,2,0,0,0,5,0,0,0,0,0,0,1.09,0.037,.92,0.02%,-0.73,7b 123 2 out a5,8b 3 out a3,,BAL,0.9090909090909091,W,9,5,4.40,7.00
38,26,2018-04-29,DET,BAL,8-GF(8),,0,1.0,2,1,1,0,1,1,0,2.57,5,23,15,4,3,1,3,0,1,0,,0,0,0,1,0,5,1,0,0,0,0,0,.34,-0.058,.32,-0.03%,-0.50,8b --- 0 out d1,8b end d 2,,BAL,2.0,L,3,5,1.05,3.00
39,28,2018-05-01,DET,TBR,8-8,H(4),1,1.0,0,0,0,0,2,0,0,2.40,3,14,9,3,5,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.60,0.124,1.40,0.07%,0.53,8t --- 0 out a1,8t 3 out a1,,DET,0.0,W,2,1,6.25,9.00
40,29,2018-05-02,DET,TBR,8-8,,0,0.2,0,0,0,0,0,0,0,2.30,2,3,2,0,0,1,1,1,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,2.59,0.111,2.45,0.06%,0.55,8t 1-- 1 out tie,8t 3 out tie,,DET,0.0,W,3,2,1.50,2.00
41,31,2018-05-04,DET,KCR,8-GF(8),BS(1),1,0.2,1,1,1,1,0,0,0,2.76,4,13,6,0,2,1,2,0,0,0,,3,3,1,0,0,2,0,0,1,0,1,0,4.10,-0.550,4.10,-0.33%,-2.41,8b 123 1 out a2,8b end d 2,,KCR,10.0,L,2,4,-1.70,-1.00
42,32,2018-05-05,DET,KCR,8-8,H(5),0,0.1,0,0,0,0,0,0,0,2.70,1,2,1,0,0,0,1,0,1,0,,0,0,0,0,0,1,0,0,0,0,0,0,.64,0.017,.61,0.01%,0.11,8b --- 2 out a2,8b 3 out a2,,KCR,0.0,W,3,2,0.75,1.00
43,35,2018-05-08,DET,TEX,8-8,,2,0.1,3,2,2,0,0,0,0,3.71,4,18,11,1,3,3,1,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.36,-0.139,1.16,-0.07%,-2.02,8b --- 0 out a4,8b 1-- 1 out a2,,TEX,30.0,W,7,4,-5.05,-5.00
44,36,2018-05-09,DET,TEX,8-8,,0,1.0,0,0,0,0,3,0,0,3.50,3,12,9,4,5,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.45,0.114,1.29,0.06%,0.56,8b --- 0 out tie,8b 3 out tie,,TEX,0.0,L,4,5,8.25,12.00
45,37,2018-05-12,DET,SEA,8-8,H(6),2,1.0,0,0,0,0,1,0,0,3.32,3,8,6,2,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.60,0.124,1.40,0.07%,0.53,8t --- 0 out a1,8t 3 out a1,1,DET,0.0,W,4,3,4.25,6.00
46,39,2018-05-13,DET,SEA,8-8,BS(2),0,1.0,2,2,0,0,1,0,1,3.15,7,28,17,7,4,3,2,1,0,0,,0,0,1,0,0,6,0,0,0,0,0,1,2.69,-0.250,2.28,-0.13%,-1.47,8t --- 0 out a2,8t 3 out tie,,DET,2.0,W,5,4,2.45,6.00
47,40,2018-05-14,DET,CLE,8-8,H(7),0,0.2,1,1,0,0,1,0,0,3.05,4,16,11,2,2,1,2,0,0,0,,0,0,0,0,0,4,1,0,0,0,0,1,1.06,-0.078,1.25,-0.06%,-0.81,8t --- 0 out a2,8t -2- 2 out a1,,DET,5.0,W,6,3,2.90,5.00
48,43,2018-05-17,DET,SEA,8-8,H(8),2,1.0,0,0,0,0,3,0,0,2.91,3,14,10,3,4,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.84,0.138,1.87,0.08%,0.48,8b --- 0 out a1,8b 3 out a1,,SEA,0.0,W,3,2,8.25,12.00
49,46,2018-05-20,DET,SEA,10-10,,2,1.0,1,0,0,0,1,0,0,2.78,4,15,8,1,2,1,2,1,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.90,0.133,1.84,0.08%,0.48,10b --- 0 out tie,10b 3 out tie,,SEA,1.0,L,2,3,3.65,6.00
50,49,2018-05-23,DET,MIN,8-8,H(9),2,1.0,1,0,0,1,1,0,0,2.66,4,19,11,2,3,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,1.74,0.091,1.80,0.06%,0.52,8b --- 0 out a2,8b 3 out a2,,MIN,2.0,W,4,1,3.05,6.00
51,52,2018-05-27,DET,CHW,8-8,H(10),3,1.0,0,0,0,0,3,0,0,2.55,3,12,10,4,5,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.00,0.078,.97,0.05%,0.53,8t --- 0 out a2,8t 3 out a2,,DET,0.0,W,3,2,8.25,12.00
52,53,2018-05-28,DET,LAA,8-8,,0,0.2,0,0,0,0,0,0,0,2.49,2,6,4,2,0,0,2,0,1,0,,2,0,0,0,0,2,0,0,0,0,0,0,.56,0.027,.50,0.02%,0.94,8t 12- 1 out a5,8t 3 out a5,,DET,0.0,W,9,3,1.50,2.00
53,55,2018-05-30,DET,LAA,8-8,,1,1.0,0,0,0,0,1,0,0,2.39,3,8,7,1,2,0,2,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.17,0.013,.15,0.01%,0.53,8t --- 0 out a5,8t 3 out a5,,DET,0.0,W,6,1,4.25,6.00
54,56,2018-05-31,DET,LAA,8-8,,0,1.0,2,1,1,0,0,0,0,2.63,4,17,9,3,1,3,1,1,0,0,,0,0,0,0,0,4,1,0,0,1,0,0,.49,0.006,.44,0.00%,-0.47,8t --- 0 out a5,8t 3 out a4,,DET,2.0,W,6,2,-0.95,0.00
55,58,2018-06-02,DET,TOR,9-GF,S(1),1,1.0,0,0,0,0,0,0,0,2.54,3,13,8,2,1,2,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.45,0.035,.44,0.02%,0.53,9t --- 0 out a3,9t end a 3,,DET,0.0,W,7,4,2.25,3.00
56,61,2018-06-04,DET,NYY,8-8,H(11),1,1.0,0,0,0,0,2,0,0,2.45,3,12,9,3,1,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.00,0.078,.95,0.04%,0.53,8t --- 0 out a2,8t 3 out a2,2,DET,0.0,W,4,2,6.25,9.00
57,64,2018-06-07,DET,BOS,8-8,,2,1.0,2,0,0,1,2,0,0,2.37,6,23,13,3,2,1,2,1,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,.80,0.016,.73,0.01%,0.53,8b --- 0 out a5,8b 3 out a5,,BOS,3.0,W,7,2,4.45,9.00
58,65,2018-06-08,DET,CLE,8-8,,0,1.0,0,0,0,0,2,0,0,2.30,3,13,10,4,4,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.42,0.110,2.07,0.10%,0.53,8t --- 0 out tie,8t 3 out tie,,DET,0.0,L,1,4,6.25,9.00
