,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,31,2015-05-09,,TEX,6-9,W(1-0),99,3.1,1,0,0,1,2,0,1,0.0,14,52,33,13,5,3,7,3,2,0,,0,0,0,0,0,12,0,0,0,0,0,1,0.37,0.049,0.4,0.03%,0.34,6t --- 0 out a4,9t 123 1 out a5,,TBR,0.6451612903225806,W,7,2
1,2,38,2015-05-16,,MIN,4-6,,6,2.2,2,0,0,3,4,0,0,0.0,12,50,27,5,8,2,3,2,0,0,,1,0,0,1,0,9,1,0,0,0,0,0,0.78,0.106,0.92,0.07%,1.64,4b -2- 1 out d2,6b 3 out d2,,MIN,2.2727272727272725,L,4,6
2,3,52,2015-06-01,,LAA,8-GF(8),,15,1.0,1,2,2,1,1,1,0,2.57,5,20,9,3,1,0,3,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.18,-0.042,0.22,-0.03%,-1.54,8b --- 0 out d2,8b end d 4,,LAA,2.0,L,3,7
3,4,56,2015-06-05,,SEA,6-8,W(2-0),3,3.0,2,0,0,2,3,0,0,1.8,12,46,30,8,9,5,2,2,0,0,,0,0,0,0,0,10,0,0,0,1,0,0,2.07,0.259,2.59,0.19%,1.39,6b --- 0 out tie,8b 3 out tie,,SEA,1.3333333333333333,W,1,0
4,5,87,2015-07-08,,KCR,7-GF(8),,32,2.0,1,0,0,0,1,0,0,1.5,7,19,12,3,2,3,3,0,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,0.04,0.004,0.04,0.00%,1.01,7b --- 0 out d5,8b end d 5,,KCR,0.5,L,7,9
5,6,138,2015-09-08,,DET,12-GF(13),L(2-1),61,1.2,1,1,0,0,2,0,0,1.32,7,18,14,2,4,3,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,1,1,2.61,-0.233,0.58,-0.03%,-0.35,12b --- 0 out tie,13b end d 1,,DET,0.8333333333333334,L,7,8
6,7,140,2015-09-11,,BOS,8-8,W(3-1),2,1.0,0,0,0,2,1,0,0,1.23,5,24,12,2,3,0,2,1,0,0,,0,0,1,0,0,3,0,0,0,0,0,0,1.06,0.048,0.23,0.01%,0.47,8t --- 0 out d1,8t 3 out d1,,TBR,2.0,W,8,4
7,8,141,2015-09-12,,BOS,9-GF,,0,1.0,0,0,0,0,0,0,0,1.15,3,8,7,1,0,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.01,0.001,0.0,0.00%,0.47,9t --- 0 out d6,9t end d 6,,TBR,0.0,L,4,10
8,9,142,2015-09-13,,BOS,13-GF(13),,0,0.2,1,0,0,0,0,0,0,1.1,2,6,5,3,0,1,1,1,0,0,,3,2,0,0,0,2,0,0,0,1,0,0,3.32,-0.19899999999999998,0.66,-0.02%,-0.47,13t 123 1 out tie,13t end d 2,,TBR,5.0,L,0,2
9,10,145,2015-09-16,,NYY,8-GF,,2,2.0,2,1,1,0,1,1,0,1.47,8,28,19,5,3,3,4,1,1,0,,0,0,0,0,0,8,1,0,0,0,0,0,0.48,-0.023,0.03,0.00%,-0.07,8t --- 0 out d1,9t end d 2,,TBR,1.0,L,1,3
10,11,148,2015-09-19,,BAL,8-8,,2,1.0,1,0,0,0,1,0,0,1.4,4,17,14,1,3,1,2,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.69,0.048,0.02,0.00%,0.47,8t --- 0 out d1,8t 3 out d1,,TBR,1.0,L,1,2
11,12,149,2015-09-20,,BAL,8-8,,0,0.1,0,0,0,0,0,0,0,1.37,1,3,1,0,0,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0.67,0.019,0.01,0.00%,0.31,8t -2- 2 out d2,8t 3 out d2,,TBR,0.0,W,7,6
12,13,151,2015-09-22,,BOS,7-8,H(1),1,1.0,1,0,0,0,1,0,0,1.31,3,7,6,2,1,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.91,0.07,0.0,0.00%,0.52,7b --- 2 out a1,8b --- 2 out a3,,BOS,1.0,W,5,2
13,14,152,2015-09-23,,BOS,7-8,H(2),0,0.2,0,0,0,1,0,0,0,1.27,3,16,7,1,2,1,1,0,0,0,,2,0,1,0,0,2,0,0,0,0,0,0,3.25,0.159,0.02,0.00%,0.55,7b 12- 1 out a1,8b 1-- 0 out a4,,BOS,5.0,W,6,2
14,15,155,2015-09-26,,TOR,6-6,,2,1.0,0,0,0,0,1,0,0,1.21,3,12,7,3,1,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.13,0.01,0.0,0.00%,0.5,6b --- 0 out d4,6b 3 out d4,,TOR,0.0,L,8,10
15,16,156,2015-09-27,,TOR,5-5,H(3),0,0.1,0,0,0,0,0,0,0,1.19,1,3,1,0,0,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,1.85,0.048,0.0,0.00%,0.44,5b 12- 2 out a3,5b 3 out a3,,TOR,0.0,L,4,5
16,17,160,2015-10-02,,TOR,7-7,,4,0.2,3,3,3,0,0,2,0,2.31,5,17,9,3,0,1,4,0,0,0,,0,0,0,0,0,5,0,1,0,0,0,0,0.64,-0.23600000000000002,0.0,0.00%,-2.63,7t --- 0 out d1,7t --- 2 out d4,,TBR,15.0,L,4,8
