,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,106,2002-07-31,CLE,OAK,8-GF(8),,99,0.2,0,0,0,0,0,0,0,0.0,2,7,5,1,0,1,1,0,0,0,,3,0,0,0,0,2,0,0,0,0,0,0,0.72,0.04,0.02,0.00%,1.61,8b 123 1 out d2,8b end d 2,,OAK,0.0,L,4,6
1,2,107,2002-08-01,CLE,SEA,7-7,,0,0.2,2,0,0,0,2,0,0,0.0,4,18,12,4,2,1,1,1,0,0,,2,1,0,0,0,4,0,0,0,0,0,0,0.65,-0.025,0.01,0.00%,-0.06,7b 12- 1 out d2,7b 3 out d3,,SEA,10.0,L,6,10
2,3,111,2002-08-06,CLE,TBD,8-8,H(1),4,1.0,1,0,0,0,0,0,0,0.0,3,9,7,2,0,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,1.54,0.078,0.0,0.00%,0.53,8t --- 0 out a2,8t 3 out a2,,CLE,1.0,W,4,2
3,4,113,2002-08-08,CLE,TBD,9-GF,,1,1.0,0,0,0,0,3,0,0,0.0,3,13,10,6,3,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.12,0.009000000000000001,0.0,0.00%,0.53,9t --- 0 out d3,9t end d 3,,CLE,0.0,L,2,4
4,5,117,2002-08-13,CLE,TBD,8-8,,4,1.0,0,0,0,0,1,0,0,0.0,3,14,9,3,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.11,0.008,0.0,0.00%,0.53,8b --- 0 out a6,8b 3 out a6,,TBD,0.0,W,9,5
5,6,120,2002-08-16,CLE,ANA,7-7,,2,1.0,1,0,0,0,1,0,0,0.0,4,13,8,3,2,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.15,0.008,0.0,0.00%,0.54,7b --- 0 out d4,7b 3 out d4,,ANA,1.0,L,4,5
6,7,121,2002-08-17,CLE,ANA,6-7,W(1-0),0,1.1,1,0,0,0,2,0,0,0.0,4,13,9,2,4,0,2,1,0,0,,3,0,0,0,0,4,0,0,0,0,0,0,1.1,0.11699999999999999,0.0,0.00%,1.35,6b 123 2 out tie,7b 3 out a6,,ANA,0.9090909090909092,W,9,4
7,8,125,2002-08-21,CLE,OAK,8-8,,3,1.0,0,0,0,0,2,0,0,0.0,3,11,8,3,4,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.03,0.002,0.0,0.00%,0.53,8t --- 0 out d6,8t 3 out d6,,CLE,0.0,L,0,6
8,9,126,2002-08-22,CLE,OAK,8-8,,0,0.2,1,2,2,2,0,0,0,2.16,5,22,11,4,1,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.43,-0.11800000000000001,0.0,0.00%,-0.99,8t --- 0 out d1,8t 1-3 2 out d2,,CLE,15.0,L,3,9
9,10,130,2002-08-26,CLE,DET,9-GF,,3,0.2,0,0,0,1,1,0,0,2.0,3,16,9,3,2,1,0,0,0,0,,1,1,0,0,0,2,0,0,0,0,0,0,0.05,0.001,0.0,0.00%,-0.45,9t 1-- 1 out a7,9t end a 6,,CLE,5.0,W,8,2
