Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,124,2018-08-20,MIN,CHW,GS-2,L(0-1),99,1.1,6,4,4,2,3,0,1,27.00,13,55,32,9,4,2,5,4,0,0,27,,,0,0,0,10,1,1,0,0,0,0,1.23,-0.336,.06,-0.01%,-4.56,-4.40,1.00,1t start tie,2t 123 1 out d4,,MIN,7.2727272727272725,L,5,8
2,129,2018-08-25,MIN,OAK,GS-5,L(0-2),4,5.0,7,4,4,4,2,1,0,11.37,23,90,48,15,6,7,10,4,2,0,35,,,0,1,1,19,0,0,0,1,0,0,.90,-0.164,.03,0.00%,-1.42,0.65,9.00,1t start tie,5t 3 out d3,,MIN,2.2,L,2,6
3,134,2018-08-31,MIN,TEX,GS-4,,5,3.2,6,6,3,4,0,1,0,9.90,22,90,54,13,4,6,11,6,0,1,27,,,0,0,0,18,2,0,0,0,0,1,1.11,-0.237,.00,0.00%,-3.87,-3.75,2.00,1b start tie,4b --- 2 out d6,,TEX,3.125,W,10,7
4,140,2018-09-07,MIN,KCR,GS-3,,6,2.1,5,5,5,3,1,0,0,11.68,14,52,30,9,3,1,9,6,1,0,25,,,0,1,1,11,1,0,0,0,0,0,1.16,-0.287,.00,0.00%,-2.65,-7.55,-5.00,1t start tie,3t 1-3 1 out d1,,MIN,3.8095238095238093,W,10,6
5,146,2018-09-13,MIN,KCR,3-5,,5,3.0,0,1,0,4,4,0,0,9.39,14,69,41,13,3,2,4,2,1,0,,0,0,0,0,0,10,0,0,0,0,0,1,1.48,0.067,.00,0.00%,0.53,12.35,21.00,3b --- 0 out a2,5b 3 out a1,,KCR,1.3333333333333333,L,4,6
6,152,2018-09-19,MIN,DET,2-7,W(1-2),5,6.0,1,0,0,1,4,0,0,6.75,19,78,54,15,9,9,5,3,0,0,,0,0,0,0,0,18,0,0,0,1,0,0,.36,0.150,.00,0.00%,3.16,24.30,42.00,2b --- 0 out a4,7b 3 out a6,,DET,0.3333333333333333,W,8,2
7,158,2018-09-27,MIN,DET,2-5,W(2-2),7,3.1,3,2,2,4,2,0,0,6.57,17,76,43,14,4,5,6,1,0,0,,0,0,0,0,0,13,0,0,0,0,0,0,1.18,-0.108,.00,0.00%,-0.86,7.30,22.00,2t --- 0 out d1,5t 12- 1 out a2,,MIN,2.258064516129032,W,9,3
