,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,61,2017-06-11,BAL,NYY,7-7,,99,1.0,2,4,4,2,1,1,0,36.0,7,35,17,8,1,0,4,3,0,0,,0.0,0.0,0,0,0,5,1,0,0,0,0,0,0.01,-0.003,0.01,0.00%,-3.45,7b --- 0 out d7,7b 3 out d11,,NYY,4.0,L,3,14,,
1,2,63,2017-06-13,BAL,CHW,7-GF(8),,1,2.0,1,0,0,1,0,0,0,12.0,8,29,19,6,1,5,2,1,1,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,0.04,0.005,0.03,0.00%,1.03,7b --- 0 out d5,8b end d 5,,CHW,1.0,L,1,6,,
2,3,65,2017-06-15,BAL,CHW,6-6,,1,0.1,0,0,0,3,0,0,0,10.8,4,19,7,1,1,0,1,1,0,0,,2.0,2.0,0,0,0,0,0,0,0,0,1,0,0.9,-0.08900000000000001,0.77,-0.05%,-1.86,6b 12- 1 out d2,6b 123 2 out d4,,CHW,30.0,L,2,5,,
3,4,82,2017-07-03,BAL,MIL,2-5,,17,3.1,3,1,1,0,2,0,0,6.75,13,44,31,7,5,3,8,5,0,0,,1.0,0.0,0,0,0,13,0,0,0,0,0,0,0.11,-0.001,0.09,0.00%,0.9,2b -2- 2 out d7,5b 3 out d7,,MIL,0.9677419354838708,L,1,8,,
4,5,135,2017-09-01,BAL,TOR,13-GF(13),W(1-0),59,1.0,0,0,0,1,0,0,0,5.87,4,12,5,2,0,2,1,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,2.72,0.14,2.5,0.08%,0.51,13t --- 0 out tie,13t end tie,,BAL,1.0,W,1,0,,
5,6,137,2017-09-03,BAL,TOR,11-GF(12),W(2-0),1,2.0,0,0,0,1,1,0,0,4.66,6,21,12,4,0,3,1,1,0,0,,0.0,0.0,0,0,0,5,0,0,0,1,0,0,2.1,0.27899999999999997,1.91,0.15%,1.03,11t --- 0 out tie,12t end tie,,BAL,0.5,W,5,4,,
6,7,139,2017-09-05,BAL,NYY,4-5,,1,1.2,3,0,0,1,0,0,0,3.97,8,31,18,5,0,3,4,2,1,0,,0.0,0.0,0,0,0,7,0,0,0,1,0,0,0.43,0.03,0.45,0.02%,0.78,4t --- 1 out d4,5t 3 out d4,,BAL,3.333333333333333,W,7,6,,
7,8,140,2017-09-07,BAL,NYY,8-8,,1,1.0,0,0,0,0,1,0,0,3.65,3,11,8,2,1,0,2,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.01,0.001,0.01,0.00%,0.51,8t --- 0 out d8,8t 3 out d8,,BAL,0.0,L,1,9,,
8,9,147,2017-09-14,BAL,NYY,6-7,,6,2.0,0,0,0,2,2,0,0,3.14,8,38,22,6,4,2,2,0,0,0,,1.0,0.0,0,0,0,6,0,0,0,0,0,1,0.0,0.0,0.0,0.00%,1.49,6b 1-- 0 out d11,7b 3 out d11,,NYY,1.0,L,5,13,,
9,10,151,2017-09-18,BAL,BOS,11-GF(11),,3,0.1,0,0,0,0,0,0,0,3.07,1,4,2,1,0,0,1,0,0,0,,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0.64,0.018000000000000002,0.04,0.00%,0.51,11t 1-3 2 out d2,11t end d 2,,BAL,0.0,L,8,10,,
10,11,153,2017-09-20,BAL,BOS,9-GF,,1,1.0,2,1,1,0,0,0,0,3.45,5,14,9,3,0,3,2,1,1,0,,0.0,0.0,0,0,0,5,0,1,0,0,0,0,0.0,0.0,0.0,0.00%,-0.49,9t --- 0 out d8,9t end d 9,,BAL,2.0,L,0,9,,
11,12,155,2017-09-22,BAL,TBR,9-GF,,1,1.0,0,0,0,1,0,0,0,3.24,4,8,6,1,1,2,1,0,1,0,,1.0,0.0,0,0,0,3,0,0,1,0,0,0,0.05,0.004,0.0,0.00%,1.14,9t -2- 0 out d5,9t end d 5,,BAL,1.0,L,3,8,,
12,13,158,2017-09-26,BAL,PIT,5-6,,3,2.0,6,4,4,0,1,1,0,4.82,11,40,26,7,4,7,3,2,0,0,,0.0,0.0,0,0,0,11,0,0,0,1,0,0,0.07,-0.018000000000000002,0.0,0.00%,-3.0,5b --- 0 out d6,6b 3 out d9,,PIT,3.0,L,1,10,,
13,14,160,2017-09-29,BAL,TBR,7-GF(8),,2,2.0,1,0,0,2,0,0,0,4.35,8,30,17,7,0,2,4,1,1,0,,2.0,2.0,0,0,0,4,0,0,0,1,2,0,0.02,-0.005,0.0,0.00%,0.01,7b 12- 0 out d5,8b end d 7,,TBR,1.5,L,0,7,,
14,15,9,2018-04-07,BAL,NYY,7-7,,99,1.0,2,3,3,2,0,0,0,27.0,6,27,18,4,0,0,4,2,1,0,,0.0,0.0,1,0,0,4,1,0,1,0,0,0,0.37,-0.095,0.35,-0.05%,-2.49,7b --- 0 out d2,7b 3 out d5,,NYY,4.0,L,3,8,-6.15,-6.0
15,16,40,2018-05-12,BAL,TBR,6-7,,34,1.1,1,1,1,3,1,0,0,15.43,8,39,19,4,4,3,1,1,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.8,-0.083,0.1,-0.01%,-0.4,6t --- 2 out d3,7t 3 out d2,2.0,BAL,3.636363636363636,L,3,10,0.6,4.0
16,17,80,2018-06-28,BAL,SEA,GS-5,,46,4.0,6,2,2,1,5,1,0,8.53,19,67,42,12,8,5,8,4,3,0,46.0,,,0,0,0,17,1,0,0,0,0,0,1.11,-0.158,0.0,0.00%,-0.99,1t start tie,5t 12- 0 out tie,,BAL,1.75,L,2,4,10.8,21.0
17,18,90,2018-07-09,BAL,NYY,GS-5,,10,5.0,6,3,3,1,5,1,0,7.15,21,71,44,14,6,8,7,1,1,0,47.0,,,0,0,0,20,1,0,0,0,0,0,0.92,-0.085,0.0,0.00%,-0.5,1t start tie,5t 3 out d1,1.0,BAL,1.4,W,5,4,11.05,21.0
18,19,117,2018-08-11,BAL,BOS,GS-5,L(0-1),32,4.2,5,3,3,0,2,2,0,6.75,19,60,40,11,3,4,13,6,1,0,44.0,,,0,0,0,19,0,0,0,0,0,0,0.84,-0.11199999999999999,0.0,0.00%,-0.73,1t start tie,5t 1-- 2 out d3,1.0,BAL,1.1904761904761905,L,0,5,5.5,11.0
19,20,129,2018-08-25,BAL,NYY,GS-4,L(0-2),13,3.1,5,6,6,2,3,1,1,8.38,18,73,43,14,5,5,7,4,0,0,27.0,,,0,0,0,15,2,0,0,0,0,0,1.05,-0.40299999999999997,0.0,0.00%,-3.68,1t start tie,4t -2- 1 out d3,1.0,BAL,2.2580645161290316,L,3,10,-3.3,1.0
20,21,138,2018-09-03,BAL,SEA,6-7,,8,1.2,0,0,0,1,3,0,0,7.71,6,34,19,5,5,1,1,1,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.57,0.066,0.0,0.00%,0.73,6b --- 1 out d1,7b 3 out d1,,SEA,0.8333333333333334,L,1,2,9.15,14.0
21,22,143,2018-09-09,BAL,TBR,2-6,,5,4.2,4,1,1,0,4,1,1,6.66,18,58,40,10,8,6,7,2,1,0,,2.0,0.0,0,0,0,17,1,0,0,1,0,0,0.13,0.026000000000000002,0.0,0.00%,1.89,2b 12- 1 out d6,6b 3 out d7,,TBR,0.9523809523809524,L,3,8,13.5,23.0
22,23,147,2018-09-14,BAL,CHW,2-5,,4,3.0,4,4,4,1,3,2,1,7.22,14,49,29,10,6,4,5,3,0,0,,2.0,0.0,0,0,0,12,0,0,0,1,0,0,0.47,-0.17300000000000001,0.0,0.00%,-2.29,2t 12- 2 out d3,5t 1-- 2 out d5,,BAL,1.6666666666666667,L,6,8,1.15,6.0
23,24,152,2018-09-19,BAL,TOR,GS-4,,4,4.0,2,0,0,1,4,0,1,6.34,15,64,39,5,13,4,5,0,2,0,61.0,,,0,0,0,13,0,0,0,0,0,0,1.35,0.21600000000000003,0.0,0.00%,2.0,1t start tie,4t 3 out a1,,BAL,0.75,W,2,1,14.6,24.0
24,25,158,2018-09-26,BAL,BOS,GS-4,,6,3.1,4,2,1,4,2,0,0,6.0,19,82,46,16,6,8,5,4,1,0,44.0,,,0,0,0,15,0,1,0,0,0,1,1.51,-0.134,0.0,0.00%,-1.09,1b start a 2,4b 1-3 1 out tie,2.0,BOS,2.5806451612903225,W,10,3,4.7,13.0
25,26,162,2018-09-30,BAL,HOU,GS-4,,3,4.0,1,0,0,2,1,0,1,5.4,14,50,31,11,4,4,6,3,2,0,59.0,,,0,0,0,11,0,0,0,1,0,0,1.25,0.214,0.0,0.00%,2.0,1t start tie,4t 3 out tie,,BAL,0.75,W,4,0,8.6,15.0
26,27,2,2019-03-30,BAL,NYY,3-5,W(1-0),99,3.0,3,1,1,2,2,0,0,3.0,13,59,32,8,4,5,4,1,1,0,,0.0,0.0,0,0,0,11,0,0,0,1,0,0,0.98,0.036000000000000004,1.01,0.02%,0.62,3b --- 0 out tie,5b 3 out d1,,NYY,1.6666666666666667,W,5,3,9.75,24.0
27,28,6,2019-04-03,BAL,TOR,3-5,,3,2.1,3,1,1,1,0,1,0,3.38,10,41,25,5,2,2,7,2,1,0,,0.0,0.0,0,0,0,9,1,0,0,0,0,0,0.59,-0.034,0.71,-0.02%,-0.1,3b --- 0 out d1,5b -2- 1 out d2,,TOR,1.9047619047619049,L,3,5,0.85,4.0
