,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,21,2017-04-28,PHI,LAD,7-7,,99,1.0,0,0,0,0,0,0,0,0.0,3,12,6,2,1,2,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.16,0.012,0.16,0.01%,0.5,7b --- 0 out d3,7b 3 out d3,,LAD,0.0,L,3,5,,
1,2,25,2017-05-02,PHI,CHC,5-7,,3,3.0,1,2,2,3,1,0,0,4.5,13,56,26,7,0,3,6,2,2,0,,0.0,0.0,0,0,0,10,0,1,0,0,0,0,0.3,-0.059000000000000004,0.3,-0.04%,-0.4,5b --- 0 out d3,7b 3 out d5,,CHC,1.3333333333333333,L,3,8,,
2,3,29,2017-05-06,PHI,WSN,8-GF,,3,2.0,1,0,0,2,1,0,0,3.0,9,42,22,7,1,2,4,2,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.11,0.012,0.1,0.01%,1.01,8t --- 0 out d4,9t end d 4,,PHI,1.5,L,2,6,,
3,4,31,2017-05-09,PHI,SEA,5-6,,2,1.1,1,2,1,1,1,0,0,3.68,6,23,15,6,1,2,2,1,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.54,0.002,0.41,0.00%,0.1,5t --- 0 out a4,6t 12- 1 out a4,,PHI,1.818181818181818,L,9,10,,
4,5,36,2017-05-16,PHI,TEX,7-GF(8),,6,2.0,1,2,2,1,1,1,0,4.82,8,29,18,7,1,4,2,1,0,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,0.26,-0.02,0.16,-0.01%,-0.84,7b --- 0 out d2,8b end d 4,,TEX,1.0,L,1,5,,
5,6,38,2017-05-18,PHI,TEX,8-GF(8),,1,1.0,0,0,0,0,1,0,0,4.35,3,11,7,3,2,2,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.01,0.001,0.01,0.00%,0.58,8b --- 0 out d6,8b end d 6,,TEX,0.0,L,4,8,,
6,7,40,2017-05-20,PHI,PIT,6-6,,1,0.2,1,1,1,2,1,0,0,4.91,5,19,9,3,1,2,0,0,0,0,,1.0,1.0,2,0,0,3,0,0,0,0,0,0,0.34,-0.049,0.19,-0.02%,-1.32,6b -2- 1 out d3,6b 3 out d5,,PIT,15.0,L,3,6,,
7,8,43,2017-05-23,PHI,COL,7-8,,2,2.0,0,0,0,0,1,0,0,4.15,6,24,16,6,2,4,1,0,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.02,0.003,0.01,0.00%,1.01,7t --- 0 out d7,8t 3 out d7,,PHI,0.0,L,2,8,,
8,9,46,2017-05-26,PHI,CIN,7-8,,2,2.0,1,0,0,0,3,0,0,3.6,7,27,21,6,4,3,1,1,0,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,0.07,0.011000000000000001,0.02,0.00%,1.01,7t --- 0 out d5,8t 3 out d5,,PHI,0.5,L,2,5,,
9,10,49,2017-05-29,PHI,MIA,8-GF(8),,2,1.0,0,0,0,0,0,0,0,3.38,3,10,7,3,0,2,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.08,0.006,0.02,0.00%,0.47,8b --- 0 out d3,8b end d 3,,MIA,0.0,L,1,4,,
10,11,50,2017-05-30,PHI,MIA,2-3,,0,0.2,4,5,4,2,1,1,0,5.4,9,41,21,4,4,4,2,1,0,0,,1.0,1.0,0,0,0,7,1,0,0,0,0,1,0.65,-0.214,0.13,-0.03%,-4.91,2b --3 1 out d1,3b 123 0 out d5,,MIA,30.0,L,2,7,,
11,12,52,2017-06-02,PHI,SFG,3-5,,2,2.1,1,0,0,3,1,0,0,4.74,11,40,22,13,1,4,3,2,0,0,,3.0,1.0,0,0,0,8,0,0,0,0,0,0,0.4,0.002,0.05,0.00%,0.79,3t 123 2 out d4,5t 3 out d5,,PHI,1.9047619047619049,L,0,10,,
12,13,72,2017-06-23,PHI,ARI,GS-6,W(1-0),20,6.0,3,0,0,1,5,0,0,3.6,21,81,51,13,7,5,10,4,1,0,70.0,,,0,0,0,20,2,0,0,0,0,0,1.22,0.408,0.01,0.00%,3.35,1b start a 1,6b 3 out a1,,ARI,0.6666666666666666,W,6,1,,
13,14,77,2017-06-28,PHI,SEA,GS-5,,4,5.0,9,4,4,0,6,3,0,4.2,24,101,66,22,6,6,12,5,0,0,39.0,,,1,0,0,24,1,0,0,0,0,0,1.01,-0.247,0.01,0.00%,-1.5,1b start tie,5b 3 out d1,,SEA,1.8,W,5,4,,
14,15,82,2017-07-04,PHI,PIT,GS-6,L(1-1),5,5.1,4,2,2,2,5,1,2,4.08,23,94,55,18,5,7,7,3,1,0,55.0,,,0,0,0,18,0,0,0,0,1,0,1.1,0.018000000000000002,0.01,0.00%,0.51,1t start tie,6t 1-- 1 out d2,,PHI,1.1764705882352942,L,0,3,,
15,16,91,2017-07-17,PHI,MIA,10-GF(10),L(1-2),12,0.2,2,1,1,2,0,0,0,4.25,6,14,10,3,0,2,2,1,0,0,,0.0,0.0,0,0,0,4,0,1,2,0,0,0,4.39,-0.37,0.01,0.00%,-1.28,10b --- 0 out tie,10b end d 1,,MIA,20.0,L,5,6,,
16,17,104,2017-08-01,PHI,LAA,7-7,,14,1.0,3,3,3,0,1,1,1,4.86,7,32,19,7,2,3,2,2,0,0,,0.0,0.0,1,0,0,6,0,0,0,0,0,0,0.63,-0.175,0.0,0.00%,-2.49,7b --- 0 out d1,7b 3 out d4,,LAA,3.0,L,1,7,,
17,18,108,2017-08-05,PHI,COL,3-7,,3,4.1,2,0,0,0,9,0,0,4.35,15,52,40,11,13,5,1,1,0,0,,0.0,0.0,0,0,0,15,0,0,0,0,0,0,0.04,0.013999999999999999,0.0,0.00%,2.55,3b --- 2 out d8,7b 3 out d7,,COL,0.4878048780487805,L,5,8,,
18,19,112,2017-08-10,PHI,NYM,2-6,,4,5.0,4,1,1,0,7,1,1,4.08,19,64,42,13,11,3,8,6,0,0,,0.0,0.0,0,1,0,18,1,0,0,0,0,0,0.36,0.042,0.0,0.00%,1.53,2t --- 0 out d3,6t 3 out d4,,PHI,0.8,L,0,10,,
19,20,117,2017-08-15,PHI,SDP,GS-5,L(1-3),4,5.0,7,8,4,3,1,2,1,4.38,26,92,48,13,2,8,13,8,0,0,27.0,,,1,0,0,22,2,0,0,0,0,1,0.63,-0.382,0.0,0.00%,-5.55,1b start tie,5b 3 out d6,,SDP,2.0,L,4,8,,
20,21,125,2017-08-23,PHI,MIA,GS-7,W(2-3),7,7.0,1,0,0,2,5,0,0,3.86,23,96,61,15,9,11,5,2,1,0,78.0,,,1,0,0,21,1,0,0,1,0,0,0.52,0.205,0.0,0.00%,3.55,1t start tie,7t 3 out a8,,PHI,0.42857142857142855,W,8,0,,
21,22,132,2017-08-30,PHI,ATL,GS-7,L(2-4),6,6.2,9,3,3,1,6,0,0,3.88,29,102,70,15,16,8,14,10,0,0,49.0,,,1,1,0,28,3,0,0,0,0,0,0.95,-0.048,0.0,0.00%,0.31,1t start tie,7t 1-- 2 out d2,2.0,PHI,1.6129032258064515,L,2,5,,
22,23,137,2017-09-04,PHI,NYM,GS-4,L(2-5),4,3.1,9,9,8,0,2,2,0,4.74,20,63,46,11,4,12,6,3,1,0,10.0,,,1,0,0,20,2,0,0,0,0,0,0.56,-0.306,0.0,0.00%,-6.99,1b start tie,4b --3 1 out d8,,NYM,2.9032258064516134,L,7,11,,
23,24,142,2017-09-09,PHI,WSN,GS-6,W(3-5),4,6.0,6,4,4,1,8,2,0,4.84,25,95,67,22,10,8,9,2,1,0,51.0,,,0,0,0,24,0,0,0,1,0,1,1.3,-0.013999999999999999,0.0,0.00%,-0.77,1b start tie,6b 3 out a1,,WSN,1.1666666666666667,W,5,4,,
24,25,147,2017-09-15,PHI,OAK,GS-6,L(3-6),5,6.0,7,4,4,1,9,2,0,4.93,25,103,70,16,15,7,8,5,1,0,50.0,,,0,0,0,24,0,0,0,0,0,0,0.38,-0.19699999999999998,0.0,0.00%,-0.96,1t start tie,6t 3 out d4,,PHI,1.3333333333333333,L,0,4,,
25,26,153,2017-09-21,PHI,LAD,GS-6,,5,6.0,5,3,1,1,3,1,1,4.69,26,89,53,20,4,11,10,7,1,0,56.0,,,0,0,0,23,1,0,0,0,1,1,0.99,0.018000000000000002,0.0,0.00%,0.04,1t start tie,6t 3 out a1,,PHI,1.0,L,4,5,,
26,27,159,2017-09-27,PHI,WSN,GS-5,,5,4.1,8,5,5,3,5,1,1,4.96,23,98,56,15,10,7,7,2,1,0,29.0,,,2,0,0,19,1,0,0,2,0,0,1.36,-0.242,0.0,0.00%,-2.05,1t start tie,5t 123 1 out tie,,PHI,2.6829268292682933,W,7,5,,
27,28,55,2018-06-01,PHI,SFG,5-6,,99,2.0,1,0,0,0,0,0,0,0.0,8,24,15,3,2,6,2,0,1,0,,0.0,0.0,0,0,0,8,0,0,0,0,0,1,0.26,0.032,0.32,0.02%,0.9,5b --- 0 out d3,6b 3 out d3,,SFG,0.5,L,0,4,3.9,6.0
28,29,61,2018-06-08,PHI,MIL,4-6,,6,2.1,2,1,1,1,4,1,0,2.08,10,47,34,6,6,2,3,1,1,0,,1.0,1.0,0,0,0,9,0,0,0,0,0,0,0.01,-0.005,0.01,0.00%,-0.69,4t -2- 2 out d9,6t 3 out d10,,PHI,1.4285714285714286,L,4,12,9.45,16.0
