Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,137,2008-09-01,BAL,BOS,8-8,,99,0.2,1,1,0,2,1,0,0,0.00,6,29,15,6,2,2,1,1,0,0,,0,0,1,0,0,4,0,0,1,0,0,1,.47,-0.038,.00,0.00%,-1.25,8b --- 0 out d2,8b 123 2 out d3,,BOS,15.0,L,4,7
2,139,2008-09-03,BAL,BOS,8-GF,L(0-1),1,0.2,2,1,0,0,2,0,0,0.00,5,17,12,2,3,2,1,1,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,3.02,-0.111,.00,0.00%,-1.03,8b --3 1 out tie,9b end d 1,,BOS,10.0,L,4,5
3,141,2008-09-06,BAL,OAK,9-GF,,2,1.0,0,0,0,0,0,0,0,0.00,3,10,7,2,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.06,0.004,.00,0.00%,0.54,9t --- 0 out d4,9t end d 4,,BAL,0.0,L,1,5
4,142,2008-09-08,BAL,CLE,9-GF,,1,1.0,2,0,0,0,2,0,0,0.00,5,20,15,3,3,0,3,1,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.54,9t --- 0 out a11,9t end a11,,BAL,2.0,W,14,3
5,145,2008-09-11,BAL,CLE,9-GF,S(1),2,1.0,1,0,0,1,1,0,0,0.00,5,20,12,3,4,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.77,0.036,.00,0.00%,0.54,9t --- 0 out a3,9t end a 3,,BAL,2.0,W,6,3
6,148,2008-09-14,BAL,MIN,9-GF,,2,0.2,1,0,0,0,0,0,0,0.00,3,13,9,3,0,2,1,0,1,0,,3,2,0,0,0,2,0,0,0,0,1,0,.66,0.014,.00,0.00%,-0.38,9t 123 1 out a6,9t end a 4,,BAL,5.0,W,7,3
7,151,2008-09-18,BAL,TOR,6-7,BS(1),3,1.1,2,0,0,1,0,0,0,0.00,6,27,16,2,1,2,3,1,0,0,,2,2,0,0,0,5,2,0,0,0,0,0,1.69,-0.261,.00,0.00%,-1.04,6b 12- 2 out a1,7b 3 out d1,,TOR,2.727272727272727,L,2,3
8,153,2008-09-20,BAL,NYY,8-9,L(0-2),1,1.1,0,1,1,1,2,0,1,1.17,6,21,12,5,2,1,1,0,1,0,,0,0,1,0,0,4,0,0,1,0,0,0,2.21,-0.069,.00,0.00%,-0.14,8b --- 0 out tie,9b 1-3 1 out tie,,NYY,0.9090909090909091,L,0,1
9,143,2011-09-07,COL,ARI,9-GF,,99,0.2,0,0,0,1,0,0,0,0.00,4,15,8,2,1,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,1,.42,0.012,.00,0.00%,0.29,9t --- 1 out d2,9t end d 2,,COL,5.0,L,3,5
10,150,2011-09-16,COL,SFG,9-GF,,8,1.0,0,0,0,0,0,0,0,0.00,3,15,10,3,0,0,3,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.55,9t --- 0 out d8,9t end d 8,,COL,0.0,L,1,9
11,153,2011-09-19,COL,SDP,4-6,,2,2.2,2,1,1,1,2,0,0,2.08,11,35,23,7,6,1,7,0,1,0,,0,0,0,0,0,9,0,2,0,0,1,0,.06,0.003,.00,0.00%,0.38,4t --- 1 out d7,6t 3 out d8,,COL,1.3636363636363635,L,2,8
12,156,2011-09-22,COL,HOU,8-GF(8),,2,1.0,1,1,1,2,0,0,0,3.38,6,22,11,2,1,1,3,1,0,0,,0,0,0,0,0,3,0,0,0,0,1,0,.31,-0.025,.00,0.00%,-0.55,8b --- 0 out d2,8b end d 3,,HOU,3.0,L,6,9
