Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,92,2013-07-11,CLE,TOR,GS-6,W(1-0),99,6.0,2,1,1,1,7,0,0,1.50,21,89,64,13,15,7,6,3,1,0,70,,,1,0,0,19,1,0,0,0,0,0,1.17,0.180,1.47,0.14%,1.76,1t start tie,6t 3 out tie,,CLE,0.5,W,4,2,,
2,114,2013-08-07,CLE,DET,GS-8,,26,7.2,7,4,4,1,10,2,0,3.29,30,103,73,23,11,4,15,6,3,0,58,,,0,0,0,29,1,0,0,0,0,0,1.22,-0.346,2.51,-0.43%,-0.42,1t start tie,8t --- 2 out d1,,CLE,1.1111111111111112,L,5,6,,
3,119,2013-08-12,CLE,MIN,GS-4,L(1-1),4,4.0,3,3,3,3,5,2,0,4.08,18,71,46,14,12,7,3,2,0,0,46,,,0,0,0,15,0,0,0,0,0,0,.64,-0.156,.66,-0.10%,-1.05,1b start tie,4b 3 out d3,,MIN,1.5,L,0,3,,
4,126,2013-08-20,CLE,LAA,GS-6,,7,5.1,3,1,1,2,7,1,0,3.52,21,75,48,13,14,4,8,4,2,0,63,,,0,0,0,19,0,0,0,0,0,0,.72,0.104,.87,0.08%,1.25,1b start tie,6b 1-- 1 out d1,,LAA,0.9803921568627452,W,4,1,,
5,131,2013-08-27,CLE,ATL,GS-4,L(1-2),6,4.0,3,2,2,2,3,0,0,3.67,16,77,48,11,7,2,9,3,0,0,49,,,0,0,0,14,0,1,0,1,0,0,.91,-0.074,1.48,-0.07%,-0.21,1b start tie,4b 3 out d2,,ATL,1.25,L,0,2,,
6,136,2013-09-01,CLE,DET,GS-6,,4,6.0,6,0,0,0,5,0,0,3.00,23,77,54,15,6,7,11,5,2,0,65,,,0,0,0,23,1,0,0,1,0,0,1.16,0.356,.94,0.17%,3.02,1b start tie,6b 3 out tie,,DET,1.0,W,4,0,,
7,142,2013-09-08,CLE,NYM,GS-4,,6,4.0,4,1,1,2,8,1,0,2.92,17,80,52,9,18,1,6,3,0,0,56,,,0,0,0,15,0,0,0,0,0,0,1.06,0.064,1.54,0.06%,0.84,1t start tie,4t 3 out d1,,CLE,1.5,L,1,2,,
8,147,2013-09-13,CLE,CHW,GS-4,,4,3.2,4,0,0,2,9,0,0,2.66,17,78,51,10,16,3,3,2,0,0,60,,,0,0,0,15,0,0,0,0,0,0,1.16,0.162,1.50,0.13%,1.58,1b start tie,4b 12- 2 out a1,,CHW,1.875,W,3,1,,
9,152,2013-09-18,CLE,KCR,GS-6,L(1-3),4,6.0,6,4,4,1,3,0,0,3.09,25,82,60,14,6,8,13,4,2,0,46,,,2,0,0,24,3,0,0,0,0,0,.75,-0.160,1.76,-0.23%,-1.01,1b start tie,6b 3 out d2,,KCR,1.1666666666666667,L,2,7,,
10,158,2013-09-25,CLE,CHW,GS-6,W(2-3),6,5.1,6,2,2,1,8,1,0,3.12,23,89,66,14,17,6,8,4,0,0,55,,,0,0,0,22,0,0,0,0,0,0,1.15,0.115,2.91,0.17%,0.89,1t start tie,6t 12- 1 out a3,,CLE,1.3725490196078431,W,7,2,,
