,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,100,2019-07-23,MIN,NYY,6-7,,99,2.0,4,0,0,0,3,0,0,0.0,9,30,24,6,7,4,2,1,0,0,,0.0,0.0,0,0,0,9,0,0,0,1,0,0,1.0,0.069,1.15,0.05%,1.11,8.1,15.0,6t --- 0 out a4,7t 3 out a4,,MIN,2.0,L,12,14
1,2,104,2019-07-27,MIN,CHW,7-7,,3,1.0,2,1,1,0,0,0,0,3.0,5,18,12,0,2,2,3,1,0,0,,0.0,0.0,0,0,0,5,2,0,0,0,0,0,0.4,-0.040999999999999995,0.49,-0.03%,-0.46,-0.95,0.0,7b --- 0 out d2,7b 3 out d3,,CHW,2.0,L,1,5
2,3,108,2019-08-01,MIN,MIA,11-GF(12),L(0-1),4,1.0,1,1,1,0,0,1,0,4.5,4,14,11,2,0,1,3,0,1,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,1.92,-0.22699999999999998,2.06,-0.15%,-0.5,-0.35,0.0,11b --- 0 out tie,12b end d 1,,MIA,1.0,L,4,5
3,4,110,2019-08-03,MIN,KCR,8-GF,,1,2.0,1,0,0,0,2,0,0,3.0,7,18,15,3,3,1,4,0,1,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,0.02,0.002,0.02,0.00%,1.11,7.9,12.0,8t --- 0 out a8,9t end a 8,,MIN,0.5,W,11,3
4,5,113,2019-08-06,MIN,ATL,6-8,,2,1.2,5,3,3,0,4,0,0,5.87,10,44,33,8,6,1,5,4,0,0,,1.0,1.0,0,0,0,10,1,0,0,0,0,0,0.04,-0.01,0.04,-0.01%,-2.47,2.75,8.0,6t --3 2 out d8,8t 12- 1 out d5,,MIN,4.166666666666667,L,7,12
5,6,118,2019-08-11,MIN,CLE,10-GF(10),,4,0.2,0,0,0,0,0,0,0,5.4,2,8,5,2,0,0,2,0,1,0,,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.06,0.003,0.12,0.00%,0.3,1.5,2.0,10t --- 1 out d4,10t end d 4,,MIN,0.0,L,3,7
6,7,130,2019-08-25,MIN,DET,7-8,,13,2.0,1,0,0,0,1,0,0,4.35,7,29,21,3,6,1,5,0,1,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,0.26,0.034,0.34,0.03%,1.11,5.9,9.0,7t --- 0 out a5,8t 3 out a5,,MIN,0.5,W,7,4
7,8,132,2019-08-28,MIN,CHW,8-GF,,2,2.0,3,0,0,0,1,0,0,3.65,8,28,18,5,4,3,4,2,1,0,,0.0,0.0,0,0,0,8,1,0,0,1,0,0,0.14,0.012,0.14,0.01%,1.07,4.7,9.0,8b --- 0 out a6,9b end a 6,,CHW,1.5,W,8,2
8,9,135,2019-08-31,MIN,DET,3-6,,2,3.1,3,2,2,0,2,1,1,4.02,14,44,35,7,9,2,9,4,0,0,,2.0,0.0,0,0,0,13,1,1,0,0,0,0,0.26,-0.027000000000000003,0.21,-0.01%,0.23,5.1,10.0,3b 1-3 2 out d6,6b 3 out d5,,DET,0.9677419354838708,L,7,10
9,10,139,2019-09-04,MIN,BOS,6-7,,3,1.2,1,0,0,0,1,0,0,3.63,6,22,16,4,2,1,4,1,0,0,,2.0,1.0,0,0,0,6,0,0,0,0,0,0,0.11,0.002,0.05,0.00%,1.07,5.15,8.0,6b -23 1 out d5,7b 3 out d6,,BOS,0.8333333333333334,L,2,6
