,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,126,2012-08-22,SDN,PIT,GS-7,W(1-0),99,6.0,4,2,2,4,2,1,0,3.0,24,82,47,20,2,13,5,0,0,0,54,,,0,0,0,20,1,0,0,1,0,0,0.9,0.053,0.0,0.00%,0.23,1t start tie,7t 1-- 0 out a2,,SDP,1.3333333333333333,W,4,2
1,2,131,2012-08-28,SDN,ATL,GS-6,L(1-1),5,6.0,4,2,2,0,7,1,1,3.0,23,92,59,24,4,11,4,0,1,0,63,,,1,1,1,22,1,0,0,0,0,1,0.86,0.008,0.01,0.00%,0.59,1t start tie,6t 3 out d2,,SDP,0.6666666666666666,L,0,2
2,3,136,2012-09-03,SDN,LAD,GS-6,,5,6.0,5,2,2,1,8,1,0,3.0,24,85,63,24,12,4,11,2,2,0,61,,,0,0,0,22,0,0,0,0,0,0,1.02,0.027999999999999997,0.0,0.00%,0.74,1b start a 2,6b 3 out tie,,LAD,1.0,L,3,4
3,4,141,2012-09-09,SDN,ARI,GS-7,W(2-1),5,6.1,4,1,1,3,6,0,0,2.59,25,99,64,28,8,13,3,1,2,0,64,,,3,0,0,22,1,0,0,1,0,0,1.16,0.23199999999999998,0.0,0.00%,1.56,1t start tie,7t 1-- 1 out a2,,SDP,1.1475409836065575,W,8,2
4,5,147,2012-09-16,SDN,COL,GS-5,,6,5.0,7,5,5,1,5,2,0,3.68,23,84,58,9,9,8,9,4,2,0,37,,,0,0,0,22,2,0,0,0,0,0,0.86,-0.33,0.01,0.00%,-2.84,1t start tie,5t 3 out d2,,SDP,1.6,W,12,11
5,6,152,2012-09-22,SDN,SFG,GS-4,L(2-2),5,3.2,6,5,5,3,3,0,0,4.64,20,76,46,10,3,7,7,3,1,0,29,,,0,0,0,14,1,0,0,0,2,0,1.05,-0.34600000000000003,0.0,0.00%,-3.51,1b start a 1,4b 1-- 2 out d4,,SFG,2.8125,L,4,8
6,7,157,2012-09-28,SDN,SFG,GS-5,L(2-3),5,4.2,8,3,3,1,2,0,0,4.78,22,88,56,15,6,8,11,3,2,0,37,,,0,0,0,21,2,2,0,1,0,0,0.85,-0.16899999999999998,0.0,0.00%,-1.14,1t start tie,5t -2- 2 out d3,,SDP,2.142857142857143,L,1,3
7,8,162,2012-10-03,SDN,MIL,GS-3,,4,2.2,7,6,5,1,2,0,0,5.58,16,60,37,11,3,5,8,5,1,0,23,,,3,0,0,15,2,0,1,0,0,0,0.92,-0.306,0.0,0.00%,-4.83,1b start tie,3b -2- 2 out d6,,MIL,3.636363636363636,W,7,6
