,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,106,2015-08-05,NYA,BOS,GS-5,L(0-1),99,5.0,2,2,1,0,7,1,0,1.8,18,94,59,15,10,5,6,1,3,0,64.0,,,0,0,0,18,1,0,0,0,0,1,0.67,0.002,0.83,0.00%,0.46,1t start tie,5t 3 out d2,,NYY,0.4,L,1,2,,
1,2,111,2015-08-11,NYA,CLE,GS-6,,5,6.0,7,2,2,1,2,0,1,2.45,26,97,57,17,6,10,12,9,2,0,51.0,,,0,0,0,24,1,0,0,1,0,0,0.88,0.045,1.44,0.05%,1.13,1b start tie,6b 3 out d1,,CLE,1.3333333333333333,L,4,5,,
2,3,116,2015-08-16,NYA,TOR,GS-6,L(0-2),4,6.0,5,3,3,3,9,1,0,3.18,24,104,66,27,9,3,9,7,1,0,56.0,,,0,0,1,21,1,0,0,0,0,0,0.63,-0.091,1.36,-0.12%,0.01,1b start tie,6b 3 out d2,,TOR,1.3333333333333333,L,1,3,,
3,4,122,2015-08-22,NYA,CLE,GS-6,W(1-2),5,6.0,3,1,1,4,6,1,0,2.74,25,107,69,23,9,6,9,2,3,0,64.0,,,0,0,0,21,0,0,0,0,0,0,0.68,0.125,1.14,0.13%,1.95,1t start tie,6t 3 out a4,,NYY,1.1666666666666667,W,6,2,,
4,5,128,2015-08-29,NYA,ATL,GS-6,W(2-2),6,6.0,4,0,0,3,5,0,0,2.17,24,88,57,18,12,9,7,5,1,0,66.0,,,0,0,0,21,1,0,0,1,0,0,1.24,0.379,1.92,0.35%,2.7,1b start a 1,6b 3 out a1,,ATL,1.1666666666666667,W,3,1,,
5,6,133,2015-09-04,NYA,TBR,GS-7,W(3-2),5,6.1,7,1,1,3,5,1,0,2.04,28,91,65,17,8,11,9,2,1,0,57.0,,,0,1,0,25,1,0,0,0,0,0,0.97,0.22699999999999998,1.37,0.19%,1.92,1t start tie,7t 1-- 1 out a2,,NYY,1.639344262295082,W,5,2,,
6,7,139,2015-09-11,NYA,TOR,GS-3,L(3-3),6,2.1,6,6,6,3,4,2,0,3.35,16,71,41,15,6,3,6,3,0,0,22.0,,,1,0,0,13,2,0,0,0,0,0,0.49,-0.391,1.23,-0.59%,-5.43,1t start tie,3t 12- 1 out d6,,NYY,4.285714285714286,L,5,11,,
7,8,145,2015-09-16,NYA,TBR,GS-6,W(4-3),4,5.2,6,1,1,1,7,0,0,3.12,25,94,61,12,12,8,9,6,1,0,59.0,,,1,0,0,24,3,0,0,0,0,1,1.43,0.18100000000000002,2.08,0.16%,1.49,1b start tie,6b -2- 2 out a1,,TBR,1.346153846153846,W,3,1,,
8,9,150,2015-09-22,NYA,TOR,GS-6,,5,6.0,3,2,2,3,3,1,0,3.1,22,89,53,17,11,11,5,2,0,0,58.0,,,1,0,0,19,0,0,0,1,0,0,1.06,0.11800000000000001,1.87,0.12%,1.01,1b start a 2,6b 3 out tie,,TOR,1.0,W,6,4,,
9,10,155,2015-09-27,NYA,CHW,GS-6,W(5-3),4,6.0,5,0,0,1,2,0,0,2.77,21,99,63,17,4,13,5,1,0,0,63.0,,,0,1,0,20,1,0,0,3,0,1,1.3,0.366,0.54,0.09%,2.95,1t start tie,6t 3 out a1,,NYY,1.0,W,6,1,,
