,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,75,2004-06-29,,PHI,GS-3,L(0-1),99,2.2,7,8,8,4,4,1,0,27.0,19,75,40,11,7,4,7,5,0,0,12.0,,,0,0,0,14,2,0,0,0,1,0,1.41,-0.5589999999999999,0.03,-0.01%,-6.71,1b start a 1,3b -2- 2 out d5,,PHI,5.0,L,7,17
1,2,80,2004-07-04,,TOR,GS-6,W(1-1),4,5.0,6,1,1,2,6,0,0,10.57,21,85,53,16,9,4,9,5,1,0,55.0,,,0,2,0,18,1,0,0,0,1,0,1.29,-0.099,0.01,0.00%,-0.15,1t start tie,6t 123 0 out a1,,MON,1.6,W,6,4
2,3,85,2004-07-09,,PIT,GS-2,L(1-2),4,1.1,4,7,7,1,0,0,1,16.0,11,42,22,5,2,4,5,3,0,0,17.0,,,0,0,0,9,1,1,0,0,0,0,0.94,-0.348,0.0,0.00%,-4.87,1t start tie,2t 12- 1 out d5,,MON,4.545454545454545,L,0,11
3,4,50,2006-05-27,WAS,LAD,GS-7,,99,7.0,5,1,1,2,3,0,1,1.29,27,86,54,18,3,11,10,4,0,0,64.0,,,0,1,0,22,1,0,0,1,1,0,1.03,0.251,0.43,0.06%,2.56,1t start tie,7t 3 out d1,,WSN,1.0,L,1,3
4,5,59,2006-06-06,WAS,ATL,GS-6,L(0-1),9,6.0,7,4,3,2,2,1,0,2.77,27,94,59,12,7,16,7,3,0,0,44.0,,,0,0,0,24,0,1,0,0,0,0,0.87,-0.113,0.58,-0.05%,-0.76,1b start a 1,6b 3 out d1,,ATL,1.5,L,3,5
5,6,64,2006-06-11,WAS,PHI,GS-7,W(1-1),4,7.0,2,0,0,3,4,0,1,1.8,27,108,64,22,5,7,12,3,1,0,74.0,,,1,0,0,23,1,0,0,0,0,0,0.83,0.297,0.56,0.12%,3.56,1t start tie,7t 3 out a4,,WSN,0.7142857142857143,W,6,0
6,7,69,2006-06-16,WAS,NYY,GS-6,,4,6.0,8,3,3,2,3,0,1,2.42,28,100,63,19,7,12,10,3,1,0,45.0,,,1,0,0,25,2,0,1,1,0,0,1.29,0.012,0.42,0.00%,0.05,1t start tie,6t 3 out a1,,WSN,1.6666666666666667,L,5,7
7,8,74,2006-06-21,WAS,BOS,GS-6,L(1-2),4,5.2,12,8,8,2,2,1,0,4.26,31,110,67,20,2,13,14,9,0,0,13.0,,,0,0,0,29,2,0,1,1,0,1,0.79,-0.23600000000000002,0.28,-0.05%,-3.0,1b start tie,6b 12- 2 out d5,,BOS,2.692307692307692,L,3,9
8,9,79,2006-06-28,WAS,TOR,GS-5,L(1-3),6,5.0,9,4,4,1,2,0,0,4.66,23,77,51,18,5,9,11,7,1,0,34.0,,,0,0,0,22,3,1,0,0,0,0,1.01,-0.11900000000000001,0.25,-0.02%,-1.24,1b start tie,5b 3 out d4,,TOR,2.0,L,1,6
9,10,2,2007-04-03,WAS,FLA,GS-5,L(0-1),99,5.0,5,5,2,1,4,0,1,3.6,22,80,52,11,9,12,4,3,0,0,46.0,,,0,0,0,19,1,0,0,3,0,3,0.74,-0.305,0.72,-0.18%,-2.53,1t start tie,5t 3 out d5,,WSN,1.2,L,3,9
10,11,7,2007-04-08,WAS,ARI,GS-7,L(0-2),4,6.2,6,2,2,2,2,0,1,3.09,29,101,65,22,4,16,8,1,3,0,54.0,,,1,0,0,25,1,0,0,0,0,0,0.73,0.042,0.52,0.02%,1.03,1t start tie,7t 12- 2 out d2,,WSN,1.2903225806451613,L,1,3
11,12,12,2007-04-14,WAS,NYM,GS-7,W(1-2),5,7.0,8,2,2,1,5,0,0,2.89,29,97,60,21,8,12,11,3,1,0,57.0,,,0,0,0,28,3,1,0,0,0,0,1.03,0.225,0.66,0.09%,1.61,1b start tie,7b 3 out a4,,NYM,1.2857142857142858,W,6,2
12,13,17,2007-04-20,WAS,FLA,GS-6,,5,6.0,4,2,2,2,6,1,0,2.92,25,88,50,22,5,5,12,2,2,0,60.0,,,0,0,0,23,0,0,0,0,0,1,0.79,0.165,0.52,0.07%,1.06,1b start tie,6b 3 out a3,,FLA,1.0,W,6,5
13,14,22,2007-04-26,WAS,PHI,GS-9,W(2-2),5,8.0,4,2,2,2,3,1,1,2.76,29,99,59,25,4,16,7,3,1,0,67.0,,,0,0,0,26,0,0,0,1,0,0,0.83,0.34700000000000003,0.43,0.11%,2.98,1b start tie,9b 1-- 0 out a3,,PHI,0.75,W,4,2
14,15,27,2007-05-01,WAS,SDP,GS-7,L(2-3),4,6.1,4,3,3,3,5,0,0,3.0,25,99,54,14,8,9,8,4,0,0,55.0,,,1,1,0,22,1,1,0,0,0,0,0.82,0.028999999999999998,0.41,0.01%,0.39,1b start tie,7b --3 1 out d2,,SDP,1.1475409836065575,L,0,3
15,16,31,2007-05-06,WAS,CHC,GS-6,,4,6.0,6,2,2,3,3,0,2,3.0,28,102,57,20,5,14,6,3,2,0,52.0,,,0,0,0,23,2,0,1,1,0,0,1.21,0.066,0.34,0.01%,1.32,1b start tie,6b 3 out d1,,CHC,1.5,L,3,4
16,17,35,2007-05-11,WAS,FLA,GS-5,W(3-3),4,5.0,0,0,0,2,5,0,0,2.7,17,65,37,13,6,6,4,0,0,0,70.0,,,0,0,0,15,0,0,0,0,0,0,1.18,0.287,0.18,0.03%,2.47,1t start tie,5t 3 out a1,,WSN,0.4,W,6,0
17,18,119,2007-08-14,WAS,PHI,GS-6,,94,6.0,1,0,0,1,7,0,0,2.41,20,79,52,19,7,7,5,1,0,0,76.0,,,1,1,0,19,0,0,0,0,0,1,1.0,0.353,0.07,0.01%,2.97,1t start tie,6t 3 out tie,,WSN,0.3333333333333333,L,2,3
18,19,124,2007-08-19,WAS,NYM,GS-7,,4,7.0,7,2,2,2,2,1,0,2.43,28,88,58,20,5,11,13,7,1,0,55.0,,,1,0,0,25,1,0,0,1,1,0,1.14,0.16399999999999998,0.01,0.00%,1.46,1t start tie,7t 3 out tie,,WSN,1.2857142857142858,L,2,8
19,20,129,2007-08-24,WAS,COL,GS-7,,4,7.0,4,1,1,0,5,0,0,2.31,25,94,68,25,5,9,11,4,0,0,70.0,,,1,0,0,25,1,1,0,0,0,0,1.11,0.371,0.01,0.00%,2.94,1b start a 1,7b 3 out a3,,COL,0.5714285714285714,L,5,6
20,21,134,2007-08-29,WAS,LAD,GS-6,,4,5.1,7,7,6,1,4,1,0,2.87,25,96,63,25,5,9,11,6,1,0,31.0,,,0,0,0,24,2,0,0,0,0,1,0.84,-0.212,0.0,0.00%,-3.52,1b start tie,6b -2- 1 out a2,,LAD,1.5686274509803924,L,9,10
21,22,139,2007-09-04,WAS,FLA,GS-7,,5,6.1,11,3,3,0,6,0,0,2.98,29,97,71,21,4,12,11,8,2,0,45.0,,,1,1,0,29,3,0,0,0,0,0,1.23,-0.055999999999999994,0.0,0.00%,-0.06,1t start tie,7t 1-- 1 out d1,,WSN,1.8032786885245904,W,4,3
22,23,144,2007-09-10,WAS,FLA,GS-6,W(4-3),5,6.0,6,2,1,0,4,1,0,2.87,22,81,56,17,6,9,9,4,2,0,58.0,,,0,0,0,22,0,0,0,1,0,0,1.07,0.14800000000000002,0.0,0.00%,1.06,1b start a 1,6b 3 out a3,,FLA,1.0,W,5,4
23,24,149,2007-09-16,WAS,ATL,GS-5,L(4-4),5,5.0,5,3,3,4,2,1,0,3.01,24,88,53,22,3,13,5,0,2,0,43.0,,,0,0,0,20,0,0,1,0,0,0,1.03,-0.11,0.0,0.00%,-0.53,1t start tie,5t 3 out d3,,WSN,1.8,L,0,3
24,25,154,2007-09-21,WAS,PHI,GS-5,L(4-5),4,4.2,8,6,6,1,2,3,0,3.42,22,92,57,17,7,10,9,4,1,0,25.0,,,0,0,0,21,1,0,0,1,0,0,0.67,-0.34600000000000003,0.0,0.00%,-3.85,1t start tie,5t -2- 2 out d5,,WSN,2.142857142857143,L,3,6
25,26,18,2008-04-19,WAS,FLA,GS-6,,99,5.0,8,4,4,0,6,0,0,7.2,24,85,57,20,5,10,8,3,1,0,41.0,,,1,0,0,24,3,1,0,0,0,1,1.19,-0.177,0.85,-0.08%,-0.91,1b start a 1,6b -23 0 out a1,,FLA,1.6,L,5,6
26,27,23,2008-04-24,WAS,NYM,GS-5,,4,5.0,6,3,2,3,5,0,0,5.4,24,98,61,20,5,10,6,3,0,0,47.0,,,2,0,0,20,1,0,0,0,0,0,1.13,-0.094,0.54,-0.03%,-0.5,1t start tie,5t 3 out d3,,WSN,1.8,W,10,5
27,28,28,2008-04-30,WAS,ATL,GS-8,,5,8.0,4,1,1,2,1,0,0,3.5,29,94,59,13,3,13,13,2,0,0,69.0,,,1,1,0,26,2,0,0,0,0,0,1.34,0.36700000000000005,0.79,0.13%,3.0,1t start tie,8t 3 out tie,,WSN,0.75,W,3,2
28,29,33,2008-05-06,WAS,HOU,GS-6,,5,5.1,8,3,3,4,3,0,0,3.86,27,107,58,22,4,11,9,3,0,0,39.0,,,1,0,0,22,3,0,1,1,0,0,1.28,-0.13,0.85,-0.05%,-0.55,1b start tie,6b 1-- 1 out tie,,HOU,2.3529411764705883,L,5,6
29,30,38,2008-05-11,WAS,FLA,GS-7,,4,7.0,5,2,2,0,3,1,1,3.56,27,96,59,18,3,16,7,2,0,0,62.0,,,1,0,0,25,0,0,0,0,1,0,0.88,0.188,0.47,0.06%,1.5,1t start tie,7t 3 out a2,,WSN,0.7142857142857143,L,4,5
30,31,43,2008-05-16,WAS,BAL,GS-5,L(0-1),4,5.0,8,5,4,2,3,1,0,4.08,23,99,60,22,5,7,11,3,1,0,34.0,,,0,0,0,21,1,1,0,0,0,0,1.17,-0.331,0.66,-0.11%,-2.3,1b start a 2,5b 3 out d2,,BAL,2.0,L,3,5
31,32,53,2008-05-27,WAS,SDP,GS-5,,10,5.0,5,2,2,5,5,0,0,4.02,25,112,58,21,7,7,8,2,0,0,49.0,,,0,0,0,20,1,0,0,0,0,0,1.44,0.02,0.48,0.00%,0.22,1b start a 2,5b 3 out tie,,SDP,2.0,L,2,4
32,33,58,2008-06-01,WAS,ARI,GS-4,L(0-2),4,4.0,7,5,5,1,3,2,0,4.67,19,70,44,16,4,6,9,2,2,0,30.0,,,1,0,0,18,2,0,0,1,0,0,0.51,-0.271,0.16,-0.05%,-2.82,1b start tie,4b 3 out d5,,ARI,2.0,L,0,5
33,34,63,2008-06-07,WAS,SFG,GS-8,L(0-3),5,7.1,7,2,2,1,2,0,0,4.35,30,97,62,17,3,12,15,9,1,0,57.0,,,0,0,0,29,2,0,1,0,0,0,1.28,0.266,0.21,0.03%,2.6,1t start tie,8t -23 1 out tie,,WSN,1.1267605633802815,L,0,6
34,35,69,2008-06-13,WAS,SEA,GS-5,W(1-3),5,5.0,12,5,4,1,3,0,0,4.61,27,110,68,23,2,10,13,10,0,0,27.0,,,0,0,0,26,3,0,0,2,0,1,1.25,-0.14,0.08,-0.01%,-2.44,1b start a 1,5b 3 out a2,,SEA,2.6,W,7,6
35,36,74,2008-06-19,WAS,MIN,GS-4,L(1-4),5,3.2,10,7,6,3,3,0,0,5.22,23,91,61,19,8,6,11,3,2,0,15.0,,,0,1,0,19,2,2,0,0,1,0,1.0,-0.44,0.09,-0.02%,-5.32,1b start tie,4b --3 2 out d5,,MIN,4.0625,L,3,9
36,37,79,2008-06-24,WAS,LAA,GS-3,L(1-5),4,3.0,8,8,6,1,2,1,0,5.83,18,74,42,14,3,6,9,6,0,0,16.0,,,1,1,0,16,1,0,0,1,1,2,0.6,-0.428,0.03,-0.01%,-6.5,1t start tie,3t 3 out d8,,WSN,3.0,L,3,8
