Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,111,2014-08-02,HOU,TOR,8-8,H(1),99,0.2,0,0,0,1,1,0,0,0.00,3,12,6,2,2,0,1,0,1,0,,0,0,0,0,0,2,0,0,0,0,0,0,.93,0.036,.00,0.00%,0.25,8t --- 0 out a2,8t 1-- 2 out a2,,HOU,5.0,W,8,2,,
2,114,2014-08-06,HOU,PHI,7-GF(8),,3,2.0,4,2,2,0,2,0,0,6.75,9,34,21,5,3,2,5,2,1,0,,0,0,0,0,0,9,0,1,0,1,0,0,.04,-0.006,.00,0.00%,-1.11,7b --- 0 out d5,8b end d 7,,PHI,2.0,L,3,10,,
3,117,2014-08-09,HOU,TEX,9-GF,,2,1.0,1,0,0,0,1,0,0,4.91,4,20,15,4,4,0,3,1,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.06,0.005,.00,0.00%,0.46,9t --- 0 out a5,9t end a 5,,HOU,1.0,W,8,3,,
4,120,2014-08-12,HOU,MIN,9-GF,,2,1.0,3,3,3,0,1,2,0,9.64,6,20,13,4,2,1,4,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.00,0.000,.00,0.00%,-2.54,9t --- 0 out a9,9t end a 6,,HOU,3.0,W,10,4,,
5,122,2014-08-14,HOU,BOS,6-GF(8),,1,2.1,5,1,1,0,1,0,0,7.71,12,50,33,11,1,3,8,4,2,0,,3,2,0,0,0,12,2,0,0,0,0,0,.22,-0.083,.00,0.00%,-1.28,6b 123 2 out d2,8b end d 5,,BOS,2.380952380952381,L,4,9,,
6,125,2014-08-17,HOU,BOS,8-8,,2,1.0,1,0,0,0,0,0,0,6.75,4,12,7,1,2,2,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.13,0.007,.00,0.00%,0.48,8b --- 0 out a6,8b 3 out a6,,BOS,1.0,W,8,1,,
7,131,2014-08-24,HOU,CLE,7-GF(8),,6,1.1,0,0,0,1,4,0,0,5.79,5,19,12,4,3,0,0,0,0,0,,2,0,0,0,0,4,0,0,0,0,0,0,.33,0.023,.00,0.00%,0.90,7b 12- 2 out d3,8b end d 2,,CLE,0.9090909090909091,L,1,3,,
8,134,2014-08-27,HOU,OAK,9-GF,,2,0.1,0,0,0,2,1,0,0,5.59,3,16,6,2,1,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.53,0.007,.00,0.00%,0.22,9t 1-- 2 out d2,9t end d 2,,HOU,20.0,L,4,5,,
9,136,2014-08-29,HOU,TEX,8-GF,,1,2.0,1,0,0,1,0,0,0,4.63,7,24,14,5,1,3,3,1,0,0,,0,0,0,0,0,6,0,0,0,1,0,0,.00,0.000,.00,0.00%,0.93,8t --- 0 out d11,9t end d10,,HOU,1.0,L,6,13,,
10,144,2014-09-08,HOU,SEA,8-8,L(0-1),9,0.0,0,1,1,1,0,0,0,5.40,1,6,2,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1.34,-0.046,.00,0.00%,-0.24,8b --- 1 out tie,8b 1-- 1 out tie,,SEA,inf,L,1,4,,
11,147,2014-09-12,HOU,LAA,7-7,,3,1.0,1,0,0,0,1,0,0,4.97,5,17,12,2,4,1,3,2,1,0,,0,0,0,0,0,5,0,0,0,0,0,1,.00,0.000,.00,0.00%,0.44,7b --- 0 out d8,7b 3 out d8,,LAA,1.0,L,3,11,,
12,148,2014-09-13,HOU,LAA,7-7,,0,0.1,1,1,1,0,0,0,0,5.54,2,7,3,1,0,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.60,-0.002,.00,0.00%,-0.03,7b --- 0 out d1,7b 1-- 1 out d1,,LAA,10.0,L,2,5,,
13,152,2014-09-17,HOU,CLE,8-GF,,3,1.1,0,0,0,0,0,0,0,5.02,4,14,10,2,1,0,4,0,2,0,,1,0,1,0,0,4,0,0,0,0,0,0,.34,0.027,.00,0.00%,0.68,8t 1-- 2 out d2,9t end d 2,,HOU,0.0,L,0,2,,
14,155,2014-09-20,HOU,SEA,9-GF,,2,1.0,1,0,0,0,1,0,0,4.70,4,16,10,4,3,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.46,9t --- 0 out a9,9t end a 9,,HOU,1.0,W,10,1,,
15,158,2014-09-23,HOU,TEX,7-7,,2,1.0,2,0,0,1,1,0,0,4.41,5,20,9,2,2,2,1,1,0,0,,0,0,0,0,0,4,1,0,0,1,0,0,.59,0.022,.00,0.00%,0.48,7b --- 0 out d2,7b 3 out d2,,TEX,3.0,L,1,2,,
16,162,2014-09-28,HOU,NYM,6-8,,4,2.1,3,3,3,0,0,1,0,5.30,10,39,25,6,3,1,9,5,2,0,,0,0,0,0,0,10,2,0,0,0,0,0,.42,-0.025,.00,0.00%,-1.36,6b --- 0 out d1,8b -2- 1 out d3,,NYM,1.4285714285714286,L,3,8,,
17,23,2015-05-01,ATL,CIN,GS-5,W(1-0),99,5.0,6,3,2,3,2,0,0,3.60,23,94,63,13,6,4,14,6,1,0,44,,,5,0,0,19,1,0,0,1,1,0,1.11,-0.109,1.03,-0.06%,-0.75,1t start tie,5t 3 out d1,,ATL,1.8,W,4,3,,
18,28,2015-05-06,ATL,PHI,GS-6,W(2-0),4,5.1,7,4,4,3,7,1,0,5.23,25,101,66,11,11,7,8,2,1,0,42,,,0,0,0,22,2,0,0,1,0,0,1.26,0.089,1.28,0.05%,-0.16,1t start tie,6t 12- 1 out a4,,ATL,1.9607843137254903,W,7,5,,
19,33,2015-05-12,ATL,CIN,GS-7,,5,6.2,6,3,2,4,7,1,0,4.24,29,104,62,11,14,5,13,5,2,0,55,,,0,2,0,23,1,0,0,0,1,1,1.28,-0.082,1.11,-0.04%,-0.10,1b start tie,7b --3 2 out tie,,CIN,1.6129032258064515,L,3,4,,
20,38,2015-05-19,ATL,TBR,GS-5,L(2-1),6,5.0,8,5,5,1,7,1,1,5.32,25,91,64,17,12,7,9,3,0,0,37,,,1,0,0,23,1,1,0,0,0,0,1.06,-0.386,.97,-0.21%,-2.75,1t start tie,5t 3 out d2,,ATL,1.8,L,3,5,,
21,43,2015-05-24,ATL,MIL,GS-8,W(3-1),4,7.2,3,1,1,1,7,0,1,4.25,28,98,71,18,9,6,13,4,1,0,75,,,0,0,0,25,0,0,0,0,1,0,1.18,0.366,1.22,0.23%,2.39,1t start tie,8t 1-- 2 out a1,,ATL,0.5555555555555556,W,2,1,,
22,48,2015-05-29,ATL,SFG,GS-7,L(3-2),4,6.2,5,2,2,1,8,1,0,3.96,27,94,65,14,11,10,8,3,2,0,63,,,0,0,0,26,0,0,0,1,0,0,.80,0.027,.76,0.02%,0.48,1b start tie,7b 123 2 out d1,,SFG,0.9677419354838709,L,2,4,,
23,53,2015-06-03,ATL,ARI,GS-6,,4,5.2,8,5,4,2,5,1,0,4.29,27,101,66,20,5,7,13,9,0,0,38,,,0,0,0,25,3,0,0,0,0,0,.75,-0.072,.81,-0.05%,-2.30,1b start a 1,6b 1-- 2 out a2,,ARI,1.923076923076923,L,8,9,,
24,58,2015-06-09,ATL,SDP,GS-6,,5,5.2,12,5,5,1,2,1,0,4.72,29,96,66,12,5,9,17,14,1,0,26,,,0,0,0,27,3,0,0,1,0,0,.83,-0.202,.79,-0.12%,-2.60,1t start tie,6t -2- 2 out d5,,ATL,2.5,W,6,5,,
25,63,2015-06-14,ATL,NYM,GS-5,,4,4.1,9,6,5,1,3,2,0,5.19,21,75,48,11,5,6,11,6,1,0,25,,,0,0,0,20,1,0,0,0,0,0,1.11,-0.206,1.52,-0.17%,-3.23,1b start a 1,5b 1-- 1 out a3,,NYM,2.439024390243903,L,8,10,,
26,84,2015-07-07,ATL,MIL,7-7,H(1),22,0.2,2,1,1,1,0,0,0,5.30,5,24,16,3,3,1,3,2,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.67,-0.093,1.79,-0.06%,-1.01,7b --- 0 out a3,7b 1-3 2 out a2,,MIL,15.0,W,4,3,,
27,86,2015-07-09,ATL,COL,5-6,,1,2.0,3,1,1,0,4,0,0,5.27,9,34,24,6,4,1,4,2,1,0,,0,0,0,0,0,9,2,0,0,0,0,0,.83,-0.033,.87,-0.02%,0.10,5b --- 0 out d1,6b 3 out d2,,COL,1.5,L,3,5,,
28,88,2015-07-11,ATL,COL,9-GF,,1,0.0,1,0,0,0,0,0,0,5.27,1,1,1,0,0,0,1,0,0,0,,3,1,0,0,0,1,0,0,0,0,0,0,5.45,-0.163,5.15,-0.09%,-1.00,9b 123 1 out tie,9b end d 1,,COL,inf,L,2,3,,
29,101,2015-07-29,ATL,BAL,GS-6,L(3-3),17,6.0,6,2,2,2,8,2,0,5.04,24,104,68,14,13,1,13,6,4,0,58,,,0,1,0,22,1,0,0,0,0,0,.81,0.020,.39,0.01%,0.98,1b start tie,6b 3 out d2,,BAL,1.3333333333333333,L,0,2,,
30,106,2015-08-03,ATL,SFG,GS-6,,4,6.0,9,6,6,1,0,4,0,5.40,26,89,57,9,5,6,19,6,1,0,29,,,0,0,0,25,2,0,0,2,0,0,.43,-0.315,.11,-0.05%,-3.30,1t start tie,6t 3 out d6,,ATL,1.6666666666666667,W,9,8,,
31,111,2015-08-08,ATL,MIA,GS-6,W(4-3),4,5.2,5,2,2,4,3,0,1,5.23,27,104,56,17,7,10,9,5,1,0,50,,,0,0,0,22,2,0,0,0,0,0,1.25,0.040,.23,0.01%,0.29,1t start tie,6t 12- 2 out a1,,ATL,1.7307692307692306,W,7,2,,
32,116,2015-08-15,ATL,ARI,GS-5,L(4-4),6,4.2,9,6,6,1,5,1,0,5.61,24,80,56,11,6,5,13,10,0,0,26,,,0,0,0,21,2,0,0,0,2,0,.81,-0.264,.12,-0.02%,-4.05,1t start tie,5t -2- 2 out d6,,ATL,2.380952380952381,L,4,8,,
33,121,2015-08-20,ATL,CHC,GS-5,L(4-5),4,4.2,8,7,7,2,6,2,0,6.06,24,97,61,17,11,8,8,5,1,0,24,,,0,0,0,22,1,1,0,0,0,0,.78,-0.291,.07,-0.02%,-5.03,1b start tie,5b -2- 2 out d7,,CHC,2.380952380952381,L,1,7,,
