Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,61,2012-06-10,STL,CLE,GS-6,,99,5.0,7,1,1,1,4,0,0,1.80,23,79,51,15,8,6,12,4,1,0,52,,,0,0,0,21,2,0,0,0,1,0,1.23,0.101,1.47,0.07%,0.95,1t start tie,6t 1-- 0 out tie,,STL,1.6,L,1,4,,
2,66,2012-06-16,STL,KCR,GS-5,,5,4.1,7,3,2,1,3,1,1,2.89,22,81,52,18,3,7,10,6,2,0,41,,,0,0,1,20,1,0,0,0,0,1,.84,-0.094,.90,-0.06%,-1.20,1t start tie,5t 123 1 out a4,,STL,1.9512195121951221,W,10,7,,
3,71,2012-06-22,STL,KCR,GS-6,W(1-0),5,6.0,9,3,3,0,1,1,1,3.52,27,93,55,15,6,14,11,4,0,0,43,,,1,0,0,26,0,0,0,1,0,0,.40,-0.006,.41,0.00%,0.03,1b start a 4,6b 3 out a8,,KCR,1.5,W,11,4,,
4,76,2012-06-27,STL,MIA,GS-6,,4,6.0,5,2,2,2,3,0,0,3.38,24,85,55,13,5,11,8,4,1,0,55,,,1,0,0,21,1,0,0,1,0,0,1.27,0.069,1.91,0.06%,0.91,1b start a 2,6b 3 out tie,,MIA,1.1666666666666667,L,3,5,,
5,81,2012-07-03,STL,COL,GS-6,L(1-1),5,6.0,5,3,2,4,5,1,0,3.29,27,96,62,19,9,9,9,3,1,0,53,,,0,0,0,23,0,0,0,1,0,1,1.08,-0.055,1.45,-0.04%,-0.21,1t start tie,6t 3 out d1,,STL,1.5,L,2,3,,
6,86,2012-07-08,STL,MIA,GS-6,,4,6.0,2,1,0,5,5,0,0,2.70,23,97,52,16,10,9,5,1,0,0,66,,,3,0,0,17,0,0,0,1,0,0,1.20,0.237,1.67,0.20%,1.79,1t start tie,6t 3 out a1,,STL,1.1666666666666667,W,5,4,,
7,91,2012-07-17,STL,MIL,GS-6,L(1-2),8,6.0,6,3,2,1,4,1,0,2.75,24,84,55,14,11,11,8,1,1,0,53,,,0,0,0,23,0,0,0,1,0,0,1.07,-0.067,1.51,-0.06%,-0.01,1b start tie,6b 3 out d1,,MIL,1.1666666666666667,L,2,3,,
8,96,2012-07-23,STL,LAD,GS-6,L(1-3),5,6.0,4,3,2,3,1,1,0,2.78,24,96,61,16,3,10,10,4,2,0,52,,,0,1,0,21,1,0,0,1,0,1,.85,-0.095,1.13,-0.08%,-0.21,1t start tie,6t 3 out d2,,STL,1.1666666666666667,L,3,5,,
9,101,2012-07-28,STL,CHC,GS-7,L(1-4),4,6.1,5,3,3,1,6,0,0,2.96,25,92,61,13,8,7,11,6,1,0,56,,,1,0,0,24,1,1,0,0,0,0,1.13,-0.035,1.42,-0.03%,0.19,1b start a 1,7b 1-3 1 out tie,,CHC,0.9836065573770493,L,2,3,,
10,106,2012-08-03,STL,MIL,GS-6,W(2-4),5,5.2,10,3,3,2,4,0,0,3.14,27,100,64,22,4,15,6,4,1,0,39,,,0,1,0,24,2,0,0,0,0,0,1.16,-0.073,1.22,-0.05%,-0.52,1t start tie,6t -2- 2 out a1,,STL,2.3076923076923075,W,9,3,,
11,111,2012-08-08,STL,SFG,GS-6,L(2-5),4,5.0,9,7,4,1,3,0,0,3.47,25,88,60,13,3,14,7,4,1,0,29,,,0,0,0,24,2,0,0,1,0,1,.83,-0.199,1.13,-0.16%,-4.01,1t start tie,6t 1-3 0 out d5,,STL,2.0,L,0,15,,
12,116,2012-08-14,STL,ARI,GS-7,W(3-5),5,6.1,6,2,2,2,6,1,0,3.41,25,97,62,20,8,9,8,5,0,0,57,,,0,0,0,23,1,1,0,2,0,0,.99,0.171,1.21,0.13%,1.01,1t start tie,7t --- 1 out a1,,STL,1.3114754098360657,W,8,2,,
13,121,2012-08-19,STL,PIT,12-17,,4,5.2,4,1,1,2,4,0,1,3.27,22,87,55,15,10,5,10,3,1,0,,0,0,0,2,0,19,1,0,1,0,0,0,2.17,0.615,3.46,0.59%,2.05,12t --- 0 out tie,17t 123 2 out tie,,STL,1.1538461538461537,L,3,6,,
14,125,2012-08-24,STL,CIN,3-5,W(4-5),4,3.0,5,1,1,1,6,0,0,3.26,15,69,42,12,11,3,5,1,0,0,,2,1,0,0,0,14,1,0,1,0,0,0,.86,-0.009,1.39,-0.01%,0.47,3b 12- 0 out d2,5b 3 out d3,,CIN,2.0,W,8,5,,
15,130,2012-08-29,STL,PIT,GS-5,L(4-6),4,5.0,8,5,5,3,3,1,0,3.61,25,90,55,16,4,11,8,2,0,0,31,,,1,1,0,22,3,0,0,0,0,0,.63,-0.250,1.19,-0.28%,-2.74,1b start tie,5b 3 out d5,,PIT,2.2,L,0,5,,
16,135,2012-09-03,STL,NYM,GS-7,W(5-6),4,6.2,5,2,2,2,4,1,0,3.54,26,94,60,16,5,11,9,2,1,0,58,,,1,0,1,24,1,1,0,0,0,0,.70,0.158,.91,0.12%,0.91,1t start tie,7t --3 2 out a2,,STL,1.129032258064516,W,5,4,,
17,140,2012-09-09,STL,MIL,GS-6,,5,6.0,5,2,2,2,5,0,0,3.51,25,86,54,15,7,11,7,3,0,0,57,,,0,0,0,23,2,0,0,0,0,0,1.04,0.142,1.38,0.11%,0.79,1t start tie,6t 3 out a2,,STL,1.1666666666666667,W,5,4,,
18,145,2012-09-14,STL,LAD,GS-5,,4,5.0,4,3,3,2,2,1,0,3.60,19,67,39,10,3,11,4,3,0,0,47,,,0,0,0,17,1,0,0,1,0,0,1.02,-0.025,1.95,-0.03%,-0.72,1b start tie,5b 3 out a1,,LAD,1.2,L,5,8,,
19,149,2012-09-19,STL,HOU,9-9,,4,0.1,2,0,0,0,1,0,0,3.59,4,14,11,3,2,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,1,.27,-0.026,.40,-0.02%,-1.06,9t --- 0 out a5,9t 123 1 out a5,,STL,20.0,W,5,0,,
20,151,2012-09-21,STL,CHC,10-GF(11),L(5-7),1,1.2,2,1,1,0,2,0,0,3.62,7,25,20,6,3,3,2,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,2.65,-0.234,3.59,-0.19%,-0.26,10b --- 0 out tie,11b end d 1,,CHC,1.6666666666666667,L,4,5,,
21,155,2012-09-25,STL,HOU,9-GF,,3,1.0,0,0,0,0,1,0,0,3.58,3,10,7,3,0,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.22,0.017,.16,0.01%,0.48,9b --- 0 out a4,9b end a 4,,HOU,0.0,W,4,0,,
22,157,2012-09-28,STL,WSN,7-7,,2,1.0,1,1,1,1,2,1,0,3.63,5,22,12,4,2,1,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.03,0.001,.02,0.00%,-0.54,7t --- 0 out a8,7t 3 out a7,,STL,2.0,W,12,2,,
23,159,2012-09-30,STL,WSN,9-GF,,1,1.0,0,0,0,0,0,0,0,3.60,3,13,9,2,0,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.03,0.002,.03,0.00%,0.47,9t --- 0 out a6,9t end a 6,,STL,0.0,W,10,4,,
24,161,2012-10-02,STL,CIN,8-GF,,1,2.0,1,0,0,0,0,0,0,3.53,7,30,18,3,0,3,4,1,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,.30,0.040,.19,0.02%,0.93,8t --- 0 out d2,9t end d 2,,STL,0.5,L,1,3,,
25,1,2013-04-01,STL,ARI,8-GF(8),,99,1.0,1,0,0,0,1,0,0,0.00,4,16,12,2,2,1,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.04,0.002,.04,0.00%,0.45,8b --- 0 out d4,8b end d 4,,ARI,1.0,L,2,6,,
26,3,2013-04-03,STL,ARI,5-6,BS(1),1,1.2,4,3,3,0,1,2,0,10.13,9,26,14,2,3,3,5,2,0,0,,1,1,0,0,0,9,0,0,0,0,0,0,1.32,-0.463,1.27,-0.27%,-2.64,5b --3 1 out a1,6b 3 out tie,,ARI,3.3333333333333335,L,9,10,,
27,6,2013-04-07,STL,SFG,9-GF,,3,1.0,3,1,1,0,0,0,0,9.82,6,18,13,2,1,2,4,3,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.00,0.000,.00,0.00%,-0.59,9b --- 0 out a12,9b end a11,,SFG,3.0,W,14,3,,
28,13,2013-04-15,STL,PIT,6-7,,7,2.0,1,0,0,0,1,0,0,6.35,7,27,18,3,3,4,2,1,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,.13,0.018,.17,0.01%,0.84,6b --- 0 out a6,7b 3 out a6,,PIT,0.5,W,10,6,,
29,19,2013-04-22,STL,WSN,7-7,H(1),6,0.1,0,0,0,0,0,0,0,6.00,1,3,2,0,0,0,1,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,3.71,0.093,3.88,0.06%,0.41,7b 12- 2 out a1,7b 3 out a1,,WSN,0.0,W,3,2,,
30,21,2013-04-24,STL,WSN,6-7,H(2),1,1.1,2,0,0,0,2,0,0,4.91,5,25,15,4,3,2,1,1,0,0,,2,0,0,1,0,5,0,0,0,0,0,0,2.12,0.148,2.48,0.10%,0.93,6b 1-3 2 out a2,7b 3 out a2,,WSN,1.8181818181818181,W,4,2,,
31,22,2013-04-26,STL,PIT,9-GF,,1,1.0,2,0,0,0,1,0,0,4.32,5,11,9,2,1,2,2,0,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,.02,0.000,.02,0.00%,0.45,9t --- 0 out a8,9t end a 8,,STL,2.0,W,9,1,,
32,23,2013-04-27,STL,PIT,7-7,BL(0-1),0,0.1,3,4,4,1,1,1,0,8.31,5,20,10,0,4,2,2,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.95,-0.397,2.75,-0.34%,-2.41,7t --- 0 out a2,7t 12- 1 out tie,,STL,40.0,L,3,5,,
33,28,2013-05-02,STL,MIL,7-7,,4,0.2,2,2,2,0,1,0,1,9.64,5,13,10,2,3,1,2,1,0,0,,0,0,0,0,0,3,1,0,0,0,1,0,.77,-0.029,1.04,-0.02%,-1.01,7b --- 0 out a5,7b 1-3 2 out a4,,MIL,10.0,W,6,5,,
34,30,2013-05-04,STL,MIL,6-7,,1,1.1,1,0,0,1,0,0,0,8.44,4,16,8,3,0,2,1,1,0,0,,2,0,0,0,0,3,0,0,0,2,0,0,1.93,0.129,2.67,0.11%,1.11,6b 12- 1 out d1,7b 1-- 2 out a1,,MIL,1.8181818181818181,W,7,6,,
35,36,2013-05-12,STL,COL,7-7,,7,1.0,0,0,0,1,1,0,0,7.71,4,24,14,4,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.07,0.005,.09,0.00%,0.45,7t --- 0 out d5,7t 3 out d5,,STL,1.0,L,2,8,,
36,38,2013-05-14,STL,NYM,9-GF,,1,1.0,0,0,0,1,2,0,0,7.11,4,19,11,4,1,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.03,0.002,.03,0.00%,0.45,9t --- 0 out a6,9t end a 6,,STL,1.0,W,10,4,,
37,40,2013-05-16,STL,NYM,9-GF,,1,1.0,2,0,0,0,1,0,0,6.59,5,21,13,2,2,3,1,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.10,0.006,.12,0.00%,0.45,9t --- 0 out d3,9t end d 3,,STL,2.0,L,2,5,,
38,42,2013-05-18,STL,MIL,10-GF(10),L(0-2),1,1.0,3,2,2,1,1,0,0,7.36,7,19,10,2,2,4,1,0,0,0,,0,0,0,0,0,6,0,0,1,0,0,0,3.70,-0.421,4.65,-0.32%,-1.55,10t --- 0 out tie,10t end d 2,,STL,4.0,L,4,6,,
39,48,2013-05-25,STL,LAD,2-5,,6,3.0,5,2,2,1,6,1,1,7.13,16,62,39,7,5,1,8,4,2,0,,1,0,0,0,0,14,1,0,0,0,0,0,1.21,-0.090,1.45,-0.07%,-0.72,2b 1-- 0 out tie,5b 1-- 0 out d2,,LAD,2.0,L,3,5,,
40,53,2013-05-30,STL,KCR,9-GF,,4,1.0,0,0,0,1,0,0,0,6.75,3,8,4,2,0,1,1,0,0,0,,3,0,0,0,0,2,0,0,1,1,0,0,.59,0.055,.67,0.04%,2.27,9t 123 0 out d2,9t end d 2,,STL,1.0,L,2,4,,
41,59,2013-06-05,STL,ARI,GS-6,L(0-3),5,5.2,4,2,1,1,2,0,0,5.55,21,80,50,12,8,10,8,3,2,0,56,,,0,0,0,20,1,0,0,1,0,0,.90,0.168,1.08,0.12%,1.48,1t start tie,6t 1-- 2 out tie,,STL,0.9615384615384615,L,3,10,,
42,67,2013-06-14,STL,MIA,6-6,,8,1.0,1,0,0,0,0,0,0,5.33,4,10,7,1,0,1,3,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.54,0.025,.56,0.02%,0.45,6b --- 0 out d2,6b 3 out d2,,MIA,1.0,L,4,5,,
43,69,2013-06-16,STL,MIA,6-6,,1,0.2,0,0,0,0,1,0,0,5.19,2,9,6,1,3,1,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,.09,0.004,.09,0.00%,0.48,6b 1-- 1 out d5,6b 3 out d5,,MIA,0.0,L,2,7,,
44,71,2013-06-18,STL,CHC,9-GF,,1,1.0,1,0,0,0,1,0,0,5.00,4,6,6,2,1,1,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.11,0.006,.11,0.00%,0.45,9t --- 0 out d3,9t end d 3,,STL,1.0,L,2,4,,
45,74,2013-06-21,STL,TEX,2-7,,2,5.0,5,0,0,0,3,0,0,4.22,20,77,53,10,8,11,7,5,2,0,,2,1,0,0,0,20,0,0,0,0,0,0,1.10,0.213,1.10,0.13%,1.44,2t 12- 2 out tie,7t 1-- 2 out tie,,STL,1.0,L,4,6,,
46,79,2013-06-28,STL,OAK,2-7,,6,5.1,3,1,1,3,4,1,0,3.86,21,79,51,12,5,4,10,5,1,0,,2,0,0,0,0,18,0,0,0,1,0,0,.13,0.023,.14,0.02%,1.96,2b -23 2 out d5,7b 3 out d5,,OAK,1.1764705882352942,L,1,6,,
47,86,2013-07-06,STL,MIA,GS-6,,7,6.0,5,4,4,2,4,2,0,4.15,25,78,45,11,6,9,10,4,2,0,48,,,0,0,0,23,1,0,0,1,0,1,.79,-0.201,.85,-0.13%,-1.32,1t start tie,6t 3 out d2,,STL,1.1666666666666667,W,5,4,,
48,91,2013-07-12,STL,CHC,GS-6,W(1-3),5,5.1,3,1,1,2,4,0,1,3.88,22,73,41,12,4,11,4,2,0,0,60,,,0,0,0,19,1,0,0,0,0,0,1.20,0.137,1.24,0.09%,1.07,1b start a 2,6b -2- 1 out a1,,CHC,0.9803921568627452,W,3,2,,
49,101,2013-07-27,STL,ATL,GS-7,,14,6.1,7,0,0,3,3,0,0,3.44,28,86,57,19,4,7,15,6,1,0,59,,,0,0,0,25,1,0,1,1,0,0,1.22,0.185,1.11,0.10%,1.63,1b start tie,7b 123 1 out tie,,ATL,1.639344262295082,L,0,2,,
50,107,2013-08-01,STL,PIT,GS-6,W(2-3),4,6.0,3,0,0,4,4,0,0,3.10,24,102,60,24,2,8,8,3,2,0,66,,,0,0,0,20,1,0,0,1,0,0,.84,0.233,1.39,0.23%,2.53,1b start tie,6b 3 out a5,,PIT,1.1666666666666667,W,13,0,,
51,112,2013-08-06,STL,LAD,GS-6,W(3-3),4,5.1,6,1,1,2,1,0,0,2.98,22,88,49,11,3,11,9,9,0,0,51,,,0,0,0,20,1,0,0,3,0,1,1.31,0.078,1.34,0.05%,0.83,1t start tie,6t 12- 1 out a1,,STL,1.5686274509803924,W,5,1,,
