Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,3,2017-04-05,SEA,HOU,13-GF(13),BL(0-1),99,0.2,2,3,3,1,0,1,0,40.50,5,19,10,3,1,2,2,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,4.17,-0.801,4.28,-0.49%,-2.61,13b --- 0 out a1,13b end d 2,,HOU,15.0,L,3,5,,
2,19,2017-04-22,SEA,OAK,4-7,,16,4.0,1,0,0,2,2,0,0,5.79,14,51,32,13,1,2,8,2,1,0,,1,0,0,1,0,12,0,0,0,0,0,0,.46,0.143,.39,0.07%,2.39,4b 1-- 0 out d2,7b 3 out d2,,OAK,0.75,L,3,4,,
3,26,2017-04-30,SEA,CLE,GS-3,L(0-2),7,2.2,9,6,6,2,1,1,0,11.05,18,73,40,9,6,5,10,4,1,0,15,,,1,1,0,15,1,1,0,0,1,0,1.06,-0.312,.92,-0.16%,-3.57,1b start tie,3b 1-- 2 out d4,,CLE,5.0,L,4,12,,
4,31,2017-05-06,SEA,TEX,GS-6,,5,6.0,4,1,1,0,3,1,0,6.75,22,75,52,12,6,6,13,5,4,0,63,,,1,0,0,22,1,0,0,0,0,0,.97,0.250,.79,0.12%,2.01,1t start tie,6t 3 out tie,,SEA,0.6666666666666666,W,8,2,,
5,35,2017-05-11,SEA,TOR,GS-5,L(0-3),4,5.0,7,6,6,3,1,1,0,7.85,24,88,50,20,0,6,14,6,2,0,27,,,0,0,0,21,0,0,0,1,0,0,1.37,-0.353,1.32,-0.20%,-3.33,1b start a 2,5b 3 out d4,,TOR,2.0,L,2,7,,
6,40,2017-05-16,SEA,OAK,GS-6,,4,6.0,7,4,4,3,4,1,0,7.40,28,98,59,16,6,8,13,6,2,0,43,,,1,0,0,24,2,0,0,0,0,0,.81,-0.181,.62,-0.08%,-0.99,1t start tie,6t 3 out d3,,SEA,1.6666666666666667,L,6,9,,
7,68,2017-06-15,SEA,MIN,5-GF(8),,29,4.0,1,0,0,2,2,0,0,6.35,14,54,33,6,5,3,7,1,2,0,,0,0,0,0,0,12,1,0,0,1,0,0,.14,0.030,.10,0.01%,2.11,5b --- 0 out d5,8b end d 4,,MIN,0.75,L,2,6,,
8,142,2018-09-09,MIN,KCR,GS-4,,99,4.0,1,0,0,4,5,0,0,0.00,16,73,41,7,8,4,3,0,2,0,61,,,0,0,1,12,0,0,0,1,0,1,1.19,0.220,.00,0.00%,2.07,1t start tie,4t 3 out a1,,MIN,1.25,W,3,1,16.00,27.00
9,148,2018-09-15,MIN,KCR,GS-4,L(0-1),5,3.1,8,5,3,0,4,0,0,3.68,18,74,49,12,7,4,10,5,1,0,32,,,0,1,0,18,2,1,0,0,0,0,.90,-0.255,.00,0.00%,-2.64,1b start tie,4b -2- 1 out d3,,KCR,2.5806451612903225,L,3,10,4.70,13.00
10,154,2018-09-22,MIN,OAK,GS-5,,6,4.1,5,2,2,1,0,1,0,3.86,18,58,37,14,0,8,9,4,0,0,44,,,0,0,0,17,1,0,0,1,0,0,1.10,-0.096,.00,0.00%,-0.20,1b start tie,5b -2- 1 out d1,,OAK,1.4634146341463417,L,2,3,2.15,7.00
11,160,2018-09-28,MIN,CHW,GS-6,W(1-1),5,6.0,4,2,2,1,4,2,0,3.57,22,74,47,14,9,1,16,6,4,0,59,,,0,0,0,21,1,0,0,1,0,0,.35,0.096,.00,0.00%,1.10,1t start tie,6t 3 out a9,2,MIN,0.8333333333333334,W,12,4,18.50,36.00
12,9,2019-04-09,MIN,NYM,9-GF,,99,1.0,3,4,4,3,0,1,0,36.00,9,46,24,4,2,2,4,1,2,0,,0,0,0,0,0,6,0,0,0,0,0,0,.12,0.000,.12,0.00%,-3.51,9b --- 0 out a10,9b end a 6,,NYM,6.0,W,14,8,-9.35,-9.00
