Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,43,2017-05-19,MIL,CHC,GS-4,,99,4.0,5,3,2,0,3,0,0,4.50,18,71,42,11,5,9,7,4,0,0,45,,,0,0,0,17,1,0,0,0,0,1,1.34,-0.145,2.05,-0.13%,-0.87,1b start a 2,4b 3 out d1,,CHC,1.25,W,6,3
2,61,2017-06-08,MIL,SFG,GS-4,,19,4.0,5,3,3,2,3,2,1,5.63,20,81,52,15,6,8,6,2,1,0,41,,,0,0,0,17,1,0,0,0,0,0,1.18,-0.134,1.58,-0.11%,-0.91,1t start tie,4t 3 out d1,,MIL,1.75,L,5,9
3,72,2017-06-19,MIL,PIT,7-GF,,10,2.2,0,0,0,0,1,0,1,4.22,9,36,21,6,0,3,4,2,1,0,,2,0,0,0,0,8,0,0,0,1,0,1,.02,0.005,.04,0.00%,1.98,7t 12- 1 out d7,9t end d 7,,MIL,0.0,L,1,8
4,78,2017-06-25,MIL,ATL,8-GF,,5,2.0,1,0,0,2,1,0,0,3.55,9,36,20,8,1,3,3,0,2,0,,0,0,0,0,0,7,0,0,0,0,0,0,.09,0.005,.12,0.00%,1.03,8b --- 0 out a7,9b end a 7,,ATL,1.5,W,7,0
5,80,2017-06-28,MIL,CIN,2-4,,2,3.0,2,3,3,2,2,2,0,4.60,13,55,31,11,5,4,5,0,0,0,,0,0,0,0,0,11,0,0,0,0,0,0,.72,-0.191,1.12,-0.18%,-1.43,2b --- 0 out a1,4b 3 out d1,,CIN,1.3333333333333333,L,3,4
6,84,2017-07-02,MIL,MIA,8-GF,,3,2.0,4,4,4,2,3,1,1,6.11,13,58,33,8,5,2,5,4,0,0,,0,0,0,0,0,10,2,0,0,0,0,0,.15,-0.063,.22,-0.06%,-2.96,8t --- 0 out d3,9t end d 7,,MIL,3.0,L,3,10
7,135,2017-09-02,TEX,LAA,6-6,H(1),61,0.1,0,0,0,0,0,0,0,6.00,1,5,3,1,0,0,1,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,2.61,0.070,1.97,0.03%,0.48,6t 12- 2 out a1,6t 3 out a1,,TEX,0.0,L,4,7
8,144,2017-09-12,TEX,SEA,9-GF,,9,1.0,0,0,0,0,2,0,0,5.68,3,15,9,2,2,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.58,9t --- 0 out d7,9t end d 7,,TEX,0.0,L,3,10
9,145,2017-09-13,TEX,SEA,9-GF,,0,1.0,0,0,0,1,1,0,0,5.40,4,13,7,2,3,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.000,.01,0.00%,0.58,9t --- 0 out d7,9t end d 7,,TEX,1.0,L,1,8
10,153,2017-09-22,TEX,OAK,8-GF(8),,8,0.1,0,0,0,0,1,0,0,5.31,1,3,3,1,2,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.12,0.003,.11,0.00%,0.23,8b 1-- 2 out d3,8b end d 3,,OAK,0.0,L,1,4
11,156,2017-09-25,TEX,HOU,4-7,,2,2.2,5,3,3,1,1,1,0,5.87,14,47,28,8,2,1,11,4,4,0,,2,2,0,0,0,13,3,0,0,0,0,0,.16,-0.081,.00,0.00%,-3.37,4t 12- 2 out d4,7t 1-- 1 out d9,,TEX,2.727272727272727,L,2,11
12,161,2017-09-30,TEX,OAK,9-GF,,4,1.0,1,1,1,0,2,1,0,6.00,4,18,12,4,1,1,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.09,0.008,.00,0.00%,-0.42,9t --- 0 out a5,9t end a 4,,TEX,1.0,W,8,4
