,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,20,2006-04-27,TOR,BAL,GS-4,L(0-1),99,4.0,3,3,2,3,0,0,2,4.5,20,95,62,16,4,8,7,3,2,0,43.0,,,2,0,0,15,0,0,1,1,0,1,1.15,-0.079,1.43,-0.06%,-0.79,1t start tie,4t 3 out d1,,TOR,1.5,L,5,7
1,2,25,2006-05-02,TOR,BAL,GS-6,L(0-2),4,6.0,8,5,5,0,3,1,1,6.3,25,81,55,17,6,11,10,6,2,0,39.0,,,0,0,0,24,3,0,0,2,0,0,0.67,-0.155,0.81,-0.11%,-1.72,1b start tie,6b 3 out d5,,BAL,1.3333333333333333,L,2,9
2,3,30,2006-05-07,TOR,LAA,GS-8,W(1-2),4,7.1,1,0,0,1,3,0,0,3.63,26,86,54,12,8,16,6,2,1,0,78.0,,,0,0,0,25,0,0,0,0,0,2,1.07,0.46299999999999997,1.11,0.29%,3.85,1t start tie,8t 1-- 1 out a2,,TOR,0.28169014084507044,W,3,1
3,4,35,2006-05-12,TOR,TBD,GS-7,L(1-3),4,7.0,7,4,4,1,4,0,0,4.07,26,106,65,19,8,11,10,5,1,0,50.0,,,0,2,0,25,3,0,0,1,0,0,0.71,-0.12300000000000001,0.85,-0.09%,-0.17,1b start tie,7b 3 out d3,,TBD,1.1428571428571428,L,1,4
4,5,39,2006-05-17,TOR,LAA,GS-8,W(2-3),4,8.0,2,0,0,0,3,0,0,3.06,26,88,59,17,6,10,13,2,5,0,81.0,,,0,0,0,26,0,0,0,0,0,0,0.82,0.486,0.96,0.34%,4.42,1b start tie,8b 3 out a3,,LAA,0.25,W,3,0
5,6,44,2006-05-22,TOR,TBD,GS-7,W(3-3),4,6.2,6,4,4,0,3,2,0,3.46,26,103,70,13,7,15,8,2,1,0,49.0,,,0,0,0,24,2,0,0,0,1,1,0.98,0.105,1.17,0.08%,0.62,1t start tie,7t 1-- 2 out a2,,TOR,0.9677419354838708,W,6,4
6,7,48,2006-05-27,TOR,CHW,GS-6,,4,5.1,7,1,1,2,3,0,0,3.25,25,102,62,15,6,14,6,3,0,0,51.0,,,0,0,0,23,0,0,0,0,0,0,1.22,0.054000000000000006,1.56,0.04%,0.68,1t start tie,6t 123 1 out tie,,TOR,1.7647058823529411,W,3,2
7,8,53,2006-06-02,TOR,TBD,GS-6,W(4-3),5,5.1,3,3,2,1,3,1,0,3.26,21,87,56,9,5,10,7,3,2,0,54.0,,,0,0,0,20,1,0,0,0,0,1,1.12,0.023,1.39,0.02%,-0.01,1b start a 1,6b --- 1 out a1,,TBD,0.7843137254901962,W,13,4
8,9,58,2006-06-07,TOR,BAL,GS-6,W(5-3),4,6.0,6,1,1,0,5,0,1,3.07,25,99,63,15,11,11,8,1,0,0,61.0,,,0,1,0,23,2,0,0,0,1,1,1.11,0.29600000000000004,1.48,0.24%,2.28,1b start tie,6b 3 out a1,,BAL,1.0,W,5,3
9,10,63,2006-06-12,TOR,BAL,GS-4,L(5-4),4,3.1,8,5,5,0,4,0,1,3.66,19,76,47,15,4,8,6,3,1,0,28.0,,,0,0,0,18,0,1,0,0,0,0,1.29,-0.34700000000000003,1.72,-0.28%,-4.42,1t start tie,4t 123 1 out d4,,TOR,2.5806451612903225,L,4,6
10,11,68,2006-06-17,TOR,FLA,GS-4,L(5-5),4,3.0,11,7,7,4,1,1,0,4.5,22,76,39,9,3,10,7,3,0,0,6.0,,,0,0,1,17,2,0,2,1,0,0,1.4,-0.48100000000000004,1.74,-0.36%,-5.85,1b start tie,4b 1-- 0 out d5,,FLA,5.0,L,2,8
11,12,73,2006-06-23,TOR,NYM,GS-6,L(5-6),5,6.0,8,5,5,1,3,2,0,4.76,26,94,62,17,10,9,13,5,3,0,38.0,,,0,0,1,25,2,1,0,0,0,0,0.74,-0.22399999999999998,0.88,-0.16%,-1.68,1t start tie,6t 3 out d5,,TOR,1.5,L,1,6
12,13,79,2006-06-30,TOR,PHI,GS-6,W(6-6),6,6.0,5,0,0,2,3,0,1,4.38,26,107,66,17,8,9,11,3,3,0,63.0,,,0,0,0,23,0,0,0,0,0,0,0.42,0.11900000000000001,0.45,0.08%,3.32,1t start tie,6t 3 out a8,,TOR,1.1666666666666667,W,8,1
13,14,84,2006-07-05,TOR,TEX,GS-4,L(6-7),4,3.1,7,5,5,0,1,3,0,4.77,16,49,31,9,3,5,10,5,1,0,27.0,,,0,0,0,16,1,0,0,0,0,0,0.62,-0.289,0.71,-0.20%,-3.34,1b start tie,4b 1-- 1 out d4,,TEX,2.2580645161290316,L,3,9
14,15,87,2006-07-08,TOR,KCR,6-6,,2,0.2,2,0,0,0,0,0,0,4.73,4,15,11,2,0,2,2,1,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,1.33,0.013000000000000001,1.09,0.01%,0.09,6b --- 0 out tie,6b 12- 2 out tie,,KCR,10.0,W,7,5
15,16,89,2006-07-14,TOR,SEA,GS-4,L(6-8),5,4.0,5,3,2,2,0,0,0,4.72,20,75,43,15,2,11,7,3,2,0,40.0,,,0,0,0,18,0,0,0,0,0,1,0.95,-0.12300000000000001,0.92,-0.07%,-0.79,1t start tie,4t 3 out d3,,TOR,1.75,L,3,5
16,17,94,2006-07-19,TOR,TEX,GS-7,L(6-9),4,6.2,6,5,4,2,2,1,0,4.77,27,86,57,18,6,11,12,2,2,0,44.0,,,0,0,0,25,2,0,0,2,0,1,1.08,-0.077,1.01,-0.04%,0.23,1t start tie,7t -23 2 out tie,,TOR,1.2903225806451613,L,4,5
17,18,99,2006-07-24,TOR,SEA,GS-4,L(6-10),4,3.1,5,6,6,2,1,1,0,5.18,16,65,41,5,4,6,7,2,0,0,25.0,,,0,0,0,14,1,0,0,0,0,0,0.84,-0.344,0.9,-0.22%,-4.14,1b start tie,4b --- 1 out d4,,SEA,2.2580645161290316,L,3,7
18,19,104,2006-07-29,TOR,OAK,7-GF(8),,4,2.0,3,1,0,0,2,0,1,5.07,11,39,26,5,3,4,4,3,0,0,,0.0,0.0,0,0,0,10,1,0,0,0,0,1,0.28,-0.034,0.25,-0.02%,0.07,7b --- 0 out d2,8b end d 3,,OAK,1.5,L,4,7
19,20,1,2007-04-02,TOR,DET,7-9,,99,2.1,0,0,0,0,1,0,0,0.0,7,25,18,4,3,3,3,1,0,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,1.46,0.268,1.46,0.16%,1.38,7b --- 0 out tie,9b --- 1 out tie,,DET,0.0,W,5,3
20,21,3,2007-04-06,TOR,TBD,7-8,,3,1.1,1,0,0,0,0,0,0,0.0,4,13,9,2,0,4,0,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,1,0,0,1.6,0.13699999999999998,1.79,0.09%,0.79,7b --- 0 out tie,8b --- 1 out a2,,TBD,0.9090909090909092,L,5,6
21,22,5,2007-04-08,TOR,TBD,8-GF,S(1),1,2.0,0,0,0,0,1,0,0,0.0,6,26,16,3,3,2,3,1,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.66,0.102,0.75,0.07%,1.08,8b --- 0 out a3,9b end a 3,,TBD,0.0,W,6,3
22,23,8,2007-04-11,TOR,KCR,6-7,H(1),2,1.2,3,1,1,0,0,0,0,1.23,7,19,15,4,0,3,4,2,1,0,,1.0,1.0,0,0,1,6,1,0,0,0,1,0,1.47,-0.025,1.54,-0.02%,-0.52,6t -2- 0 out a2,7t 1-- 2 out a1,,TOR,2.5,W,7,4
23,24,11,2007-04-14,TOR,DET,6-7,H(2),2,1.1,2,1,1,0,0,0,0,2.08,6,27,17,4,2,1,5,2,2,0,,1.0,0.0,0,0,0,6,1,0,0,0,0,0,1.57,-0.015,1.79,-0.01%,-0.23,6t 1-- 1 out a2,7t -2- 2 out a1,,TOR,1.818181818181818,L,7,10
24,25,13,2007-04-17,TOR,BOS,7-8,H(3),2,1.0,1,0,0,1,0,0,0,1.86,4,17,8,3,0,1,2,1,0,0,,1.0,0.0,0,0,0,3,0,0,0,0,0,0,2.06,0.113,2.53,0.08%,0.55,7t 1-- 2 out a1,8t 1-- 2 out a1,,TOR,2.0,W,2,1
25,26,16,2007-04-20,TOR,BAL,8-8,BS(1),2,0.2,1,0,0,0,0,0,0,1.74,3,11,6,2,1,1,2,0,0,0,,2.0,2.0,0,0,0,2,0,0,0,0,1,0,3.19,-0.14400000000000002,3.67,-0.10%,-0.53,8b -23 1 out a2,8b 3 out tie,,BAL,5.0,L,4,5
26,27,19,2007-04-23,TOR,BOS,6-6,H(4),2,1.0,1,0,0,0,0,0,0,1.59,5,12,9,2,0,2,3,1,1,0,,1.0,1.0,0,0,0,5,0,0,0,0,0,1,2.8,0.018000000000000002,2.85,0.01%,-0.02,6b 1-- 0 out a2,6b 3 out a1,,BOS,1.0,W,7,3
27,28,22,2007-04-27,TOR,TEX,7-8,,3,2.0,3,0,0,0,0,0,0,1.35,9,27,16,3,0,4,5,3,0,0,,0.0,0.0,0,0,0,9,1,0,0,0,0,0,0.72,0.07200000000000001,0.78,0.05%,1.1,7t --- 0 out d2,8t 3 out d2,,TOR,1.5,L,3,5
28,29,23,2007-04-28,TOR,TEX,10-GF(10),,0,0.1,0,0,0,0,0,0,0,1.32,1,1,1,0,0,0,1,1,0,0,,2.0,0.0,0,0,0,1,0,0,0,0,0,0,1.49,0.043,1.55,0.03%,0.53,10t 1-3 2 out d1,10t end d 1,,TOR,0.0,L,8,9
29,30,27,2007-05-02,TOR,CLE,7-8,,3,1.2,2,0,0,1,1,0,0,1.17,8,28,16,5,1,3,3,1,0,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,2.22,0.165,2.34,0.11%,0.85,7b --- 1 out tie,8b 3 out tie,,CLE,2.5,L,6,7
30,31,32,2007-05-08,TOR,BOS,6-6,,5,1.0,1,0,0,0,0,0,1,1.1,4,15,8,2,1,2,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,1,0,0,0.09,0.004,0.08,0.00%,0.55,6t --- 0 out d7,6t 3 out d7,,TOR,1.0,L,2,9
31,32,35,2007-05-11,TOR,TBD,7-8,H(5),2,1.1,2,0,0,0,1,0,0,1.02,6,21,14,3,2,1,4,3,0,0,,1.0,0.0,0,0,0,6,0,0,0,0,0,0,1.12,0.061,0.61,0.02%,0.8,7t 1-- 2 out a2,8t 3 out a4,,TOR,1.818181818181818,W,5,1
32,33,36,2007-05-12,TOR,TBD,8-8,H(6),0,1.0,0,0,0,0,1,0,0,0.96,3,13,9,1,3,1,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,1.61,0.126,0.92,0.04%,0.55,8t --- 0 out a1,8t 3 out a1,,TOR,0.0,W,5,4
33,34,38,2007-05-14,TOR,BAL,8-8,W(1-0),1,0.2,0,0,0,0,0,0,0,0.93,2,5,3,0,0,1,1,0,0,0,,0.0,0.0,0,0,0,2,0,0,0,0,0,0,1.23,0.064,0.7,0.02%,0.29,8t --- 1 out tie,8t 3 out tie,,TOR,0.0,W,5,3
34,35,41,2007-05-18,TOR,PHI,8-GF(8),,3,0.1,0,0,0,1,1,0,0,0.92,2,9,5,0,1,0,0,0,0,0,,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.19,0.004,0.13,0.00%,0.12,8b --- 2 out d2,8b end d 2,,PHI,10.0,L,3,5
35,36,43,2007-05-20,TOR,PHI,6-7,,1,1.2,2,0,0,0,2,0,0,0.84,7,24,18,7,2,3,2,2,0,0,,2.0,1.0,0,0,0,7,1,0,0,0,0,0,0.16,0.001,0.1,0.00%,0.78,6b 1-3 1 out d4,7b 3 out d5,,PHI,1.6666666666666667,L,3,5
36,37,44,2007-05-22,TOR,BAL,8-8,H(7),1,1.0,0,0,0,0,1,0,0,0.81,2,9,5,3,1,1,0,0,0,0,,1.0,0.0,0,0,0,2,0,0,0,1,0,0,1.88,0.17800000000000002,1.29,0.07%,0.95,8b 1-- 0 out a2,8b 3 out a2,,BAL,0.0,W,6,4
37,38,46,2007-05-24,TOR,BAL,8-9,W(2-0),1,2.0,2,0,0,0,1,0,0,0.74,7,23,17,7,0,3,3,0,0,0,,0.0,0.0,0,0,0,7,1,0,0,0,0,0,1.69,0.262,1.15,0.11%,1.11,8b --- 0 out tie,9b 3 out tie,,BAL,1.0,W,5,4
38,39,48,2007-05-26,TOR,MIN,8-8,,1,0.1,3,1,1,0,0,1,0,1.09,4,11,7,3,0,2,2,1,0,0,,1.0,1.0,0,0,0,4,0,0,0,0,0,0,0.97,-0.111,0.64,-0.04%,-2.02,8b 1-- 0 out a5,8b 12- 1 out a3,,MIN,30.0,W,9,8
39,40,51,2007-05-29,TOR,NYY,7-8,,2,1.0,2,1,0,0,0,0,0,1.05,7,20,11,2,1,5,2,1,0,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,2,2.53,-0.252,1.65,-0.10%,-1.12,7t --- 1 out tie,8t 12- 1 out tie,,TOR,2.0,W,3,2
40,41,53,2007-05-31,TOR,CHW,8-8,H(8),1,1.0,0,0,0,0,1,0,0,1.01,3,8,7,1,3,2,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,1.61,0.126,1.02,0.05%,0.55,8t --- 0 out a1,8t 3 out a1,,TOR,0.0,W,2,0
41,42,55,2007-06-02,TOR,CHW,8-GF,S(2),1,2.0,0,0,0,0,0,0,0,0.94,6,19,12,3,1,2,4,1,1,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.83,0.129,0.55,0.05%,1.1,8t --- 0 out a1,9t end a 6,,TOR,0.0,W,9,3
42,43,56,2007-06-03,TOR,CHW,8-8,H(9),0,0.2,0,0,0,0,0,0,0,0.92,2,12,8,2,0,1,1,0,0,0,,0.0,0.0,0,0,0,2,0,0,0,0,0,0,1.34,0.069,0.97,0.03%,0.29,8t --- 1 out a1,8t 3 out a1,,TOR,0.0,W,4,3
43,44,58,2007-06-06,TOR,TBD,8-8,,2,1.0,2,1,1,0,1,0,0,1.19,5,24,16,2,2,1,3,2,0,0,,0.0,0.0,0,0,0,5,2,0,0,0,0,0,0.28,-0.027999999999999997,0.24,-0.02%,-0.45,8t --- 0 out d3,8t 3 out d4,,TOR,2.0,L,2,6
44,45,59,2007-06-07,TOR,TBD,8-8,,0,0.2,0,0,0,2,0,0,0,1.16,3,14,6,2,1,1,0,0,0,0,,0.0,0.0,0,0,0,1,0,0,0,1,0,0,1.89,0.06,1.5,0.03%,0.3,8t --- 0 out tie,8t 1-- 2 out tie,,TOR,10.0,L,3,5
