,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,76,2018-06-25,CHN,LAD,GS-4,L(0-1),99,4.0,2,1,1,3,3,1,0,2.25,16,77,47,14,3,5,5,2,1,0,54.0,,,0,0,0,13,0,0,0,1,0,0,1.0,0.067,1.49,0.06%,0.89,10.0,18.0,1b start tie,4b 3 out d1,,LAD,1.25,L,1,2
1,2,113,2019-08-06,CHN,OAK,5-6,,99,2.0,0,0,0,0,6,0,0,0.0,6,29,19,5,8,0,0,0,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,1.08,16.5,24.0,5t --- 0 out d11,6t 3 out d11,,CHC,0.0,L,4,11
2,3,115,2019-08-08,CHN,CIN,7-7,,1,0.2,1,0,0,0,1,0,0,0.0,3,14,10,1,1,1,1,1,0,0,,0.0,0.0,0,0,0,3,1,0,0,0,0,0,0.37,0.006999999999999999,0.7,0.01%,0.2,2.9,5.0,7b --- 0 out a6,7b -2- 2 out a6,,CIN,5.0,W,12,5
3,4,119,2019-08-13,CHN,PHI,8-8,,4,0.2,2,1,1,0,0,0,0,2.7,4,10,6,1,0,1,3,2,0,0,,0.0,0.0,0,0,0,4,1,1,0,0,0,0,0.63,-0.07,1.19,-0.08%,-0.84,-1.7,-1.0,8b --- 0 out d1,8b --3 2 out d2,,PHI,10.0,L,2,4
4,5,137,2019-09-02,CHN,SEA,8-8,,19,1.0,1,0,0,0,0,0,0,2.08,4,18,12,1,3,2,2,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.46,0.026000000000000002,0.89,0.03%,0.54,1.65,3.0,8t --- 0 out a4,8t 3 out a4,,CHC,1.0,W,5,1
5,6,140,2019-09-06,CHN,MIL,4-4,,3,0.2,0,0,0,1,1,0,0,1.8,3,16,9,3,2,1,0,0,0,0,,1.0,0.0,2,0,0,2,0,0,0,0,0,0,0.49,0.017,1.05,0.02%,0.55,2.9,5.0,4b 1-- 1 out d4,4b 3 out d4,,MIL,5.0,L,1,7
6,7,142,2019-09-08,CHN,MIL,6-6,,1,0.2,1,0,0,1,2,0,0,1.59,4,20,12,3,5,1,0,0,0,0,,1.0,1.0,0,0,0,3,0,0,0,0,0,0,0.21,-0.006,0.49,-0.01%,-0.03,4.3,8.0,6b --3 1 out d4,6b 3 out d5,,MIL,10.0,L,5,8
7,8,145,2019-09-11,CHN,SDP,7-7,,2,1.0,2,2,2,1,1,0,0,4.05,6,26,14,6,0,4,0,0,0,0,,0.0,0.0,2,0,0,5,0,0,0,0,0,0,0.43,-0.076,0.93,-0.10%,-1.5,-1.55,0.0,7b --- 0 out d2,7b 3 out d4,,SDP,3.0,L,0,4
8,9,152,2019-09-18,CHN,CIN,10-GF(10),,6,0.1,0,0,0,0,0,0,0,3.86,1,4,3,0,1,1,0,0,0,0,,3.0,0.0,0,0,0,1,0,0,0,0,0,0,2.11,0.054000000000000006,6.07,0.09%,0.8,0.75,1.0,10t 123 2 out d1,10t end d 1,,CHC,0.0,L,2,3
9,10,153,2019-09-19,CHN,STL,8-8,,0,1.0,0,0,0,0,0,0,0,3.38,3,11,6,2,0,1,2,0,1,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.23,0.017,0.8,0.04%,0.54,2.25,3.0,8t --- 0 out d3,8t 3 out d3,,CHC,0.0,L,4,5
10,11,155,2019-09-21,CHN,STL,4-4,,1,0.2,0,0,0,0,0,0,0,3.12,1,2,2,1,0,1,0,0,0,0,,3.0,0.0,0,0,0,1,0,0,0,1,0,0,1.88,0.11599999999999999,3.08,0.11%,1.62,1.5,2.0,4t 123 1 out d2,4t 3 out d2,,CHC,0.0,L,8,9
11,12,159,2019-09-26,CHN,PIT,6-6,,4,1.0,3,2,2,0,0,0,0,4.66,6,24,16,3,1,3,3,3,0,0,,0.0,0.0,1,0,0,6,2,0,0,0,0,0,0.16,-0.032,0.0,0.00%,-1.49,-3.55,-3.0,6b --- 0 out d4,6b 3 out d6,,PIT,3.0,L,5,9
12,13,162,2019-09-29,CHN,STL,3-4,,2,2.0,3,2,2,0,2,2,1,5.4,10,37,27,8,3,2,5,1,1,0,,2.0,2.0,0,0,0,9,0,0,0,0,0,0,0.08,-0.034,0.0,0.00%,-1.96,2.1,6.0,3b 12- 0 out d5,4b 3 out d9,,STL,1.5,L,0,9
