Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,137,2016-09-05,OAK,LAA,GS-3,L(0-1),99,3.0,5,5,5,1,0,1,3,15.00,17,61,34,5,0,4,9,4,1,0,28,,,0,0,0,11,1,0,0,1,2,0,1.14,-0.357,.00,0.00%,-3.54,1t start tie,3t 3 out d3,,OAK,2.0,L,7,10
2,142,2016-09-11,OAK,SEA,GS-6,,5,5.2,7,2,2,1,4,1,1,7.27,24,104,63,16,5,10,8,4,0,0,50,,,1,0,0,22,2,0,0,1,0,0,1.04,0.046,.00,0.00%,0.33,1t start tie,6t -23 2 out tie,,OAK,1.5384615384615383,L,2,3
3,148,2016-09-17,OAK,TEX,GS-6,W(1-1),5,5.2,5,2,2,0,3,1,0,5.65,22,85,53,14,8,5,14,6,4,0,54,,,0,0,0,22,0,0,0,0,0,0,.50,0.162,.00,0.00%,0.92,1b start a 1,6b -2- 2 out a5,,TEX,0.9615384615384615,W,11,2
4,154,2016-09-24,OAK,TEX,GS-6,L(1-2),6,6.0,7,4,4,1,6,2,0,5.75,26,79,58,19,8,9,10,5,1,0,47,,,1,0,0,25,2,0,0,0,0,1,.76,-0.128,.00,0.00%,-1.07,1t start tie,6t 3 out d4,,OAK,1.3333333333333333,L,0,5
5,160,2016-09-30,OAK,SEA,GS-3,L(1-3),5,2.0,7,5,5,1,1,4,0,7.25,14,51,32,11,2,5,7,3,0,0,22,,,0,0,0,13,1,0,0,0,0,0,.73,-0.312,.00,0.00%,-4.64,1b start tie,3b -2- 0 out d5,,SEA,4.0,L,1,5
6,5,2017-04-07,OAK,TEX,GS-2,L(0-1),99,2.0,4,8,8,2,1,2,1,36.00,14,58,30,8,5,3,7,2,0,0,15,,,0,0,0,11,1,0,0,0,0,0,.75,-0.372,.79,-0.24%,-6.84,1b start tie,2b 3 out d8,,TEX,3.0,L,5,10
7,11,2017-04-14,OAK,HOU,8-GF,,6,2.0,0,2,0,1,1,0,1,18.00,9,34,18,4,3,3,3,0,0,0,,0,0,0,0,0,6,0,0,0,0,1,1,.07,-0.004,.08,0.00%,-1.00,8t --- 0 out d4,9t end d 6,,OAK,0.5,L,2,7
8,19,2017-04-23,OAK,SEA,7-GF,,8,3.0,6,5,5,2,0,1,0,16.71,16,70,41,5,5,4,10,6,2,0,,0,0,0,0,0,14,3,0,0,0,0,0,.02,-0.013,.02,-0.01%,-3.50,7t --- 0 out d6,9t end d10,,OAK,2.6666666666666665,L,1,11
9,140,2017-09-08,OAK,HOU,6-7,,99,2.0,1,0,0,1,1,0,1,13.00,8,18,14,2,4,3,2,2,0,0,,0,0,0,0,0,6,1,0,1,1,0,0,.28,0.027,.00,0.00%,1.00,6t --- 0 out d4,7t 3 out d4,,OAK,1.0,W,9,8
10,144,2017-09-12,OAK,BOS,6-7,,3,2.0,2,2,2,1,0,1,0,12.27,9,31,20,7,1,4,4,2,1,0,,0,0,0,0,0,8,0,0,0,0,0,0,.00,-0.003,.00,0.00%,-0.89,6b --- 0 out d8,7b 3 out d10,,BOS,1.5,L,1,11
11,150,2017-09-18,OAK,DET,GS-4,,5,3.2,2,0,0,1,2,0,0,9.20,14,67,42,10,6,4,7,4,0,0,58,,,0,0,0,13,1,0,0,0,0,0,.57,0.142,.00,0.00%,1.68,1b start a 1,4b 12- 2 out a7,,DET,0.9375,W,8,3
12,154,2017-09-23,OAK,TEX,GS-5,W(1-1),4,5.0,2,0,0,2,5,0,0,6.86,18,86,49,14,4,9,2,2,0,0,66,,,0,0,0,16,0,0,0,1,0,0,.97,0.287,.00,0.00%,2.51,1t start tie,5t 3 out a1,,OAK,0.8,W,1,0
13,160,2017-09-29,OAK,TEX,GS-5,L(1-2),5,4.1,5,4,4,2,2,1,0,7.13,20,80,49,10,8,11,5,4,0,0,37,,,0,0,0,18,1,0,0,0,0,1,.73,-0.129,.00,0.00%,-1.41,1b start tie,5b --- 1 out d4,,TEX,1.707317073170732,L,3,5
