,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,137,2018-09-02,WAS,MIL,6-7,,99,2.0,0,0,0,2,2,0,0,0.0,8,33,19,5,4,0,4,0,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.13,0.016,0.03,0.00%,1.03,7.3,12.0,6t --- 0 out d5,7t 3 out d5,,WSN,1.0,L,4,9
1,2,139,2018-09-04,WAS,STL,6-6,L(0-1),1,0.2,4,3,3,2,0,3,0,10.13,8,28,16,3,3,1,5,1,0,0,,0,0,0,0,0,5,0,0,1,0,0,0,0.73,-0.373,0.18,-0.05%,-3.27,-8.1,-7.0,6t --- 0 out tie,6t 123 2 out d3,,WSN,30.0,L,8,11
2,3,143,2018-09-08,WAS,CHC,5-5,,3,1.0,1,0,0,0,1,0,0,7.36,4,17,10,4,3,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.58,0.027999999999999997,0.05,0.00%,0.51,3.65,6.0,5t --- 0 out d3,5t 3 out d3,2.0,WSN,1.0,W,6,5
3,4,145,2018-09-11,WAS,PHI,7-7,,2,1.0,2,0,0,0,0,0,0,5.79,4,18,11,1,2,2,2,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.51,0.023,0.05,0.00%,0.49,1.05,3.0,7b --- 0 out d2,7b 3 out d2,2.0,PHI,2.0,W,7,6
4,5,148,2018-09-14,WAS,ATL,5-6,,2,1.2,1,1,1,1,1,0,0,5.68,7,21,15,4,2,2,3,1,0,0,,0,0,0,0,0,6,1,0,1,0,0,0,0.44,0.035,0.03,0.00%,0.55,2.55,5.0,5b --- 0 out d2,6b 12- 2 out d2,,ATL,1.6666666666666667,L,5,10
5,6,151,2018-09-17,WAS,MIA,8-GF(8),,2,0.2,1,1,1,0,2,1,0,6.43,3,12,8,1,4,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.12,-0.031,0.0,0.00%,-0.76,2.9,5.0,8b --- 1 out d2,8b end d 3,,MIA,5.0,L,5,8
6,7,154,2018-09-21,WAS,NYM,9-GF,,3,1.0,0,0,0,1,0,0,0,5.63,4,18,10,4,1,0,3,2,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.13,0.008,0.0,0.00%,0.51,1.65,3.0,9t --- 0 out d3,9t end d 3,,WSN,1.0,L,2,4
7,8,155,2018-09-22,WAS,NYM,9-GF,,0,1.0,0,0,0,0,1,0,0,5.0,3,16,9,2,3,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.03,0.003,0.0,0.00%,0.51,4.25,6.0,9t --- 0 out a6,9t end a 6,,WSN,0.0,W,6,0
8,9,158,2018-09-25,WAS,MIA,8-8,,2,0.1,1,1,1,0,1,1,0,5.79,2,7,4,0,2,0,1,0,0,0,,1,1,0,0,0,2,0,0,0,0,0,0,0.02,-0.001,0.0,0.00%,-1.77,0.15,1.0,8t 1-- 2 out a8,8t 3 out a6,,WSN,10.0,W,9,4
9,10,161,2018-09-29,WAS,COL,9-GF,,3,0.1,0,0,0,0,0,0,0,5.59,1,5,3,0,2,1,0,0,0,0,,3,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.82,0.75,1.0,9b 123 2 out a10,9b end a10,,COL,0.0,W,12,2
10,11,15,2019-04-16,WAS,SFG,7-7,,99,0.0,1,2,2,1,0,0,0,inf,2,11,5,1,2,1,0,0,0,0,,0,0,1,0,0,1,1,0,0,0,0,0,0.5,-0.067,0.47,-0.04%,-1.64,-5.2,-6.0,7t --- 0 out d3,7t -2- 0 out d4,,WSN,inf,L,3,7
11,12,16,2019-04-17,WAS,SFG,8-9,,0,0.1,4,4,4,0,1,2,0,162.0,5,18,12,1,3,1,3,2,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,0.13,-0.037000000000000005,0.11,-0.02%,-3.88,-7.65,-8.0,8t --- 2 out a7,9t --- 0 out a3,,WSN,40.0,W,9,6
