Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,21,2002-04-26,TOR,ANA,GS-4,L(0-1),99,4.0,7,4,4,2,1,0,2,9.00,23,83,46,10,5,9,9,2,2,0,31,,,0,0,0,18,1,0,0,0,0,0,.65,-0.228,.47,-0.10%,-1.83,1b start tie,4b 3 out d4,,ANA,2.25,L,0,4
2,26,2002-05-02,TOR,TEX,GS-5,L(0-2),5,4.0,6,5,4,1,2,0,0,9.00,20,73,46,17,3,7,10,6,0,0,33,,,1,0,0,18,2,0,0,0,0,1,.97,-0.201,.44,-0.06%,-3.09,1t start tie,5t 1-3 0 out d4,,TOR,1.75,L,3,5
3,31,2002-05-08,TOR,SEA,GS-4,,5,3.2,4,2,2,7,0,0,1,7.71,22,79,34,11,2,8,6,3,1,0,38,,,0,0,0,14,0,0,0,0,0,0,1.33,-0.087,.44,-0.02%,-0.68,1b start tie,4b 123 2 out d1,,SEA,3.4375,L,4,5
4,81,2002-07-02,TOR,BOS,GS-5,L(0-3),54,4.2,5,6,6,4,2,0,1,8.82,23,84,53,18,5,9,7,3,0,0,28,,,0,0,0,18,1,0,0,1,0,0,.79,-0.177,.02,0.00%,-1.67,1b start tie,5b 12- 2 out d4,2,BOS,2.142857142857143,L,4,6
5,121,2002-08-17,TOR,TEX,8-GF(8),,45,1.0,0,0,0,0,1,0,0,8.31,3,10,6,1,3,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.05,0.004,.00,0.00%,0.58,8b --- 0 out d4,8b end d 4,,TEX,0.0,L,5,9
6,122,2002-08-18,TOR,TEX,8-GF(8),,0,1.0,1,0,0,1,1,0,0,7.85,5,23,10,4,1,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.58,8b --- 0 out d7,8b end d 7,,TEX,2.0,L,7,10
7,124,2002-08-20,TOR,KCR,6-7,,1,1.0,1,0,0,1,1,0,0,7.45,5,25,13,4,2,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.38,0.021,.00,0.00%,0.17,6t --- 0 out tie,7t 1-- 0 out tie,,TOR,2.0,L,5,6
8,130,2002-08-26,TOR,CHW,GS-3,,5,3.0,6,4,4,1,1,2,1,8.06,16,58,35,8,5,3,10,4,0,0,31,,,0,0,0,14,1,0,0,0,0,0,1.01,-0.206,.00,0.00%,-2.35,1b start tie,3b 3 out a2,,CHW,2.3333333333333335,W,8,4
9,137,2002-09-02,TOR,CHW,7-8,,6,1.0,0,0,0,0,0,0,0,7.71,3,12,5,1,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.45,0.036,.00,0.00%,0.57,7t --- 2 out d2,8t --- 2 out d2,,TOR,0.0,L,3,5
10,141,2002-09-06,TOR,BOS,6-7,,3,2.0,4,1,1,0,2,0,0,7.46,9,41,28,7,3,2,5,4,1,0,,0,0,0,0,0,9,0,0,0,0,0,0,.11,0.000,.00,0.00%,0.12,6b --- 0 out d5,7b 3 out d6,,BOS,2.0,L,2,7
11,146,2002-09-11,TOR,CLE,GS-4,,4,4.0,3,3,2,2,2,0,0,7.06,17,73,47,9,10,6,7,3,2,0,46,,,0,0,0,14,0,2,0,0,0,0,.94,-0.135,.00,0.00%,-0.89,1b start tie,4b 3 out d2,,CLE,1.25,W,6,5
12,151,2002-09-17,TOR,BAL,5-7,,5,2.1,2,1,1,1,2,1,0,6.82,11,51,32,6,3,2,6,1,0,0,,3,2,0,0,0,10,0,0,0,0,0,1,.11,-0.040,.00,0.00%,-1.18,5b 123 2 out d4,7b 3 out d6,,BAL,1.4285714285714286,L,4,10
13,154,2002-09-20,TOR,TBD,3-4,,2,1.2,4,2,2,0,1,0,2,7.02,11,34,19,2,5,2,6,3,1,0,,2,2,1,0,0,8,1,0,0,0,1,0,.24,-0.058,.00,0.00%,-2.53,3b 12- 1 out d5,4b 3 out d6,,TBD,3.3333333333333335,L,7,11
14,161,2002-09-28,TOR,DET,8-GF,,7,2.0,0,0,0,0,0,0,0,6.62,6,16,10,2,1,3,3,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.02,0.003,.00,0.00%,1.13,8t --- 0 out a8,9t end a 8,,TOR,0.0,W,10,2
15,110,2006-08-06,MIN,KCR,GS-3,,99,3.0,5,4,4,3,1,1,1,12.00,18,80,46,11,5,3,10,3,1,0,31,,,0,0,0,14,1,1,0,0,0,0,1.26,-0.245,1.91,-0.22%,-2.33,1b start tie,3b 3 out d3,,KCR,2.6666666666666665,W,11,5
