Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,138,2018-09-04,NYM,LAD,5-6,,99,1.1,1,0,0,0,1,0,1,0.00,6,28,17,3,3,2,2,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.17,0.066,.00,0.00%,0.70,3.80,7.00,5b --- 0 out d1,6b --- 1 out d1,,LAD,0.9090909090909091,L,4,11
2,140,2018-09-07,NYM,PHI,6-6,,2,1.0,2,1,1,0,1,0,0,3.86,5,17,12,2,1,1,3,1,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,1.45,-0.126,.00,0.00%,-0.56,1.05,3.00,6t --- 0 out tie,6t 3 out d1,,NYM,2.0,L,3,4
3,142,2018-09-09,NYM,PHI,6-6,,1,0.0,1,1,1,1,0,0,0,7.71,2,14,7,3,0,0,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1.24,-0.109,.00,0.00%,-0.96,-3.20,-3.00,6t --- 0 out a3,6t 12- 0 out a3,,NYM,inf,W,6,4
