Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,52,2012-06-01,STL,NYM,7-7,,99,0.2,1,1,1,2,1,0,0,13.50,5,21,10,4,2,2,0,0,0,0,,2,2,0,0,0,3,0,0,0,0,0,0,.07,-0.009,.09,-0.01%,-2.14,7b 12- 1 out d5,7b 3 out d8,,NYM,15.0,L,0,8,,
2,54,2012-06-03,STL,NYM,6-6,,1,0.1,1,1,1,0,0,0,0,18.00,2,9,7,0,1,1,1,0,1,0,,2,1,0,0,0,2,0,0,0,0,0,0,.53,-0.017,.60,-0.01%,-0.44,6b 12- 0 out d3,6b 12- 1 out d4,,NYM,10.0,L,1,6,,
3,56,2012-06-05,STL,HOU,5-6,,1,1.1,1,1,0,0,3,0,0,7.71,6,25,18,5,6,2,1,0,0,0,,2,0,0,0,0,6,1,0,0,0,0,1,.40,-0.003,.46,0.00%,0.05,5b 12- 1 out d3,6b -2- 2 out d4,,HOU,0.9090909090909091,L,8,9,,
4,58,2012-06-07,STL,HOU,9-GF,,1,1.0,0,0,0,0,0,0,0,5.40,3,6,5,1,1,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.48,9b --- 0 out a12,9b end a12,,HOU,0.0,W,14,2,,
5,59,2012-06-08,STL,CLE,9-GF,,0,1.0,0,0,0,0,1,0,0,4.15,3,8,5,2,1,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.04,0.003,.05,0.00%,0.47,9t --- 0 out d4,9t end d 4,,STL,0.0,L,2,6,,
6,65,2012-06-15,STL,KCR,9-GF,,6,1.0,1,0,0,0,0,0,0,3.38,3,14,9,3,1,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.59,0.034,.68,0.02%,0.47,9t --- 0 out d1,9t end d 1,,STL,1.0,L,2,3,,
7,66,2012-06-16,STL,KCR,6-7,H(1),0,1.0,1,2,2,2,0,0,0,5.68,5,25,14,2,1,3,0,0,0,0,,0,0,1,0,0,3,0,0,0,1,0,0,1.31,-0.079,1.40,-0.05%,-0.91,6t --- 0 out a3,7t 1-- 0 out a2,,STL,3.0,W,10,7,,
8,68,2012-06-19,STL,DET,6-6,,2,1.0,2,1,1,0,1,0,1,6.14,6,24,15,3,4,1,3,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.23,-0.017,.25,-0.01%,-0.48,6b --- 0 out d4,6b 3 out d5,,DET,2.0,L,3,6,,
9,71,2012-06-22,STL,KCR,7-7,,2,1.0,0,0,0,1,0,0,0,5.40,4,14,7,2,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.07,0.003,.07,0.00%,0.51,7b --- 0 out a8,7b 3 out a8,,KCR,1.0,W,11,4,,
10,73,2012-06-24,STL,KCR,9-GF,,1,1.0,1,2,2,1,2,1,0,6.75,5,25,14,5,2,0,2,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.23,0.008,.28,0.01%,-1.49,9b --- 0 out a5,9b end a 3,,KCR,2.0,W,11,8,,
11,74,2012-06-25,STL,MIA,8-9,,0,1.1,0,0,0,0,1,0,0,5.91,4,18,12,4,1,1,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.59,0.059,.80,0.05%,0.72,8b --- 0 out d4,9b --- 1 out tie,,MIA,0.0,W,8,7,,
12,76,2012-06-27,STL,MIA,7-7,L(0-1),1,0.1,1,1,1,0,0,1,0,6.55,2,5,2,0,0,1,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.85,-0.214,1.27,-0.19%,-0.85,7b --- 1 out tie,7b --- 2 out d1,,MIA,10.0,L,3,5,,
13,77,2012-06-29,STL,PIT,8-8,,1,1.0,1,0,0,1,1,0,0,6.00,5,21,11,2,3,0,3,1,1,0,,3,2,0,0,0,4,0,0,0,0,0,0,.12,-0.004,.21,0.00%,0.29,8t 123 0 out d4,8t 3 out d6,,STL,2.0,L,5,14,,
14,134,2012-09-02,STL,WSN,8-GF(8),,64,1.0,0,0,0,0,0,0,0,5.54,3,14,9,3,0,1,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.39,0.029,.53,0.02%,0.48,8b --- 0 out d1,8b end d 1,,WSN,0.0,L,3,4,,
15,135,2012-09-03,STL,NYM,8-8,,0,0.0,1,0,0,0,0,0,0,5.54,1,3,2,1,0,0,1,1,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,2.90,-0.086,3.77,-0.07%,-0.38,8t 1-- 1 out a1,8t 12- 1 out a1,,STL,inf,W,5,4,,
16,137,2012-09-05,STL,NYM,9-GF,,1,1.0,0,0,0,1,3,0,0,5.14,4,20,10,3,3,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.04,0.003,.06,0.00%,0.47,9t --- 0 out d4,9t end d 4,,STL,1.0,L,2,6,,
17,139,2012-09-08,STL,MIL,8-8,,2,1.0,0,0,0,0,0,0,0,4.80,3,13,7,1,0,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.34,0.025,.48,0.02%,0.47,8t --- 0 out d2,8t 3 out d2,,STL,0.0,L,3,6,,
18,141,2012-09-10,STL,SDP,8-GF(8),,1,1.0,3,1,1,0,1,0,0,5.06,5,17,12,3,2,3,1,1,0,0,,2,2,0,0,0,5,0,0,0,1,0,0,.01,-0.002,.01,0.00%,-1.61,8b 12- 0 out d5,8b end d 8,,SDP,3.0,L,3,11,,
19,145,2012-09-14,STL,LAD,7-7,,3,0.1,1,2,2,1,1,0,0,6.06,3,12,5,2,2,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.47,-0.030,.91,-0.03%,-0.69,7b --- 0 out d2,7b 1-3 1 out d2,,LAD,20.0,L,5,8,,
20,151,2012-09-21,STL,CHC,6-7,H(2),6,1.0,1,0,0,0,1,0,0,5.71,4,25,20,6,2,1,2,1,1,0,,2,0,0,0,0,4,0,0,0,0,0,0,2.72,0.143,3.68,0.12%,0.74,6b 1-3 2 out a1,7b 1-- 2 out a1,,CHC,1.0,L,4,5,,
21,152,2012-09-22,STL,CHC,8-8,,0,0.1,0,0,0,0,0,0,0,5.60,1,3,3,0,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,.51,0.013,.86,0.01%,0.23,8b --- 0 out d1,8b --- 1 out d1,,CHC,0.0,W,5,4,,
22,154,2012-09-24,STL,HOU,8-8,,1,1.0,0,0,0,0,1,0,0,5.30,3,8,6,1,1,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.17,0.013,.22,0.01%,0.48,8b --- 0 out a5,8b 3 out a5,,HOU,0.0,W,6,1,,
