Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
14,4,2006-04-06,ATL,SFG,7-GF(8),,99,2.0,0,0,0,0,1,0,0,0.00,6,18,12,1,3,1,4,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.14,0.022,.14,0.01%,1.08,7b --- 0 out d3,8b end d 3,,SFG,0.0,L,4,6
15,6,2006-04-08,ATL,SFG,8-GF(8),,1,0.1,0,0,0,0,0,0,0,0.00,1,2,1,0,0,1,0,0,0,0,,3,0,0,0,0,1,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.80,8b 123 2 out d8,8b end d 8,,SFG,0.0,L,6,12
16,7,2006-04-09,ATL,SFG,8-8,H(1),0,0.2,0,0,0,1,2,0,0,0.00,3,16,8,4,2,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.90,0.077,1.89,0.05%,0.30,8b --- 0 out a1,8b 1-- 2 out a1,,SFG,5.0,L,5,6
17,8,2006-04-10,ATL,PHI,8-8,H(2),0,1.0,1,0,0,1,1,0,0,0.00,5,23,13,3,4,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,2.19,0.125,2.31,0.08%,0.54,8t --- 0 out a1,8t 3 out a1,,ATL,2.0,W,5,3
18,10,2006-04-13,ATL,PHI,9-GF,,2,1.0,0,0,0,0,1,0,0,0.00,3,13,9,4,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.55,0.042,.59,0.03%,0.54,9t --- 0 out d1,9t end d 1,,ATL,0.0,L,6,7
19,13,2006-04-16,ATL,SDP,7-7,,2,0.0,3,3,3,0,0,1,0,5.40,3,10,6,2,1,1,2,1,0,0,,0,0,0,0,0,3,2,0,0,0,0,0,1.46,-0.316,1.44,-0.19%,-2.63,7t --- 0 out a3,7t -2- 0 out a1,,ATL,inf,L,3,4
20,17,2006-04-21,ATL,WSN,6-7,,4,2.0,3,0,0,2,1,0,0,3.86,10,39,22,8,2,3,4,2,0,0,,0,0,0,1,0,8,1,0,0,0,0,0,.29,0.030,.33,0.02%,1.02,6b --- 0 out d3,7b 3 out d3,,WSN,2.5,L,3,7
21,20,2006-04-25,ATL,MIL,8-GF(8),,3,1.0,0,0,0,0,1,0,0,3.38,3,14,8,3,1,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.21,0.016,.21,0.01%,0.55,8b --- 0 out d2,8b end d 2,,MIL,0.0,L,2,4
22,21,2006-04-26,ATL,MIL,8-GF(8),,0,1.0,1,0,0,2,1,0,0,3.00,6,26,13,4,1,0,3,0,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.19,0.008,.18,0.01%,0.55,8b --- 0 out d3,8b end d 3,,MIL,3.0,L,4,5
23,24,2006-04-30,ATL,NYM,7-7,,3,1.0,0,0,0,0,1,0,0,2.70,3,14,9,1,1,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.41,0.032,.41,0.02%,0.54,7t --- 0 out a4,7t 3 out a4,,ATL,0.0,W,8,5
