Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,133,2015-09-04,TEX,LAA,7-7,,99,0.2,2,2,2,1,0,0,0,27.00,5,26,16,2,1,1,3,1,1,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.00,-0.147,2.42,-0.21%,-1.85,7b --- 0 out d1,7b -2- 2 out d3,,LAA,15.0,L,2,5,,
2,135,2015-09-06,TEX,LAA,8-GF(8),,1,1.0,1,0,0,0,2,0,0,10.80,4,15,13,3,3,2,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.46,8b --- 0 out d7,8b end d 7,,LAA,1.0,L,0,7,,
3,138,2015-09-09,TEX,SEA,8-GF(8),,2,1.0,0,0,0,0,0,0,0,6.75,3,8,5,1,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.01,0.00%,0.46,8b --- 0 out d6,8b end d 6,,SEA,0.0,L,0,6,,
4,141,2015-09-12,TEX,OAK,7-7,,2,0.2,1,0,0,0,0,0,0,5.40,3,8,5,1,1,0,3,3,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.14,0.007,.35,0.01%,0.27,7t --- 1 out d4,7t 3 out d4,,TEX,5.0,L,3,5,,
5,145,2015-09-16,TEX,HOU,9-GF,,3,1.0,0,0,0,0,2,0,0,4.15,3,17,12,3,3,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.51,9t --- 0 out a11,9t end a11,,TEX,0.0,W,14,3,,
6,154,2015-09-26,TEX,HOU,8-GF(8),,9,1.0,1,1,1,0,1,1,0,5.06,5,15,11,3,3,1,3,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.02,-0.005,.02,0.00%,-0.53,8b --- 0 out d4,8b end d 5,,HOU,1.0,L,7,9,,
7,156,2015-09-28,TEX,DET,8-8,,1,1.0,0,0,0,1,1,0,0,4.26,4,21,14,3,3,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.06,0.004,.09,0.00%,0.51,8t --- 0 out d5,8t 3 out d5,,TEX,1.0,L,4,7,,
8,39,2016-05-16,TEX,OAK,7-GF(8),,99,2.0,1,1,1,1,1,1,0,4.50,7,28,17,5,3,2,3,0,0,0,,0,0,0,1,0,6,0,0,0,0,0,0,.37,-0.062,.52,-0.05%,-0.03,7b --- 0 out d1,8b end d 2,,OAK,1.0,L,1,3,,
9,41,2016-05-18,TEX,OAK,8-8,,1,0.0,3,3,3,1,0,0,0,18.00,4,10,5,0,1,0,3,2,0,0,,1,1,0,0,0,3,0,0,0,0,0,0,.13,-0.020,.18,-0.02%,-3.45,8b 1-- 0 out d3,8b 123 0 out d5,,OAK,inf,L,1,8,,
10,48,2016-05-27,TEX,PIT,5-7,,8,2.1,4,1,1,0,1,1,0,10.38,10,42,27,6,3,2,7,3,0,0,,3,0,0,0,0,10,0,0,0,1,0,0,.13,0.006,.16,0.00%,0.89,5t 123 2 out d6,7t 3 out d6,,TEX,1.9047619047619047,L,1,9,,
