Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,133,2016-09-02,NYY,BAL,6-6,,99,1.0,0,0,0,0,1,0,0,0.00,3,16,11,2,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,.01,0.00%,0.52,6b --- 0 out d8,6b 3 out d8,,BAL,0.0,L,0,8,,
2,136,2016-09-05,NYY,TOR,7-7,,2,0.1,0,1,1,2,0,0,0,6.75,3,13,5,1,1,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.74,-0.024,.62,-0.01%,-0.24,7t 1-- 1 out a4,7t 123 2 out a4,,NYY,20.0,W,5,3,,
3,139,2016-09-08,NYY,TBR,5-6,,2,2.0,2,1,1,0,1,1,0,5.40,7,20,16,6,3,3,3,0,0,0,,2,0,0,0,0,7,0,0,0,1,0,0,1.37,0.119,1.74,0.09%,1.05,5t 12- 0 out a1,6t 3 out tie,,NYY,1.0,W,5,4,,
4,147,2016-09-16,NYY,BOS,6-6,,7,0.2,2,1,1,1,1,0,0,6.75,5,23,15,6,2,1,2,0,0,0,,1,1,0,0,0,3,1,0,0,0,1,0,1.15,-0.114,1.50,-0.09%,-1.46,6b -2- 0 out d1,6b -23 2 out d3,,BOS,15.0,L,4,7,,
5,151,2016-09-21,NYY,TBR,9-GF,,4,1.0,0,0,0,0,1,0,0,5.40,3,17,12,1,3,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.04,0.003,.02,0.00%,0.48,9b --- 0 out a6,9b end a 6,,TBR,0.0,W,11,5,,
6,156,2016-09-26,NYY,TOR,2-3,,4,1.1,2,2,2,1,0,0,0,7.11,7,15,8,1,1,1,5,1,1,0,,1,0,0,0,0,6,1,0,0,0,0,0,1.24,-0.103,.02,0.00%,-1.00,2b 1-- 0 out tie,3b -23 1 out d1,,TOR,2.727272727272727,W,7,5,,
7,158,2016-09-28,NYY,BOS,9-9,,1,0.2,1,0,0,0,1,0,0,6.43,3,17,15,4,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.10,0.005,.01,0.00%,0.29,9t --- 0 out d3,9t 1-- 2 out d3,,NYY,5.0,W,5,3,,
8,161,2016-10-01,NYY,BAL,4-5,,2,1.1,1,0,0,0,0,0,0,5.40,5,23,16,1,1,0,5,2,1,0,,1,0,0,0,0,5,0,0,0,0,0,0,.42,0.043,.00,0.00%,0.76,4t 1-- 2 out d3,5t 3 out d3,,NYY,0.9090909090909091,W,7,3,,
9,1,2017-04-02,NYY,TBR,7-7,,99,1.0,2,0,0,0,2,0,0,0.00,5,20,16,4,5,2,1,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.06,0.003,.06,0.00%,0.51,7b --- 0 out d5,7b 3 out d5,,TBR,2.0,L,3,7,,
10,2,2017-04-04,NYY,TBR,8-8,,1,0.1,2,0,0,0,1,0,0,0.00,3,12,9,3,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.32,-0.017,.34,-0.01%,-0.41,8b --- 0 out a5,8b 12- 1 out a5,,TBR,20.0,W,5,0,,
