Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
11,77,2018-06-25,STL,CLE,9-9,,1,0.0,2,0,0,0,0,0,0,4.22,2,5,4,2,0,0,2,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.52,-0.053,.58,-0.04%,-0.98,-1.20,0.00,9t --- 0 out a4,9t 12- 0 out a4,,STL,inf,W,4,0
12,79,2018-06-27,STL,CLE,5-6,,1,2.0,2,1,1,0,2,0,0,4.26,8,33,21,7,4,1,5,2,1,0,,0,0,0,0,0,7,1,0,0,0,0,0,.41,-0.015,.50,-0.01%,-0.06,5.30,9.00,5t --- 0 out d3,6t 3 out d4,,STL,1.0,L,1,5
13,80,2018-06-29,STL,ATL,7-7,,1,0.0,0,0,0,0,0,0,1,4.26,1,1,0,0,0,0,0,0,0,0,,3,1,0,0,0,0,0,0,0,0,0,0,4.26,-0.141,5.33,-0.11%,-1.00,-0.60,0.00,7t 123 1 out tie,7t 123 1 out d1,,STL,,L,1,5
14,81,2018-06-30,STL,ATL,8-8,,0,1.0,0,0,0,0,1,0,0,3.95,3,13,9,2,2,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.47,4.25,6.00,8t --- 0 out d10,8t 3 out d10,,STL,0.0,L,4,11
15,84,2018-07-03,STL,ARI,8-GF(8),,2,0.2,1,0,0,1,0,0,0,3.77,3,8,3,0,0,1,1,1,0,0,,1,0,0,0,0,2,1,0,1,1,0,0,.46,0.015,.47,0.01%,0.53,0.30,2.00,8b 1-- 1 out d2,8b end d 2,,ARI,10.0,L,2,4
16,101,2018-07-24,STL,CIN,GS-7,,20,6.1,2,2,2,2,6,1,0,3.48,22,90,58,11,10,5,9,3,0,0,65,,,0,1,0,20,0,0,0,0,0,0,1.16,0.044,.77,0.02%,1.19,19.85,31.00,1b start tie,7b --- 1 out tie,,CIN,0.6557377049180328,W,4,2
17,105,2018-07-29,STL,CHC,5-5,,4,0.2,2,2,0,0,0,0,0,3.38,5,25,15,2,2,3,2,1,0,0,,1,1,0,0,0,5,2,0,0,0,0,1,1.59,-0.321,1.43,-0.17%,-2.50,0.30,2.00,5t 1-- 1 out tie,5t 3 out d3,,STL,10.0,L,2,5
18,108,2018-08-01,STL,COL,6-6,W(1-0),2,1.0,0,0,0,1,2,0,0,3.22,4,14,7,5,1,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.06,0.073,.65,0.03%,0.47,9.65,21.00,6t --- 0 out tie,6t 3 out tie,,STL,1.0,W,6,3
19,111,2018-08-04,STL,PIT,GS-4,,2,4.0,7,4,4,3,5,1,0,4.10,21,71,47,12,8,6,7,5,1,0,34,,,0,0,0,18,2,0,2,1,0,0,1.29,-0.272,.90,-0.12%,-2.14,5.00,15.00,1b start tie,4b 3 out tie,,PIT,2.5,W,8,4
20,116,2018-08-10,STL,KCR,GS-5,W(2-0),5,5.0,4,0,0,1,3,0,1,3.45,22,89,57,16,7,6,11,4,1,0,61,,,0,0,0,20,0,1,0,0,0,1,.71,0.166,.71,0.10%,2.56,17.65,36.00,1b start tie,5b 3 out a5,,KCR,1.0,W,7,0
21,121,2018-08-15,STL,WSN,GS-6,W(3-0),4,6.0,3,0,0,4,6,0,0,2.89,25,99,64,20,9,7,8,3,1,0,68,,,0,0,0,21,1,1,0,0,0,0,1.17,0.325,1.93,0.32%,2.81,25.30,48.00,1t start tie,6t 3 out a3,,STL,1.1666666666666667,W,4,2
22,126,2018-08-20,STL,LAD,GS-5,,4,5.0,5,2,2,4,4,0,1,2.98,24,83,51,14,7,4,11,6,2,0,49,,,0,0,0,18,1,0,0,0,1,0,1.64,0.072,3.17,0.08%,0.37,9.25,21.00,1b start a 1,5b 3 out a1,,LAD,1.8,W,5,3
23,131,2018-08-26,STL,COL,GS-6,W(4-0),5,6.0,5,2,1,1,6,0,0,2.79,23,87,53,13,5,5,11,7,1,0,61,,,0,0,0,22,2,0,0,1,0,0,.32,0.040,.63,0.05%,1.40,23.90,45.00,1b start a 6,6b 3 out a10,,COL,1.0,W,12,3
24,135,2018-08-31,STL,CIN,GS-7,W(5-0),4,7.0,10,2,2,0,3,0,0,2.77,31,96,62,14,8,10,18,9,4,0,52,,,0,0,0,29,1,0,0,0,0,0,.80,0.002,1.32,0.00%,1.28,15.75,36.00,1t start tie,7t 3 out a5,,STL,1.4285714285714286,W,12,5
25,141,2018-09-07,STL,DET,GS-7,,6,6.0,6,3,3,3,6,0,0,2.93,26,95,60,15,11,11,6,2,1,0,51,,,0,0,0,23,1,0,0,1,0,0,1.32,-0.069,2.06,-0.07%,-0.23,14.10,27.00,1b start tie,7b 1-- 0 out tie,,DET,1.5,L,3,5
26,147,2018-09-13,STL,LAD,GS-4,L(5-1),5,3.0,9,7,7,1,3,0,0,3.78,18,71,52,17,3,8,6,2,0,0,15,,,0,0,0,17,2,1,0,1,0,0,.94,-0.362,1.95,-0.45%,-4.57,-7.25,-3.00,1t start tie,4t 12- 0 out d4,,STL,3.3333333333333335,L,7,9
27,152,2018-09-18,STL,ATL,GS-5,W(6-1),4,5.0,6,1,1,3,5,1,0,3.63,25,98,56,13,10,8,9,6,0,0,53,,,1,0,0,22,1,0,1,0,0,1,1.32,0.164,2.26,0.17%,1.44,17.85,39.00,1b start tie,5b 3 out a1,,ATL,1.8,W,8,1
28,158,2018-09-25,STL,MIL,GS-4,L(6-2),6,3.2,7,5,5,0,6,2,0,4.07,18,61,46,15,9,7,5,4,0,0,33,,,0,0,0,18,0,0,0,0,0,0,.63,-0.171,1.61,-0.26%,-1.55,6.05,14.00,1t start tie,4t 12- 2 out d3,,STL,2.1875,L,4,12
29,162,2018-09-30,STL,CHC,4-5,,4,2.0,4,4,4,1,2,1,0,4.44,11,31,17,5,1,2,6,3,0,0,,0,0,0,0,0,10,2,0,0,0,0,0,.57,-0.126,.00,0.00%,-3.00,-2.50,0.00,4b --- 0 out d2,5b 3 out d6,,CHC,2.5,L,5,10
