,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,151,2018-09-19,NYA,BOS,9-GF,,99,1.0,2,0,0,1,0,0,0,0.0,5,21,9,4,0,2,2,1,1,0,,0.0,0.0,0,0,0,4,0,0,0,1,0,0,0.01,0.0,0.0,0.00%,0.51,0.45,3.0,9t --- 0 out a9,9t end a 9,,NYY,3.0,W,10,1
1,2,158,2018-09-26,NYA,TBR,8-GF(8),,6,0.2,0,0,0,0,0,0,0,0.0,2,5,4,1,0,2,0,0,0,0,,2.0,1.0,0,0,0,2,0,0,0,0,0,0,0.04,-0.004,0.0,0.00%,-0.09,1.5,2.0,8b 12- 1 out d4,8b end d 5,,TBR,0.0,L,7,8
2,3,162,2018-09-30,NYA,BOS,4-4,,3,1.0,2,3,3,2,0,1,0,10.13,7,31,17,6,1,2,3,1,1,0,,0.0,0.0,0,0,0,5,1,0,0,0,0,0,0.15,-0.042,0.0,0.00%,-2.47,-6.15,-6.0,4b --- 0 out d5,4b 3 out d8,,BOS,4.0,L,2,10
3,4,29,2019-04-26,SEA,TEX,2-4,,99,3.0,2,2,2,4,3,1,0,6.0,14,75,39,12,7,4,3,0,1,0,,0.0,0.0,1,1,1,10,0,0,0,0,0,0,0.97,-0.021,1.37,-0.02%,-0.46,5.15,12.0,2t --- 0 out tie,4t 3 out a1,,SEA,2.0,W,5,4
4,5,129,2019-08-23,SEA,TOR,GS-4,,99,4.0,7,3,3,3,3,0,0,6.43,22,86,51,11,8,9,7,4,1,0,36.0,,,1,0,0,19,2,0,0,0,0,0,1.39,-0.113,0.0,0.00%,-0.95,3.0,12.0,1t start tie,4t 3 out tie,,SEA,2.5,W,7,4
5,6,134,2019-08-28,SEA,NYY,GS-5,L(0-1),4,4.1,6,5,5,0,5,2,0,7.94,19,92,62,19,10,9,5,1,0,0,36.0,,,1,0,0,19,1,0,0,0,0,0,0.79,-0.28300000000000003,0.0,0.00%,-1.97,6.15,13.0,1t start tie,5t 1-- 1 out d2,,SEA,1.4634146341463417,L,3,7
6,7,139,2019-09-02,SEA,CHC,GS-5,,4,5.0,5,0,0,2,7,0,2,5.51,24,91,54,12,20,8,5,4,0,0,62.0,,,0,0,0,20,2,0,0,0,0,0,1.31,0.297,0.0,0.00%,2.7,19.85,36.0,1b start tie,5b 3 out a1,,CHC,1.4,L,1,5
7,8,145,2019-09-10,SEA,CIN,GS-6,,7,6.0,7,1,1,3,4,0,0,4.43,24,91,53,18,8,11,6,5,0,0,55.0,,,0,0,0,21,2,1,0,4,0,0,1.06,0.221,0.0,0.00%,2.08,13.5,27.0,1t start tie,6t 3 out tie,,SEA,1.6666666666666667,W,4,3
8,9,150,2019-09-15,SEA,CHW,GS-5,,4,4.1,7,6,6,1,8,1,0,5.74,21,82,56,16,13,5,7,4,1,0,32.0,,,0,0,0,20,0,0,0,0,0,0,0.99,-0.138,0.0,0.00%,-2.36,8.95,19.0,1t start tie,5t 12- 1 out a1,,SEA,1.951219512195122,W,11,10
9,10,155,2019-09-21,SEA,BAL,GS-5,,5,4.1,5,4,4,1,5,0,1,6.1,21,60,40,9,11,8,5,2,0,0,41.0,,,0,1,0,17,3,0,0,0,0,1,1.03,-0.331,0.0,0.00%,-2.89,7.55,16.0,1b start tie,5b 123 1 out d1,,BAL,1.4634146341463417,W,7,6
10,11,160,2019-09-27,SEA,OAK,GS-5,,5,5.0,5,1,1,4,2,1,0,5.5,23,96,60,11,11,6,11,5,2,0,51.0,,,0,0,0,19,0,0,0,1,0,0,1.43,0.188,0.0,0.00%,1.57,7.85,18.0,1t start tie,5t 3 out a1,,SEA,1.8,W,4,3
